City,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed,Consumption_type,Car_Electricity_KW_SQFT,Day_of_week,Weekdays,HolidayName,School_Day
Power City,Scenario,1,8,22,1,10.6,0.8648,0,967.1,12.8,16.093,4.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,8,23,1,10.6,0.8996,0.3,966.1,12.2,16.093,3.6,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,1,8,24,1,8.3,0.8288,0,965.5,11.1,16.093,7.2,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,1,9,1,1,6.1,0.9272,0,966.1,7.2,11.265,8.8,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,9,2,1,3.3,0.9255,0,967.7,4.4,16,9.8,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,9,3,1,1.1,0.8194,0,969.4,3.9,16.093,8.2,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,9,4,1,1.1,0.8548,0,971.7,3.3,16.093,8.2,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,9,5,1,1.1,0.8856,0,974.4,2.8,16.093,9.3,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,9,6,1,1.1,0.8548,0,976.4,3.3,16.093,10.3,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,7,1,-1.1,0.7285,0,978.7,3.3,16.093,10.3,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,8,1,-1.7,0.7222,0,980,2.8,16,8.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,9,0.9,-3.3,0.6693,0,981.6,2.2,16.093,8.8,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,10,0.9,-2.2,0.7263,0,983.6,2.2,16.093,7.2,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,11,0.9,-2.8,0.6947,0,984.3,2.2,16.093,9.3,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,12,0.9,-2.8,0.6947,0,985.3,2.2,16.093,9.8,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,13,0.5,-2.8,0.6425,0,985.3,3.3,16.093,10.3,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,14,0.25,-2.2,0.6439,0,985.5,3.9,16,8.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,15,0.5,-2.8,0.5947,0,985.9,4.4,16.093,9.8,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,16,0.25,-3.3,0.5494,0,986.3,5,16.093,9.3,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,17,0.5,-3.3,0.5729,0,986.6,4.4,16.093,6.2,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,18,0.9,-3.9,0.5673,0,987.3,3.9,16.093,6.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,19,0.9,-4.4,0.5905,0,987.6,2.8,16.093,5.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,20,0.75,-3.9,0.6399,0,988.5,2.2,16,4.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,21,0.9,-2.8,0.6947,0,988.6,2.2,16.093,4.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,22,1,-2.8,0.6947,0,988.6,2.2,16.093,2.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,9,23,1,-2.8,0.72,0,988.9,1.7,16.093,2.1,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,9,24,1,-2.2,0.7528,0,988.6,1.7,14.484,2.1,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,10,1,1,-1.7,0.7811,0,988.9,1.7,12.875,2.6,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,1,10,2,1,-1.7,0.8155,0,988.8,1.1,12,2.1,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,1,10,3,1,-1.7,0.8155,0,987.9,1.1,11.265,0,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,1,10,4,1,-1.7,0.8454,0,987.9,0.6,11.265,0,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,1,10,5,0.5,-2.2,0.889,0,987.9,-0.6,9.656,1.5,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,1,10,6,0.9,-2.2,0.889,0,987.6,-0.6,6.437,0,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,7,1,-2.2,0.9222,0,987.6,-1.1,6.437,1.5,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,8,1,-1.7,0.883,0,987.8,0,6,1.5,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,9,1,-2.2,0.9222,0,986.9,-1.1,4.828,1.5,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,10,1,-1.7,0.9225,0,986.3,-0.6,3.219,3.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,11,1,-1.1,0.8836,0,985.6,0.6,6.437,3.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,12,1,-1.7,0.7537,0,984.9,2.2,9.656,5.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,13,1,-2.8,0.6425,0,983.3,3.3,14.484,6.2,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,14,0.9,-5,0.5041,0,980.3,4.4,16.093,6.7,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,15,0.9,-5.6,0.4618,0,979.3,5,16.093,7.2,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,16,1,-5,0.4834,0,978.3,5,16.093,6.2,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,17,1,-5.6,0.4816,0,977.3,4.4,16.093,6.2,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,18,1,-5,0.5447,0,975.4,3.3,16.093,5.7,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,19,1,-4.4,0.5699,0,973.1,3.3,16.093,7.7,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,20,1,-1.7,0.8155,NULL,970.7,1.1,6,8.2,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,21,1,-3.3,0.6693,0,968.8,2.2,11.265,7.7,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,22,1,-2.2,0.7263,0,965.5,2.2,16.093,9.8,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,1,10,23,1,1,0.951,1.3,964.5,1.7,4.828,6.7,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,1,10,24,1,1.1,0.8856,0,963.2,2.8,11.265,5.7,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,1,11,1,1,2.8,0.9252,0.3,962.2,3.9,8.047,3.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,1,11,2,1,3.9,0.9259,0,960.7,5,9,5.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,1,11,3,1,5,0.9265,0.3,960.5,6.1,14.484,5.7,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,1,11,4,1,3.3,0.8513,0,960.8,5.6,16.093,8.8,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,1,11,5,1,2.8,0.8566,0,961.2,5,16.093,8.8,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,1,11,6,1,1.1,0.8194,0,962.2,3.9,16.093,8.2,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,7,1,0.6,0.8542,0,963.2,2.8,16.093,7.2,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,8,1,0,0.8535,0,964,2.2,16,7.2,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,9,1,-0.6,0.817,0,964.8,2.2,16.093,8.8,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,10,1,-0.6,0.8468,0,966.1,1.7,14.484,8.2,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,11,1,-1.1,0.7877,0,967.1,2.2,16.093,8.8,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,12,1,-2.2,0.7263,0,968.8,2.2,16.093,8.8,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,13,1,-2.2,0.7263,0,970.1,2.2,16.093,8.2,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,14,1,-1.7,0.7537,0,971,2.2,16,8.7,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,15,1,-0.6,0.817,0,971.4,2.2,14.484,8.8,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,16,0.9,-1.7,0.7537,0,972.4,2.2,16.093,7.7,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,17,1,-1.7,0.7811,0,974,1.7,16.093,8.2,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,18,1,-1.7,0.7811,0,975.4,1.7,16.093,5.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,19,1,-1.7,0.7811,0,976.4,1.7,16.093,4.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,20,1,-1.1,0.8163,0,977.6,1.7,16,5.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,21,1,-1.1,0.8163,0,978,1.7,16.093,3.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,22,1,-1.1,0.8163,0,978.7,1.7,14.484,2.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,1,11,23,1,-1.1,0.8163,0,979,1.7,14.484,4.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,1,11,24,1,-0.6,0.8468,0,979.3,1.7,11.265,3.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,1,12,1,1,-0.6,0.884,0,979.7,1.1,9.656,4.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,1,12,2,1,-1.1,0.8523,0,980.5,1.1,9,5.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,1,12,3,1,-2.2,0.7859,0,980.6,1.1,11.265,5.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,1,12,4,1,-2.2,0.8148,0,981.3,0.6,12.875,3.6,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,1,12,5,1,-2.8,0.7793,0,982,0.6,12.875,4.6,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,1,12,6,1,-2.8,0.7793,0,982.6,0.6,12.875,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,7,1,-2.8,0.8139,0,983.3,0,12.875,4.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,8,1,-2.8,0.8139,0,984.5,0,12,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,9,1,-2.8,0.8139,0,984.9,0,11.265,4.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,10,1,-3.3,0.7842,0,985.3,0,11.265,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,11,1,-3.3,0.7508,0,985.9,0.6,11.265,2.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,12,1,-3.3,0.7242,0,986.6,1.1,12.875,3.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,13,0.9,-3.3,0.6936,0,986.6,1.7,16.093,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,14,0.75,-3.3,0.6936,0,986.1,1.7,16,3.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,15,0.9,-2.8,0.6657,0,985.3,2.8,16.093,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,16,0.9,-2.8,0.6425,0,985.3,3.3,16.093,2.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,17,0.9,-3.3,0.6413,0,985.3,2.8,16.093,3.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,18,1,-3.3,0.6413,0,985.9,2.8,16.093,2.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,19,1,-2.8,0.6947,0,985.9,2.2,16.093,3.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,20,1,-2.8,0.6947,0,986.5,2.2,14,2.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,21,1,-2.8,0.6947,0,986.3,2.2,14.484,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,22,1,-2.8,0.72,0,985.9,1.7,12.875,3.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,1,12,23,1,-2.8,0.7517,0,985.6,1.1,12.875,2.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,1,12,24,1,-2.2,0.7859,0,985.3,1.1,12.875,3.6,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,1,13,1,1,-2.2,0.7859,0,985.3,1.1,12.875,4.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,1,13,2,0.75,-2.2,0.7859,0,984.8,1.1,11,5.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,1,13,3,1,-2.2,0.8148,0,984.6,0.6,11.265,3.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,1,13,4,1,-2.2,0.8148,0,984.6,0.6,11.265,2.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,1,13,5,1,-2.2,0.8148,0,983.9,0.6,11.265,4.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,1,13,6,1,-2.2,0.8148,0,983.6,0.6,11.265,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,7,1,-2.2,0.8148,0,983.3,0.6,9.656,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,8,1,-1.7,0.8454,0,983.5,0.6,8,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,9,1,-1.7,0.8454,0,982.6,0.6,6.437,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,10,1,-1.7,0.8454,0,982.6,0.6,6.437,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,11,1,-1.1,0.8523,0,982.6,1.1,6.437,4.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,12,1,-1.1,0.7877,0,982.3,2.2,9.656,4.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,13,1,-1.1,0.7285,0,981.3,3.3,12.875,5.7,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,14,1,-0.6,0.7243,0,979.9,3.9,12,4.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,15,1,0,0.7306,0,979,4.4,14.484,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,16,1,0,0.7567,0,978.3,3.9,11.265,2.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,17,1,-0.6,0.9165,NULL,979,0.6,1.609,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,18,1,-0.6,0.9165,0.5,979,0.6,2.012,2.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,19,1,-0.6,0.9165,0.3,979.7,0.6,2.816,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,20,1,-0.6,0.9165,0,979.9,0.6,4.8,2.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,21,1,-1.1,0.8836,0,979.7,0.6,9.656,5.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,22,1,-1.7,0.8454,0,979.3,0.6,11.265,4.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,1,13,23,1,-1.1,0.8836,0,979.7,0.6,8.047,3.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,1,13,24,1,-2.2,0.851,0,979.3,0,9.656,5.7,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,1,14,1,1,-2.2,0.851,0,979,0,9.656,5.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,1,14,2,1,-2.2,0.851,0,979.2,0,8,5.7,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,1,14,3,1,-2.2,0.889,0,978.7,-0.6,9.656,5.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,1,14,4,1,-2.8,0.8503,0,979,-0.6,8.047,6.2,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,1,14,5,1,-2.8,0.8503,0,979,-0.6,9.656,7.2,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,1,14,6,1,-2.8,0.8503,0,978.7,-0.6,6.437,6.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,7,1,-3.3,0.8192,0,979,-0.6,12.875,6.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,8,1,-3.3,0.8497,0,979.2,-1.1,14,6.7,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,9,1,-3.9,0.8124,0,979,-1.1,14.484,7.7,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,10,1,-3.9,0.8124,0,979.3,-1.1,14.484,7.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,11,1,-3.3,0.8497,0,979.7,-1.1,11.265,6.7,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,12,1,-3.3,0.8192,0,979.3,-0.6,9.656,7.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,13,1,-3.3,0.8192,0,979,-0.6,14.484,7.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,14,1,-2.8,0.8139,0,978.9,0,9,6.7,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,15,1,-2.8,0.8139,0,978.7,0,4.023,7.7,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,16,1,-2.8,0.8503,0,979,-0.6,1.609,8.8,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,17,1,-2.8,0.882,0.3,979.3,-1.1,4.828,7.7,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,18,1,-3.9,0.8124,0,980,-1.1,3.219,7.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,19,1,-3.9,0.849,0,980.3,-1.7,6.437,6.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,20,1,-3.9,0.849,0,980.9,-1.7,12,7.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,21,1,-3.9,0.849,0,980.6,-1.7,12.875,6.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,22,1,-4.4,0.8484,0,981,-2.2,2.816,7.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,1,14,23,1,-4.4,0.8484,0.3,980.6,-2.2,2.012,6.7,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,1,14,24,1,-4.4,0.887,0.5,980.6,-2.8,3.219,6.7,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,1,15,1,1,-4.4,0.887,0.3,980.6,-2.8,2.414,5.1,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,1,15,2,1,-4.4,0.887,0.5,980.5,-2.8,2,5.7,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,1,15,3,1,-5,0.8477,0,980.3,-2.8,3.219,6.7,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,1,15,4,1,-5,0.8799,0.3,981,-3.3,4.828,5.7,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,1,15,5,1,-5,0.8799,0,981,-3.3,4.023,5.7,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,1,15,6,1,-5,0.8799,0.3,981,-3.3,2.414,3.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,7,1,-5,0.8799,0,981.6,-3.3,8.047,3.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,8,1,-4.4,0.9207,0,982.5,-3.3,12,4.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,9,1,-5.6,0.8407,0,983,-3.3,12.875,2.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,10,1,-5.6,0.8407,0,983.3,-3.3,9.656,2.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,11,0.9,-5,0.8477,0,983.9,-2.8,11.265,2.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,12,1,-6.1,0.7796,0,984.9,-2.8,6.437,2.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,13,1,-6.1,0.7796,0,984.9,-2.8,11.265,3.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,14,1,-6.1,0.7796,0,985.2,-2.8,9,3.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,15,1,-6.1,0.7456,0,984.9,-2.2,16.093,3.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,16,1,-5.6,0.7465,0,984.9,-1.7,16.093,3.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,17,1,-5.6,0.7746,0,985.6,-2.2,14.484,2.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,18,1,-5.6,0.7746,0,986.3,-2.2,14.484,2.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,19,1,-6.1,0.7456,0,986.9,-2.2,16.093,1.5,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,20,1,-6.1,0.7796,0,987.9,-2.8,16.093,0,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,21,1,-5.6,0.7746,0,988.2,-2.2,16.093,0,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,22,1,-5,0.8108,0,988.6,-2.2,16.093,1.5,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,1,15,23,1,-5,0.8108,0,989.2,-2.2,14.484,0,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,1,15,24,1,-4.4,0.8484,0,989.6,-2.2,14.484,2.1,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,1,16,1,1,-4.4,0.8484,0,989.6,-2.2,14.484,2.6,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,16,2,1,-5.6,0.8099,0,989.9,-2.8,14.484,4.1,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,16,3,1,-6.1,0.7796,0,990.2,-2.8,14.484,3.6,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,16,4,1,-6.1,0.8092,0,990.9,-3.3,14.484,3.1,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,16,5,0.25,-7.8,0.8443,0,991.5,-5.6,14.484,3.6,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,1,16,6,0,-10,0.8033,0,991.5,-7.2,16.093,2.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,7,0,-10,0.8749,0,991.5,-8.3,14.484,2.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,8,0,-10.6,0.8342,0,992.4,-8.3,11,2.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,9,0,-10.6,0.8743,0,992.2,-8.9,9.656,2.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,10,0,-10,0.8749,0,992.2,-8.3,9.656,3.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,11,0,-9.4,0.8104,0,992.5,-6.7,12.875,4.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,12,0.25,-8.9,0.7074,0,991.9,-4.4,16.093,5.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,13,0.25,-8.3,0.6827,0,991.5,-3.3,16.093,4.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,14,0.75,-7.8,0.654,0,990.4,-2.2,16,5.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,15,0.9,-7.8,0.6031,0,989.6,-1.1,16.093,6.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,16,0.9,-8.3,0.5592,0,989.2,-0.6,16.093,5.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,17,0.9,-7.8,0.5566,0,989.2,0,16.093,6.2,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,18,0.9,-7.8,0.5566,0,989.2,0,16.093,5.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,19,0.9,-8.3,0.5801,0,989.9,-1.1,16.093,6.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,20,0.75,-7.8,0.6031,0,990.1,-1.1,16,5.7,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,21,0.9,-7.2,0.6603,0,989.6,-1.7,16.093,4.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,1,16,22,0.9,-6.7,0.7121,0,988.9,-2.2,16.093,5.7,ELECTRIC_CAR,0,4,Wed,NULL,1
