Year,Month,Day,Hour,Calc_Sector_KW,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Day_of_week,Weekdays,HolidayName,School_Day,Solar_Elevation
Consumption,1,10,16,104116.589568776,0,-16.1,0.59,5,-9.4,16.1,3,Tue,NULL,1,18.278535653
Consumption,1,10,17,123412.487913456,0,-17.2,0.56,4,-10,16.1,3,Tue,NULL,1,11.354270812
Consumption,1,10,18,155033.59009739,0,-18.3,0.61,4,-12.2,16.1,3,Tue,NULL,1,2.832185205
Consumption,1,10,19,158371.135334358,0,-18.9,0.66,4,-13.9,16.1,3,Tue,NULL,1,-6.817617586
Consumption,1,10,20,156490.16281632,0,-18.3,0.73,4,-14.4,16.1,3,Tue,NULL,1,-17.21939667
Consumption,1,10,21,152525.828925885,0,-19.4,0.66,4,-14.4,16.1,3,Tue,NULL,1,-28.06505518
Consumption,1,10,22,135310.165238649,0,-18.9,0.73,4,-15,16.1,3,Tue,NULL,1,-39.06115966
Consumption,1,10,23,94325.9781922594,0,-18.9,0.73,4,-15,16.1,3,Tue,NULL,1,-49.8338126
Consumption,1,10,24,82145.4535784966,0,-19.4,0.72,4,-15.6,16.1,3,Tue,NULL,1,-59.70271148
Consumption,1,11,1,69933.1753969512,0,-19.4,0.66,4,-14.4,16.1,4,Wed,NULL,1,-67.08888319
Consumption,1,11,2,68440.5614626871,0,-20,0.58,4,-13.3,16.1,4,Wed,NULL,1,-68.95684966
Consumption,1,11,3,68339.0591670948,0,-18.9,0.58,4,-12.2,16.1,4,Wed,NULL,1,-64.05058931
Consumption,1,11,4,67900.8665556928,0.2,-16.7,0.61,4,-10.6,16.1,4,Wed,NULL,1,-55.18874959
Consumption,1,11,5,73711.4874902416,0.9,-16.1,0.61,4,-10,16.1,4,Wed,NULL,1,-44.76441038
Consumption,1,11,6,86978.9031090679,1,-15,0.64,5,-9.4,16.1,4,Wed,NULL,1,-33.82097066
Consumption,1,11,7,139192.006442386,1,-14.4,0.65,5,-8.9,16.1,4,Wed,NULL,1,-22.84888137
Consumption,1,11,8,144488.421503777,1,-13.3,0.68,5,-8.3,16.1,4,Wed,NULL,1,-12.16669683
Consumption,1,11,9,133079.339248513,1,-13.3,0.65,5,-7.8,16.1,4,Wed,NULL,1,-2.066046076
Consumption,1,11,10,119788.910820309,1,-11.7,0.68,6,-6.7,16.1,4,Wed,NULL,1,7.1182900756
Consumption,1,11,11,111512.887245136,1,-10.6,0.68,6,-5.6,12.9,4,Wed,NULL,1,14.96683655
Consumption,1,11,12,111284.230073332,1,-10,0.68,6,-5,12.9,4,Wed,NULL,1,20.966711594
Consumption,1,11,13,109767.894137819,1,-8.9,0.69,6,-3.9,12.9,4,Wed,NULL,1,24.571901174
Consumption,1,11,14,106769.474667831,1,-8.3,0.72,7,-3.9,12.9,4,Wed,NULL,1,25.362117381
Consumption,1,11,15,102308.839756631,1,-8.9,0.66,6,-3.3,12.9,4,Wed,NULL,1,23.233756981
Consumption,1,11,16,104339.080766357,1,-8.9,0.66,6,-3.3,16.1,4,Wed,NULL,1,18.456113911
Consumption,1,11,17,123131.380329937,1,-8.9,0.69,6,-3.9,16.1,4,Wed,NULL,1,11.532836175
Consumption,1,11,18,153254.764718935,1,-10,0.78,6,-6.7,16.1,4,Wed,NULL,1,3.00849511
Consumption,1,11,19,155840.22373156,1,-10.6,0.81,6,-7.8,16.1,4,Wed,NULL,1,-6.644755946
Consumption,1,11,20,153155.396078231,1,-9.4,0.74,6,-5.6,16.1,4,Wed,NULL,1,-17.04976595
Consumption,1,11,21,148320.407978216,1,-8.3,0.81,7,-5.6,16.1,4,Wed,NULL,1,-27.89740895
Consumption,1,11,22,130309.172544099,1,-9.4,0.66,6,-3.9,16.1,4,Wed,NULL,1,-38.89330269
Consumption,1,11,23,91867.8489994812,1,-8.3,0.63,7,-2.2,16.1,4,Wed,NULL,1,-49.66256586
Consumption,1,11,24,77362.8767811028,1,-7.8,0.61,7,-1.1,16.1,4,Wed,NULL,1,-59.52497418
Consumption,1,12,1,63650.1264593838,1,-6.1,0.64,7,0,11.3,5,Thu,NULL,1,-66.9105276
Consumption,1,12,2,60566.4174793888,1,-6.1,0.64,7,0,11.3,5,Thu,NULL,1,-68.81413669
Consumption,1,12,3,59899.996096684,1,-6.7,0.59,7,0.6,11.3,5,Thu,NULL,1,-63.96768264
Consumption,1,12,4,59530.5368076056,1,-7.8,0.52,7,1.1,11.3,5,Thu,NULL,1,-55.14410004
Consumption,1,12,5,65108.1500056334,1,-7.8,0.48,7,2.2,11.3,5,Thu,NULL,1,-44.73669963
Consumption,1,12,6,79191.0441724886,1,-7.8,0.46,7,2.8,11.3,5,Thu,NULL,1,-33.79777779
Consumption,1,12,7,125603.513457502,1,-7.8,0.48,7,2.2,11.3,5,Thu,NULL,1,-22.82249765
Consumption,1,12,8,134059.798816876,1,-7.2,0.5,7,2.2,11.3,5,Thu,NULL,1,-12.13142848
Consumption,1,12,9,124215.48084345,1,-7.8,0.48,7,2.2,11.3,5,Thu,NULL,1,-2.016943698
Consumption,1,12,10,111342.099000989,0.9,-7.2,0.5,7,2.2,11.3,5,Thu,NULL,1,7.1859187501
Consumption,1,12,11,102067.633724079,0.9,-7.2,0.48,7,2.8,16.1,5,Thu,NULL,1,15.057267711
Consumption,1,12,12,102807.491578636,1,-6.1,0.49,8,3.9,16.1,5,Thu,NULL,1,21.082864169
Consumption,1,12,13,102354.591559548,1,-4.4,0.53,8,4.4,16.1,5,Thu,NULL,1,24.713708166
Consumption,1,12,14,100782.583316095,1,-3.9,0.57,8,3.9,16.1,5,Thu,NULL,1,25.52531442
Consumption,1,12,15,97439.6939970998,1,-1.1,0.7,10,3.9,16.1,5,Thu,NULL,1,23.410817444
Consumption,1,12,16,100741.192954825,1,-1.7,0.67,10,3.9,11.3,5,Thu,NULL,1,18.639157065
Consumption,1,12,17,119920.046934962,1,0.6,0.82,11,3.3,11.3,5,Thu,NULL,1,11.716053155
Consumption,1,12,18,148584.613694618,1,0,0.79,10,3.3,11.3,5,Thu,NULL,1,3.1887302625
Consumption,1,12,19,149910.577359849,1,0,0.79,10,3.3,11.3,5,Thu,NULL,1,-6.468549538
Consumption,1,12,20,147250.154592307,1,0.6,0.82,11,3.3,11.3,5,Thu,NULL,1,-16.87719827
Consumption,1,12,21,142263.164210131,1,0.6,0.82,11,3.3,11.3,5,Thu,NULL,1,-27.72703767
Consumption,1,12,22,124692.303470126,1,0,0.85,10,2.2,11.3,5,Thu,NULL,1,-38.72269169
Consumption,1,12,23,90530.3097574539,1,-5,0.72,8,-0.6,11.3,5,Thu,NULL,1,-49.48819798
Consumption,1,12,24,76415.3050156874,1,-8.3,0.66,7,-2.8,11.3,5,Thu,NULL,1,-59.34321674
Consumption,1,13,1,63120.8906092205,1,-8.3,0.75,7,-4.4,6.4,6,Fri,NULL,1,-66.72644855
Consumption,1,13,2,60362.8305280023,1,-9.4,0.74,6,-5.6,16.1,6,Fri,NULL,1,-68.66369906
Consumption,1,13,3,59840.8817286198,1,-9.4,0.74,6,-5.6,6.4,6,Fri,NULL,1,-63.87682503
Consumption,1,13,4,60702.280372011,1,-10,0.66,6,-4.4,6.4,6,Fri,NULL,1,-55.09226613
Consumption,1,13,5,67644.4637280372,0.8,-12.2,0.65,5,-6.7,16.1,6,Fri,NULL,1,-44.70239079
Consumption,1,13,6,81323.5192036386,0.8,-12.2,0.68,5,-7.2,24.1,6,Fri,NULL,1,-33.76827833
Consumption,1,13,7,129099.095084728,0.9,-11.7,0.71,6,-7.2,11.3,6,Fri,NULL,1,-22.78988434
Consumption,1,13,8,137328.63752398,0.9,-11.1,0.77,6,-7.8,8,6,Fri,NULL,1,-12.08986006
Consumption,1,13,9,127980.551484914,0.8,-14.4,0.62,5,-8.3,11.3,6,Fri,NULL,1,-1.961369265
Consumption,1,13,10,116065.801582864,0.9,-15,0.59,5,-8.3,16.1,6,Fri,NULL,1,7.2602525301
Consumption,1,13,11,108766.841228446,1,-15,0.57,5,-7.8,16.1,6,Fri,NULL,1,15.154645295
Consumption,1,13,12,109101.260905449,1,-14.4,0.57,5,-7.2,11.3,6,Fri,NULL,1,21.206130159
Consumption,1,13,13,108156.170842401,1,-10,0.84,6,-7.8,1,6,Fri,NULL,1,24.862606449
Consumption,1,13,14,105525.817172033,0.9,-14.4,0.59,5,-7.8,11.3,6,Fri,NULL,1,25.695288359
Consumption,1,13,15,101904.123083852,0.8,-15,0.59,5,-8.3,16.1,6,Fri,NULL,1,23.59404105
Consumption,1,13,16,105669.865980657,1,-16.1,0.54,5,-8.3,16.1,6,Fri,NULL,1,18.827566493
Consumption,1,13,17,125080.671352615,0.8,-15,0.62,5,-8.9,16.1,6,Fri,NULL,1,11.903815456
Consumption,1,13,18,151749.904597242,0.8,-17.2,0.56,4,-10,16.1,6,Fri,NULL,1,3.3727819205
Consumption,1,13,19,156408.386023336,0.3,-16.1,0.64,4,-10.6,16.1,6,Fri,NULL,1,-6.289105331
Consumption,1,13,20,153985.710555605,0.8,-16.7,0.61,4,-10.6,16.1,6,Fri,NULL,1,-16.70179595
Consumption,1,13,21,149671.615602044,0.3,-16.7,0.64,4,-11.1,16.1,6,Fri,NULL,1,-27.55403731
Consumption,1,13,22,132609.919224205,0.1,-16.7,0.73,4,-12.8,16.1,6,Fri,NULL,1,-38.54941595
Consumption,1,13,23,93627.7691418738,0,-17.8,0.73,4,-13.9,16.1,6,Fri,NULL,1,-49.31079381
Consumption,1,13,24,80775.0365181608,0,-17.2,0.8,4,-14.4,16.1,6,Fri,NULL,1,-59.15752838
Consumption,1,14,1,67697.1589205376,0,-17.8,0.76,4,-14.4,16.1,7,Sat,NULL,0,-66.53675702
Consumption,1,14,2,65851.9921120386,0,-17.8,0.8,4,-15,16.1,7,Sat,NULL,0,-68.50562908
Consumption,1,14,3,67633.0985045636,0,-18.3,0.8,4,-15.6,16.1,7,Sat,NULL,0,-63.77801324
Consumption,1,14,4,68017.7973355624,0,-17.8,0.91,4,-16.7,16.1,7,Sat,NULL,0,-55.0332002
Consumption,1,14,5,74832.0209878778,0,-18.9,0.87,4,-17.2,16.1,7,Sat,NULL,0,-44.66143108
Consumption,1,14,6,88194.8835793846,0,-20,0.83,4,-17.8,16.1,7,Sat,NULL,0,-33.73242716
Consumption,1,14,7,140524.445425866,0,-19.4,0.83,4,-17.2,16.1,7,Sat,NULL,0,-22.75100837
Consumption,1,14,8,141468.794158316,0.1,-19.4,0.79,4,-16.7,16.1,7,Sat,NULL,0,-12.04197249
Consumption,1,14,9,119791.940564638,0.4,-19.4,0.69,4,-15,16.1,7,Sat,NULL,0,-1.899318853
Consumption,1,14,10,106593.888542209,1,-20,0.58,4,-13.3,16.1,7,Sat,NULL,0,7.3412795263
Consumption,1,14,11,98093.0430839695,1,-16.7,0.67,4,-11.7,16.1,7,Sat,NULL,0,15.258941533
Consumption,1,14,12,97353.2080312183,1,-18.3,0.56,4,-11.1,16.1,7,Sat,NULL,0,21.33646638
Consumption,1,14,13,94135.2578784471,1,-18.3,0.53,4,-10.6,24.1,7,Sat,NULL,0,25.01853783
Consumption,1,14,14,92686.4355217681,1,-18.9,0.49,4,-10,24.1,7,Sat,NULL,0,25.871965774
Consumption,1,14,15,87321.2192747614,0.8,-17.8,0.51,4,-9.4,24.1,7,Sat,NULL,0,23.783339441
Consumption,1,14,16,90264.1560775339,0.8,-17.8,0.51,4,-9.4,24.1,7,Sat,NULL,0,19.021241682
Consumption,1,14,17,109797.021836929,0.9,-17.2,0.54,4,-9.4,24.1,7,Sat,NULL,0,12.096015436
Consumption,1,14,18,142371.971726694,0.8,-17.2,0.56,4,-10,24.1,7,Sat,NULL,0,3.5605406412
Consumption,1,14,19,131793.571810396,0.6,-16.7,0.61,4,-10.6,24.1,7,Sat,NULL,0,-6.106530324
Consumption,1,14,20,129906.256819987,0.3,-16.7,0.61,4,-10.6,24.1,7,Sat,NULL,0,-16.52366068
Consumption,1,14,21,127187.337592321,1,-15.6,0.64,5,-10,24.1,7,Sat,NULL,0,-27.37850264
Consumption,1,14,22,112805.426233969,1,-15.6,0.64,5,-10,24.1,7,Sat,NULL,0,-38.37356306
Consumption,1,14,23,95568.9239156959,1,-15,0.64,5,-9.4,24.1,7,Sat,NULL,0,-49.13043607
Consumption,1,14,24,82432.6420333375,1,-13.3,0.71,5,-8.9,16.1,7,Sat,NULL,0,-58.96799606
Consumption,1,15,1,69697.4861473156,1,-11.7,0.81,6,-8.9,4.8,1,Sun,NULL,0,-66.34156285
Consumption,1,15,2,66632.9524057214,1,-11.1,0.81,6,-8.3,3.2,1,Sun,NULL,0,-68.3400237
Consumption,1,15,3,66441.9596574596,1,-11.1,0.77,6,-7.8,6.4,1,Sun,NULL,0,-63.67125169
Consumption,1,15,4,66038.3948310305,1,-10.6,0.81,6,-7.8,4.8,1,Sun,NULL,0,-54.96686059
Consumption,1,15,5,71852.7254150508,1,-10,0.81,6,-7.2,4.8,1,Sun,NULL,0,-44.6137725
Consumption,1,15,6,84392.9283675205,1,-10,0.81,6,-7.2,11.3,1,Sun,NULL,0,-33.69018345
Consumption,1,15,7,104734.837158864,1,-10,0.81,6,-7.2,16.1,1,Sun,NULL,0,-22.70584072
Consumption,1,15,8,111647.103161733,1,-10.6,0.74,6,-6.7,16.1,1,Sun,NULL,0,-11.98775064
Consumption,1,15,9,90191.4113685141,0.3,-10.6,0.74,6,-6.7,24.1,1,Sun,NULL,0,-1.830792361
Consumption,1,15,10,76420.2994440568,0,-10,0.71,6,-5.6,24.1,1,Sun,NULL,0,7.4289841808
Consumption,1,15,11,70503.3217339856,0,-10,0.66,6,-4.4,24.1,1,Sun,NULL,0,15.370125211
Consumption,1,15,12,70848.8410450459,0,-10,0.6,6,-3.3,24.1,1,Sun,NULL,0,21.473826511
Consumption,1,15,13,70455.6746026231,0,-9.4,0.58,6,-2.2,24.1,1,Sun,NULL,0,25.181441305
Consumption,1,15,14,68196.7157030114,0,-9.4,0.56,6,-1.7,24.1,1,Sun,NULL,0,26.055270736
Consumption,1,15,15,65285.0638097502,0,-8.9,0.54,6,-0.6,24.1,1,Sun,NULL,0,23.978622058
Consumption,1,15,16,67478.1127889243,0.2,-8.9,0.52,6,0,24.1,1,Sun,NULL,0,19.220080323
Consumption,1,15,17,86165.9897879431,0.6,-8.3,0.54,7,0,24.1,1,Sun,NULL,0,12.292544217
Consumption,1,15,18,118315.899187922,0.6,-8.9,0.56,6,-1.1,24.1,1,Sun,NULL,0,3.7518963953
Consumption,1,15,19,130837.777695848,0.6,-8.3,0.58,7,-1.1,24.1,1,Sun,NULL,0,-5.920931434
Consumption,1,15,20,127272.824476028,0.6,-8.3,0.58,7,-1.1,24.1,1,Sun,NULL,0,-16.34289343
Consumption,1,15,21,125177.910065666,0.6,-9.4,0.54,6,-1.1,24.1,1,Sun,NULL,0,-27.20052713
Consumption,1,15,22,111028.371643589,0.6,-10,0.49,6,-0.6,24.1,1,Sun,NULL,0,-38.19521879
Consumption,1,15,23,93424.883496153,0.6,-9.4,0.5,6,0,24.1,1,Sun,NULL,0,-48.94720526
Consumption,1,15,24,78838.2470352162,0.7,-7.8,0.54,7,0.6,24.1,1,Sun,NULL,0,-58.77470442
Consumption,1,16,1,66084.0057664459,0.8,-7.8,0.56,7,0,24.1,2,Mon,Martin Luther King Day,0,-66.14097466
Consumption,1,16,2,62687.6374215203,0.8,-7.2,0.61,7,-0.6,24.1,2,Mon,Martin Luther King Day,0,-68.16698417
Consumption,1,16,3,63013.3598773556,0.8,-7.2,0.61,7,-0.6,24.1,2,Mon,Martin Luther King Day,0,-63.55655244
Consumption,1,16,4,62017.3119785195,0.8,-7.2,0.59,7,0,24.1,2,Mon,Martin Luther King Day,0,-54.8932118
Consumption,1,16,5,68336.9640344165,0.8,-6.7,0.61,7,0,24.1,2,Mon,Martin Luther King Day,0,-44.55937203
Consumption,1,16,6,80511.2264304128,0.8,-7.2,0.56,7,0.6,24.1,2,Mon,Martin Luther King Day,0,-33.64151077
Consumption,1,16,7,101094.780105187,0.8,-6.7,0.61,7,0,24.1,2,Mon,Martin Luther King Day,0,-22.65435649
Consumption,1,16,8,107513.33458246,0.7,-6.7,0.57,7,1.1,24.1,2,Mon,Martin Luther King Day,0,-11.92718333
Consumption,1,16,9,87041.3689942411,1,-6.7,0.57,7,1.1,24.1,2,Mon,Martin Luther King Day,0,-1.755793529
Consumption,1,16,10,74184.4863239237,1,-6.7,0.52,7,2.2,24.1,2,Mon,Martin Luther King Day,0,7.5233472702
Consumption,1,16,11,68867.807657028,1,-6.1,0.5,7,3.3,24.1,2,Mon,Martin Luther King Day,0,15.488161702
Consumption,1,16,12,68467.4256883977,1,-5,0.47,8,5.6,24.1,2,Mon,Martin Luther King Day,0,21.61816113
Consumption,1,16,13,68055.6228551269,0.7,-5,0.45,8,6.1,24.1,2,Mon,Martin Luther King Day,0,25.351253121
Consumption,1,16,14,66144.8824327262,0.6,-4.4,0.44,8,7.2,24.1,2,Mon,Martin Luther King Day,0,26.245124883
Consumption,1,16,15,63624.1872040673,0.6,-3.3,0.46,9,7.8,24.1,2,Mon,Martin Luther King Day,0,24.179796229
Consumption,1,16,16,66202.8083738668,0.3,-2.8,0.48,9,7.8,24.1,2,Mon,Martin Luther King Day,0,19.423978411
Consumption,1,16,17,85252.6141599219,1,-2.8,0.49,9,7.2,24.1,2,Mon,Martin Luther King Day,0,12.493291787
Consumption,1,16,18,116690.600527121,1,-2.8,0.53,9,6.1,24.1,2,Mon,Martin Luther King Day,0,3.9467386822
Consumption,1,16,19,128392.177537043,1,-1.7,0.54,10,7.2,24.1,2,Mon,Martin Luther King Day,0,-5.732415382
Consumption,1,16,20,124756.297015511,1,-1.7,0.54,10,7.2,24.1,2,Mon,Martin Luther King Day,0,-16.15959435
Consumption,1,16,21,122003.418978457,1,1.1,0.66,11,7.2,16.1,2,Mon,Martin Luther King Day,0,-27.02020288
Consumption,1,16,22,107874.7361529,1,0.6,0.65,11,6.7,16.1,2,Mon,Martin Luther King Day,0,-38.01446707
Consumption,1,16,23,89760.2939150968,1,1.7,0.74,12,6.1,16.1,2,Mon,Martin Luther King Day,0,-48.7611797
Consumption,1,16,24,75267.2372416903,1,1.7,0.74,12,6.1,16.1,2,Mon,Martin Luther King Day,0,-58.57773579
Consumption,1,17,1,62886.8551882377,1,1.7,0.76,12,5.6,16.1,3,Tue,NULL,1,-65.93509968
Consumption,1,17,2,59518.3637137474,1,1.7,0.76,12,5.6,16.1,3,Tue,NULL,1,-67.98661568
Consumption,1,17,3,59193.1725873105,1,2.8,0.83,13,5.6,8,3,Tue,NULL,1,-63.43393513
Consumption,1,17,4,58621.0011635205,1,3.3,0.89,13,5,4.8,3,Tue,NULL,1,-54.81222461
Consumption,1,17,5,65284.2027525816,1,3.3,0.93,13,4.4,4,3,Tue,NULL,1,-44.49819175
Consumption,1,17,6,78491.2604954017,1,3.3,0.96,13,3.9,4,3,Tue,NULL,1,-33.58637721
Consumption,1,17,7,135060.059670541,1,3.3,0.96,13,3.9,4.8,3,Tue,NULL,1,-22.59653502
Consumption,1,17,8,140818.882242379,1,2.8,0.96,12,3.3,2.4,3,Tue,NULL,1,-11.86026342
Consumption,1,17,9,128792.929598747,1,2.8,0.96,12,3.3,2.4,3,Tue,NULL,1,-1.67432996
Consumption,1,17,10,115824.352737956,1,2.8,0.93,13,3.9,2.4,3,Tue,NULL,1,7.6243459116
Consumption,1,17,11,107788.927857593,1,3.3,0.96,13,3.9,2.4,3,Tue,NULL,1,15.613012983
Consumption,1,17,12,107907.876915404,1,3.3,0.96,13,3.9,2.4,3,Tue,NULL,1,21.769417761
Consumption,1,17,13,106801.653406028,1,3.3,0.96,13,3.9,2.4,3,Tue,NULL,1,25.527906837
Consumption,1,17,14,103802.806364237,1,2.8,0.93,13,3.9,2.4,3,Tue,NULL,1,26.4414475
Consumption,1,17,15,100016.863072833,1,2.8,0.93,13,3.9,4.8,3,Tue,NULL,1,24.386767248
Consumption,1,17,16,102842.404903204,1,2.8,0.96,12,3.3,3.2,3,Tue,NULL,1,19.632830342
Consumption,1,17,17,121685.804578097,1,2.8,0.96,12,3.3,3.2,3,Tue,NULL,1,12.698147119
Consumption,1,17,18,147885.096655958,1,2.2,0.96,12,2.8,3.2,3,Tue,NULL,1,4.1449566441
Consumption,1,17,19,152501.055726489,1,1.7,0.96,12,2.2,3.2,3,Tue,NULL,1,-5.541088584
Consumption,1,17,20,149845.342771489,1,1.7,0.96,12,2.2,3.2,3,Tue,NULL,1,-15.9738627
Consumption,1,17,21,144970.131961282,1,1.7,0.96,12,2.2,3.2,3,Tue,NULL,1,-26.83762054
Consumption,1,17,22,126983.265002145,1,1.7,0.96,12,2.2,6.4,3,Tue,NULL,1,-37.83138993
Consumption,1,17,23,90018.3613389171,1,1.1,0.96,11,1.7,6.4,3,Tue,NULL,1,-48.57243546
Consumption,1,17,24,75476.0394696683,1,1.1,0.96,11,1.7,6.4,3,Tue,NULL,1,-58.37717022
Consumption,1,18,1,61882.239725081,1,1.1,0.96,11,1.7,4.8,4,Wed,NULL,1,-65.72404373
Consumption,1,18,2,58808.4812901391,1,1.1,1,11,1.1,3.2,4,Wed,NULL,1,-67.799027
Consumption,1,18,3,58164.0562086075,1,0.6,0.96,11,1.1,3.2,4,Wed,NULL,1,-63.30342696
Consumption,1,18,4,57906.6161158878,1,0,0.96,11,0.6,1.6,4,Wed,NULL,1,-54.72387623
Consumption,1,18,5,63804.7449335755,1,0,0.96,11,0.6,2,4,Wed,NULL,1,-44.43019899
Consumption,1,18,6,77338.1593409775,1,0,0.96,11,0.6,2.4,4,Wed,NULL,1,-33.52475546
Consumption,1,18,7,125087.772692486,1,0,0.92,11,1.1,4.8,4,Wed,NULL,1,-22.53235992
Consumption,1,18,8,133473.969710737,0.8,0.6,0.96,11,1.1,11.3,4,Wed,NULL,1,-11.78698784
Consumption,1,18,9,123337.653263303,0.9,0,0.92,11,1.1,11.3,4,Wed,NULL,1,-1.586413129
Consumption,1,18,10,110314.482725482,0.8,0,0.89,11,1.7,11.3,4,Wed,NULL,1,7.731953571
Consumption,1,18,11,102326.367496849,0.8,0.6,0.89,11,2.2,11.3,4,Wed,NULL,1,15.744637671
Consumption,1,18,12,101856.756951407,0.7,1.1,0.86,11,3.3,11.3,4,Wed,NULL,1,21.927540923
Consumption,1,18,13,100372.876974613,0.7,1.1,0.82,11,3.9,11.3,4,Wed,NULL,1,25.71133338
Consumption,1,18,14,98148.8753956086,0.6,1.1,0.79,11,4.4,11.3,4,Wed,NULL,1,26.644155585
Consumption,1,18,15,94269.628614336,0.3,1.1,0.79,11,4.4,11.3,4,Wed,NULL,1,24.599438469
Consumption,1,18,16,96676.2239151442,0.3,0.6,0.82,11,3.3,11.3,4,Wed,NULL,1,19.846529019
Consumption,1,18,17,116176.893591071,0.6,-0.6,0.89,10,1.1,9.7,4,Wed,NULL,1,12.906998277
Consumption,1,18,18,143290.674951633,0.6,-1.1,0.92,10,0,4,4,Wed,NULL,1,4.3464391804
Consumption,1,18,19,148672.465247997,0.6,-2.2,0.96,9,-1.7,4,4,Wed,NULL,1,-5.347057043
Consumption,1,18,20,146416.164202645,1,-1.1,1,10,-1.1,0.1,4,Wed,NULL,1,-15.78579669
Consumption,1,18,21,141686.936910423,1,-1.1,1,10,-1.1,0.1,4,Wed,NULL,1,-26.6528692
Consumption,1,18,22,124361.349171099,1,-1.7,1,10,-1.7,0.1,4,Wed,NULL,1,-37.64606743
Consumption,1,18,23,90160.965596894,1,-1.7,1,10,-1.7,0.1,4,Wed,NULL,1,-48.38104635
Consumption,1,18,24,75730.6984466228,1,-2.2,0.96,9,-1.7,0.1,4,Wed,NULL,1,-58.17308544
Consumption,1,19,1,62242.4453961301,1,-2.8,1,9,-2.8,0.1,5,Thu,NULL,1,-65.50791109
Consumption,1,19,2,59243.3884872807,1,-3.3,0.96,9,-2.8,0.1,5,Thu,NULL,1,-67.60433013
Consumption,1,19,3,58759.9097267766,1,-3.9,0.96,9,-3.3,0.1,5,Thu,NULL,1,-63.16506256
Consumption,1,19,4,58608.2320776589,1,-3.9,0.96,9,-3.3,0.1,5,Thu,NULL,1,-54.62815042
Consumption,1,19,5,64417.9356504441,1,-3.9,0.92,8,-2.8,0.2,5,Thu,NULL,1,-44.35536641
Consumption,1,19,6,78631.9567094655,1,-3.3,0.96,9,-2.8,0.6,5,Thu,NULL,1,-33.45662291
Consumption,1,19,7,124532.401816774,0.4,-4.4,0.92,8,-3.3,6.4,5,Thu,NULL,1,-22.46181913
Consumption,1,19,8,133451.014210622,0.8,-3.9,0.92,8,-2.8,6.4,5,Thu,NULL,1,-11.70735761
Consumption,1,19,9,120992.720051591,1,-2.2,0.96,9,-1.7,4.8,5,Thu,NULL,1,-1.492058397
Consumption,1,19,10,111928.312944572,1,-1.1,1,10,-1.1,3.2,5,Thu,NULL,1,7.8461400745
Consumption,1,19,11,104554.39306244,1,-0.6,0.96,10,0,2.4,5,Thu,NULL,1,15.882991047
Consumption,1,19,12,104927.693432265,1,0,1,11,0,2.4,5,Thu,NULL,1,22.092472169
Consumption,1,19,13,103665.666521711,1,0,0.96,11,0.6,4,5,Thu,NULL,1,25.901461113
Consumption,1,19,14,101377.174705738,1,-0.6,0.89,10,1.1,8,5,Thu,NULL,1,26.853163931
Consumption,1,19,15,97955.7834434384,1,-1.1,0.85,10,1.1,9.7,5,Thu,NULL,1,24.81771139
Consumption,1,19,16,101161.76868646,1,-2.2,0.79,9,1.1,11.3,5,Thu,NULL,1,20.064965942
Consumption,1,19,17,120422.188166691,1,-2.2,0.79,9,1.1,8,5,Thu,NULL,1,13.119732525
Consumption,1,19,18,146430.566407651,1,-2.2,0.82,9,0.6,16.1,5,Thu,NULL,1,4.5510750617
Consumption,1,19,19,150600.50190541,1,-2.2,0.82,9,0.6,11.3,5,Thu,NULL,1,-5.150426236
Consumption,1,19,20,148014.291408612,1,-1.1,0.89,10,0.6,16.1,5,Thu,NULL,1,-15.59549344
Consumption,1,19,21,143135.646171149,1,-0.6,0.92,10,0.6,16.1,5,Thu,NULL,1,-26.46603639
Consumption,1,19,22,125301.356532527,1,0,0.92,10,1.1,16.1,5,Thu,NULL,1,-37.45857762
Consumption,1,19,23,90486.9309406585,1,0,0.96,10,0.6,8,5,Thu,NULL,1,-48.18708393
Consumption,1,19,24,75908.5347538605,1,1.1,0.96,11,1.7,3.2,5,Thu,NULL,1,-57.96555689
Consumption,1,20,1,62244.1474529948,1,1.7,0.96,11,2.2,3.2,6,Fri,NULL,1,-65.28680448
Consumption,1,20,2,59051.1254616785,1,2.8,0.96,12,3.3,3.2,6,Fri,NULL,1,-67.40263998
Consumption,1,20,3,58164.3616130068,1,5,0.96,14,5.6,4.8,6,Fri,NULL,1,-63.0188839
Consumption,1,20,4,57694.7901935331,1,6.1,0.96,15,6.7,4.8,6,Fri,NULL,1,-54.52503755
Consumption,1,20,5,63761.4714017889,1,6.1,0.89,15,7.8,6.4,6,Fri,NULL,1,-44.27367217
Consumption,1,20,6,77166.1863830919,1,5.6,0.83,14,8.3,11.3,6,Fri,NULL,1,-33.38196176
Consumption,1,20,7,117465.85696105,1,4.4,0.86,14,6.7,11.3,6,Fri,NULL,1,-22.384905
Consumption,1,20,8,128337.773698091,1,2.8,0.83,12,5.6,11.3,6,Fri,NULL,1,-11.6213779
Consumption,1,20,9,116738.826061571,1,2.8,0.86,12,5,11.3,6,Fri,NULL,1,-1.391285016
Consumption,1,20,10,108268.453240337,1,2.2,0.89,12,3.9,11.3,6,Fri,NULL,1,7.9668716222
Consumption,1,20,11,101639.982630507,1,1.7,0.89,12,3.3,11.3,6,Fri,NULL,1,16.028025093
