Year,Month,Day,Hour,Electricity_KW_HR,Wind_Speed
2011,5,1,6,30428,8.8
2011,5,1,7,33024,7.5
2011,5,1,8,22096,7.6
2011,5,1,9,21532,6.7
2011,5,1,10,13876,6.1
2011,5,1,11,11000,6
2011,5,1,12,9660,6.3
2011,5,1,13,10388,6.9
2011,5,1,14,14820,7.3
2011,5,1,15,17140,7.9
2011,5,1,16,22172,8.4
2011,5,1,17,26828,8.1
2011,5,1,18,24520,8.4
2011,5,1,19,26420,7.3
2011,5,1,20,18008,7.5
2011,5,1,21,20560,7.1
2011,5,1,22,17648,7.8
2011,5,1,23,23680,8.3
2011,5,1,24,28932,NULL
2011,5,2,1,27932,7.4
2011,5,2,2,19924,7.2
2011,5,2,3,18884,8.3
2011,5,2,4,28160,7.8
2011,5,2,5,24216,8.1
2011,5,2,6,27020,7.7
2011,5,2,7,23296,6.6
2011,5,2,8,13496,6.1
2011,5,2,9,10432,6.1
2011,5,2,10,10156,6.4
2011,5,2,11,11412,6.5
2011,5,2,12,12984,7.2
2011,5,2,13,16332,6.9
2011,5,2,14,14296,6.7
2011,5,2,15,13688,6.2
2011,5,2,16,10176,6.6
2011,5,2,17,12044,7.6
2011,5,2,18,19436,7.5
2011,5,2,19,19932,8.1
2011,5,2,20,24896,8.2
2011,5,2,21,26300,8.7
2011,5,2,22,30360,8.3
2011,5,2,23,27108,8.3
2011,5,2,24,28104,NULL
2011,5,3,1,31604,8.5
2011,5,3,2,29448,8.3
2011,5,3,3,27576,8.5
2011,5,3,4,29720,8
2011,5,3,5,26408,7.2
2011,5,3,6,18860,7.6
2011,5,3,7,22892,7.9
2011,5,3,8,24304,7.6
2011,5,3,9,21004,7.1
2011,5,3,10,17248,7.6
2011,5,3,11,20588,8.1
2011,5,3,12,24652,7.7
2011,5,3,13,21408,7.7
2011,5,3,14,20948,7.3
2011,5,3,15,19080,6.9
2011,5,3,16,15540,6.2
2011,5,3,17,11408,5.7
2011,5,3,18,8632,5.5
2011,5,3,19,7828,5.5
2011,5,3,20,7732,5.6
2011,5,3,21,8528,5.5
2011,5,3,22,8316,6.4
2011,5,3,23,12448,6.7
2011,5,3,24,15196,NULL
2011,5,4,1,15180,5.9
2011,5,4,2,10300,6.7
2011,5,4,3,15816,6.6
2011,5,4,4,15736,6.5
2011,5,4,5,14560,6.6
2011,5,4,6,14948,6.7
2011,5,4,7,16060,5.2
2011,5,4,8,7296,3.4
2011,5,4,9,1860,3.2
2011,5,4,10,1192,3.4
2011,5,4,11,1528,3.8
2011,5,4,12,2220,3.4
2011,5,4,13,1268,3.3
2011,5,4,14,868,3
2011,5,4,15,896,3.2
2011,5,4,16,1268,3.3
2011,5,4,17,1356,2.8
2011,5,4,18,844,2.7
2011,5,4,19,412,4.1
2011,5,4,20,3588,3.9
2011,5,4,21,2648,4.6
2011,5,4,22,4508,5.4
2011,5,4,23,7360,4.5
2011,5,4,24,4388,NULL
2011,5,5,1,8328,6.4
2011,5,5,2,13120,6.1
2011,5,5,3,11696,6.5
2011,5,5,4,12904,5.6
2011,5,5,5,9612,5.5
2011,5,5,6,7812,5.3
2011,5,5,7,7664,5.7
2011,5,5,8,8464,5.4
2011,5,5,9,7972,3.5
2011,5,5,10,2052,2.4
2011,5,5,11,336,1.8
2011,5,5,12,16,2.4
2011,5,5,13,312,3.3
2011,5,5,14,1112,2.7
2011,5,5,15,612,2.9
2011,5,5,16,68,2.9
2011,5,5,17,972,2.4
2011,5,5,18,680,3.6
2011,5,5,19,1712,3
2011,5,5,20,912,2.9
2011,5,5,21,836,2.3
2011,5,5,22,356,2.2
2011,5,5,23,240,0.9
2011,5,5,24,0,NULL
2011,5,6,1,8,2.8
2011,5,6,2,976,4.9
2011,5,6,3,6596,6.6
2011,5,6,4,13504,6.9
2011,5,6,5,16484,8
2011,5,6,6,25632,7.1
2011,5,6,7,19020,6.6
2011,5,6,8,14872,5.6
2011,5,6,9,9276,4.6
2011,5,6,10,4872,3.7
2011,5,6,11,2112,4.2
2011,5,6,12,2916,4.3
2011,5,6,13,2972,4.9
2011,5,6,14,4756,5.4
2011,5,6,15,6620,4.9
2011,5,6,16,5148,4.6
2011,5,6,17,4304,4.6
2011,5,6,18,4008,4.1
2011,5,6,19,2676,4.1
2011,5,6,20,2784,2.9
2011,5,6,21,860,1.9
2011,5,6,22,184,0.3
2011,5,6,23,0,2
2011,5,6,24,132,NULL
2011,5,7,1,1024,3.7
2011,5,7,2,2388,4.3
2011,5,7,3,3852,5.8
2011,5,7,4,9012,6.9
2011,5,7,5,16832,7.4
2011,5,7,6,20956,7
2011,5,7,7,18136,7.4
2011,5,7,8,20672,7.1
2011,5,7,9,16820,7.4
2011,5,7,10,18388,6.4
2011,5,7,11,12872,7.2
2011,5,7,12,16868,7.2
2011,5,7,13,16952,8.2
2011,5,7,14,24356,8.2
2011,5,7,15,24144,8.9
2011,5,7,16,29988,7.7
2011,5,7,17,20636,8.2
2011,5,7,18,24396,7.3
2011,5,7,19,17120,7.2
2011,5,7,20,16432,4.8
2011,5,7,21,5124,5.1
2011,5,7,22,6540,5.9
2011,5,7,23,10412,7.5
2011,5,7,24,20960,NULL
2011,5,8,1,21432,7.8
2011,5,8,2,23680,8.3
2011,5,8,3,27924,7.8
2011,5,8,4,24040,8.8
2011,5,8,5,32288,9.4
2011,5,8,6,36464,9.3
2011,5,8,7,35464,7.5
2011,5,8,8,20900,5.4
2011,5,8,9,7344,5
2011,5,8,10,5828,5
2011,5,8,11,5372,5
2011,5,8,12,5360,4.9
2011,5,8,13,4680,4.9
2011,5,8,14,5024,5.7
2011,5,8,15,8080,6.7
2011,5,8,16,13128,5.7
2011,5,8,17,8464,5
2011,5,8,18,5144,4.6
2011,5,8,19,4084,3.8
2011,5,8,20,2224,3
2011,5,8,21,980,2.2
2011,5,8,22,304,3.6
2011,5,8,23,3088,5.5
2011,5,8,24,7880,NULL
2011,5,9,1,6092,4.4
2011,5,9,2,3924,3
2011,5,9,3,1224,3.1
2011,5,9,4,1368,3.8
2011,5,9,5,2628,4.5
2011,5,9,6,3376,3.7
2011,5,9,7,2332,3.6
2011,5,9,8,2296,3.6
2011,5,9,9,2212,2.9
2011,5,9,10,928,3
2011,5,9,11,1000,2.9
2011,5,9,12,880,2.6
2011,5,9,13,460,2.1
2011,5,9,14,164,1.9
2011,5,9,15,72,2.2
2011,5,9,16,168,2.5
2011,5,9,17,368,2.3
2011,5,9,18,292,2.4
2011,5,9,19,232,2
2011,5,9,20,28,2.1
2011,5,9,21,160,3.1
2011,5,9,22,1400,5.2
2011,5,9,23,6368,6.2
2011,5,9,24,10632,NULL
2011,5,10,1,5852,3.7
2011,5,10,2,2520,3.2
2011,5,10,3,1608,2.7
2011,5,10,4,1016,3.4
2011,5,10,5,2112,3.4
2011,5,10,6,244,4.2
2011,5,10,7,3392,4.4
2011,5,10,8,3656,5.1
2011,5,10,9,6208,5.2
2011,5,10,10,7020,5
2011,5,10,11,6160,5.8
2011,5,10,12,8904,5
2011,5,10,13,5704,4.8
2011,5,10,14,4788,4.5
2011,5,10,15,3752,3.2
2011,5,10,16,1280,2.4
2011,5,10,17,348,1.7
2011,5,10,18,48,4.2
2011,5,10,19,4596,5.3
2011,5,10,20,6812,4.6
2011,5,10,21,4652,4.3
2011,5,10,22,3464,5.5
2011,5,10,23,8292,5.3
2011,5,10,24,6924,NULL
2011,5,11,1,5612,4.1
2011,5,11,2,3016,4.3
2011,5,11,3,3932,4.4
2011,5,11,4,4380,4.3
2011,5,11,5,3372,3.9
2011,5,11,6,2708,3.5
2011,5,11,7,1896,3.3
2011,5,11,8,1576,2.9
2011,5,11,9,860,2.4
2011,5,11,10,276,2.8
2011,5,11,11,688,3.1
2011,5,11,12,952,3.6
2011,5,11,13,1692,4.9
2011,5,11,14,5092,4.3
2011,5,11,15,3304,4.4
2011,5,11,16,3172,4.5
2011,5,11,17,3624,3.9
2011,5,11,18,2384,3.7
2011,5,11,19,2036,3.6
2011,5,11,20,1616,3.1
2011,5,11,21,1196,3.6
2011,5,11,22,2184,5.1
2011,5,11,23,6772,4.3
2011,5,11,24,3596,NULL
2011,5,12,1,1788,2.7
2011,5,12,2,740,3
2011,5,12,3,1092,2.4
2011,5,12,4,404,2.8
2011,5,12,5,752,3.8
2011,5,12,6,2368,4.3
2011,5,12,7,3732,3.5
2011,5,12,8,2048,3.3
2011,5,12,9,1372,3.6
2011,5,12,10,1728,3.4
2011,5,12,11,1628,4.4
2011,5,12,12,3952,4.8
2011,5,12,13,4852,5.6
2011,5,12,14,8356,6.8
2011,5,12,15,14780,8.3
2011,5,12,16,26768,8
2011,5,12,17,23400,6.9
2011,5,12,18,15308,6
2011,5,12,19,10068,5.7
2011,5,12,20,8524,5
2011,5,12,21,5728,4.7
2011,5,12,22,4844,5.5
2011,5,12,23,7912,5.5
2011,5,12,24,8236,NULL
2011,5,13,1,6292,5.2
2011,5,13,2,6480,5.4
2011,5,13,3,7280,5.1
2011,5,13,4,6908,4.7
2011,5,13,5,5252,4.6
2011,5,13,6,4696,4
2011,5,13,7,3044,3.4
2011,5,13,8,1784,2.3
2011,5,13,9,224,1.9
2011,5,13,10,20,2.5
2011,5,13,11,500,3.6
2011,5,13,12,1724,4.4
2011,5,13,13,3016,4
2011,5,13,14,2716,4.1
2011,5,13,15,2644,4.3
2011,5,13,16,2944,3.5
2011,5,13,17,1472,3.5
2011,5,13,18,1604,2.9
2011,5,13,19,852,2.7
2011,5,13,20,584,2.7
2011,5,13,21,676,3.1
2011,5,13,22,1324,3
2011,5,13,23,992,3.3
2011,5,13,24,1748,NULL
2011,5,14,1,2368,3.5
2011,5,14,2,1624,NULL
2011,5,16,15,3208,7.7
2011,5,16,16,22208,7
2011,5,16,17,16084,7.6
2011,5,16,18,21280,8
2011,5,16,19,25084,6.3
2011,5,16,20,11132,6.6
2011,5,16,21,13524,4.9
2011,5,16,22,5568,6.5
2011,5,16,23,14224,6.9
2011,5,16,24,15484,NULL
2011,5,17,1,19652,7.5
2011,5,17,2,20796,7.3
2011,5,17,3,18548,7.1
2011,5,17,4,17456,6.7
2011,5,17,5,13892,6.9
2011,5,17,6,15008,6.6
2011,5,17,7,13752,6.8
2011,5,17,8,15028,5.8
2011,5,17,9,8672,6.3
2011,5,17,10,10912,6.1
2011,5,17,11,11120,6.4
2011,5,17,12,12724,6.3
2011,5,17,13,10600,6
2011,5,17,14,9324,6.3
2011,5,17,15,10236,5.8
2011,5,17,16,8028,5.7
2011,5,17,17,8552,5.2
2011,5,17,18,6148,5.5
2011,5,17,19,7444,4.9
2011,5,17,20,5128,4.8
2011,5,17,21,4924,4.8
2011,5,17,22,5024,4.8
2011,5,17,23,5252,4.5
2011,5,17,24,4220,NULL
2011,5,18,1,6140,4.2
2011,5,18,2,3460,4.7
2011,5,18,3,4620,5.3
2011,5,18,4,7288,5.2
2011,5,18,5,6812,5.3
2011,5,18,6,7000,5.3
2011,5,18,7,7076,5.4
2011,5,18,8,7412,5.7
2011,5,18,9,8248,4.7
2011,5,18,10,4576,4.5
2011,5,18,11,3696,5.1
2011,5,18,12,5824,5.6
2011,5,18,13,7372,5.5
2011,5,18,14,7132,5.4
2011,5,18,15,6628,5.1
2011,5,18,16,5556,5.5
2011,5,18,17,7244,5.4
2011,5,18,18,6772,4.8
2011,5,18,19,4032,4.6
2011,5,18,20,4392,4.5
2011,5,18,21,4172,4.1
2011,5,18,22,3084,4.4
2011,5,18,23,3876,3.9
2011,5,18,24,2932,NULL
2011,5,19,1,788,2.4
2011,5,19,2,492,2.9
2011,5,19,3,1280,2.3
2011,5,19,4,432,3.1
2011,5,19,5,1320,2.9
2011,5,19,6,1032,2
2011,5,19,7,92,1.6
2011,5,19,8,0,2.2
2011,5,19,9,268,1.8
2011,5,19,10,212,2
2011,5,19,11,220,2.6
2011,5,19,12,544,2.8
2011,5,19,13,504,2.9
2011,5,19,14,812,4.2
2011,5,19,15,3088,3.9
2011,5,19,16,2552,4.2
2011,5,19,17,3800,5
2011,5,19,18,5888,4.1
2011,5,19,19,2796,3.8
2011,5,19,20,2220,2.7
2011,5,19,21,700,2.9
2011,5,19,22,936,2.6
2011,5,19,23,716,2.2
2011,5,19,24,224,NULL
2011,5,20,1,492,2.4
2011,5,20,2,492,2.9
2011,5,20,3,968,3
2011,5,20,4,1040,3.3
2011,5,20,5,1336,3.3
2011,5,20,6,1580,3.2
2011,5,20,7,1516,3
2011,5,20,8,1228,2.5
2011,5,20,9,560,2.5
2011,5,20,10,440,3.4
2011,5,20,11,1488,3.1
2011,5,20,12,956,2.9
2011,5,20,13,572,2.1
2011,5,20,14,200,3.1
2011,5,20,15,812,3.9
2011,5,20,16,496,5.1
2011,5,20,17,5596,5.2
2011,5,20,18,6040,5
2011,5,20,19,5432,5
2011,5,20,20,5728,5.7
2011,5,20,21,8512,4.9
2011,5,20,22,5584,3.6
2011,5,20,23,1936,3.7
2011,5,20,24,2408,NULL
2011,5,21,1,800,4.6
2011,5,21,2,4548,4
2011,5,21,3,3004,2.9
2011,5,21,4,1040,2.6
2011,5,21,5,544,1.8
2011,5,21,6,48,0.5
2011,5,21,7,0,2
2011,5,21,8,252,2.6
2011,5,21,9,524,2.2
2011,5,21,10,144,2
2011,5,21,11,64,2.1
2011,5,21,12,56,1.9
2011,5,21,13,84,2.6
2011,5,21,14,508,3.2
2011,5,21,15,1088,3.3
2011,5,21,16,1176,3.6
2011,5,21,17,1532,3.9
2011,5,21,18,2632,4.4
2011,5,21,19,3708,4.8
2011,5,21,20,4716,5.1
2011,5,21,21,5440,4.3
2011,5,21,22,3420,2.8
2011,5,21,23,836,2.4
2011,5,21,24,296,NULL
2011,5,22,1,676,5.2
2011,5,22,2,7604,7.2
2011,5,22,3,18956,8
2011,5,22,4,25788,7.1
2011,5,22,5,18608,7.6
2011,5,22,6,22064,6.2
2011,5,22,7,10676,5
2011,5,22,8,6296,5.9
2011,5,22,9,9268,6.1
2011,5,22,10,9812,5.4
2011,5,22,11,7024,7
2011,5,22,12,15264,7.4
2011,5,22,13,18840,8.9
2011,5,22,14,30560,10.5
2011,5,22,15,42396,10.4
2011,5,22,16,40392,9.8
2011,5,22,17,36616,10.2
2011,5,22,18,38916,10.9
2011,5,22,19,44076,9.2
2011,5,22,20,32916,9.2
2011,5,22,21,34328,7.6
2011,5,22,22,20512,7
2011,5,22,23,15924,6.2
2011,5,22,24,11000,NULL
2011,5,23,1,10808,5.9
2011,5,23,2,10040,6.1
2011,5,23,3,11408,5.8
2011,5,23,4,9396,5.7
2011,5,23,5,8732,6.1
2011,5,23,6,11408,6.4
2011,5,23,7,13452,5.7
2011,5,23,8,9248,5.2
2011,5,23,9,6444,5.4
2011,5,23,10,7748,6.1
2011,5,23,11,10288,7.5
2011,5,23,12,19876,7.4
2011,5,23,13,18548,7.5
2011,5,23,14,19868,6.6
2011,5,23,15,12668,6.6
2011,5,23,16,12052,6.6
2011,5,23,17,13668,7.4
2011,5,23,18,18084,7.5
2011,5,23,19,18860,7.3
2011,5,23,20,18004,7.2
2011,5,23,21,17260,6.4
2011,5,23,22,11808,6.6
2011,5,23,23,13672,5.8
2011,5,23,24,9920,NULL
2011,5,24,1,6212,6.1
2011,5,24,2,11300,5.6
2011,5,24,3,8580,4.8
2011,5,24,4,4864,5.1
2011,5,24,5,6228,5.8
2011,5,24,6,10368,7.3
2011,5,24,7,18832,6.6
2011,5,24,8,13520,6.5
2011,5,24,9,13192,5.9
2011,5,24,10,9348,5.9
2011,5,24,11,9408,6.7
2011,5,24,12,14512,6.9
2011,5,24,13,14948,7
2011,5,24,14,16500,6.7
2011,5,24,15,12756,6.3
2011,5,24,16,12428,6.6
2011,5,24,17,12716,6
2011,5,24,18,10008,5.9
2011,5,24,19,9588,5.8
2011,5,24,20,9152,5.4
2011,5,24,21,7052,4.9
2011,5,24,22,5556,5.4
2011,5,24,23,7360,5.4
2011,5,24,24,8204,NULL
2011,5,25,1,6680,4.5
2011,5,25,2,4404,3.8
2011,5,25,3,2596,3.9
2011,5,25,4,2396,3.1
2011,5,25,5,1112,2.8
2011,5,25,6,852,2.3
2011,5,25,7,308,1.9
2011,5,25,8,4,2.1
2011,5,25,9,140,3.2
2011,5,25,10,1100,4.2
2011,5,25,11,3228,4
2011,5,25,12,2644,3.4
2011,5,25,13,1248,3.8
2011,5,25,14,1880,3.8
2011,5,25,15,2180,3.9
2011,5,25,16,2108,3.7
2011,5,25,17,1984,3.6
2011,5,25,18,2220,2.8
2011,5,25,19,636,3.1
2011,5,25,20,988,3.3
2011,5,25,21,1456,4.2
2011,5,25,22,3624,5.2
2011,5,25,23,6784,6.2
2011,5,25,24,10796,NULL
2011,5,26,1,12884,7.7
2011,5,26,2,23348,6.9
2011,5,26,3,16780,7.9
2011,5,26,4,24736,8.5
2011,5,26,5,29764,7.6
2011,5,26,6,21780,7.8
2011,5,26,7,22460,8
2011,5,26,8,23948,8.4
2011,5,26,9,27308,8.6
2011,5,26,10,28272,8.5
2011,5,26,11,26976,9.6
2011,5,26,12,36076,9.2
2011,5,26,13,32216,10
2011,5,26,14,37184,11.4
2011,5,26,15,43612,10.6
2011,5,26,16,42160,10.3
2011,5,26,17,40640,9.9
2011,5,26,18,36120,9.9
2011,5,26,19,36340,9.1
2011,5,26,20,31508,7.6
2011,5,26,21,20856,7.4
2011,5,26,22,20512,9.7
2011,5,26,23,39500,9.3
2011,5,26,24,36624,NULL
2011,5,27,1,34972,8.5
2011,5,27,2,28284,8
2011,5,27,3,24068,6.3
2011,5,27,4,12308,6.4
2011,5,27,5,12844,6.1
2011,5,27,6,11568,6.2
2011,5,27,7,11488,6.3
2011,5,27,8,12284,6.4
2011,5,27,9,12404,5.9
2011,5,27,10,9800,5.7
2011,5,27,11,8728,6.1
2011,5,27,12,9928,6
2011,5,27,13,10028,5.9
2011,5,27,14,10160,4.2
2011,5,27,15,3604,3.4
2011,5,27,16,1508,3.4
2011,5,27,17,1548,3.5
2011,5,27,18,1800,2.2
2011,5,27,19,184,2.5
2011,5,27,20,404,2.9
2011,5,27,21,980,3.2
2011,5,27,22,1464,3.2
2011,5,27,23,1392,3.1
2011,5,27,24,1264,NULL
2011,5,28,1,1872,4
2011,5,28,2,3288,5.4
2011,5,28,3,8204,5.6
2011,5,28,4,9616,5.3
2011,5,28,5,7024,5.5
2011,5,28,6,8088,5.9
2011,5,28,7,10332,5.1
2011,5,28,8,6704,5.2
2011,5,28,9,6660,6.3
2011,5,28,10,12208,7
2011,5,28,11,16012,7.2
2011,5,28,12,17444,7.5
2011,5,28,13,19884,7.2
2011,5,28,14,17140,7.9
2011,5,28,15,21452,7.9
2011,5,28,16,21636,8.7
2011,5,28,17,29940,8.2
2011,5,28,18,24420,8.5
2011,5,28,19,26572,7.9
2011,5,28,20,23668,6.6
2011,5,28,21,14156,5.6
2011,5,28,22,8108,6.1
2011,5,28,23,10468,6.4
2011,5,28,24,12864,NULL
2011,5,29,1,13688,6
2011,5,29,2,10084,5.8
2011,5,29,3,8736,5.9
2011,5,29,4,9504,5.7
2011,5,29,5,8688,6
2011,5,29,6,10628,6.3
2011,5,29,7,11428,6.5
2011,5,29,8,13568,6.8
2011,5,29,9,14888,7
2011,5,29,10,15916,7.1
2011,5,29,11,15624,8
2011,5,29,12,23780,8.3
2011,5,29,13,26340,8.2
2011,5,29,14,23908,8.6
2011,5,29,15,27972,7.9
2011,5,29,16,21392,8
2011,5,29,17,22316,7.7
2011,5,29,18,19984,7.3
2011,5,29,19,18592,6.3
2011,5,29,20,11684,5.5
2011,5,29,21,7252,4.1
2011,5,29,22,3300,3.2
2011,5,29,23,1408,2.3
2011,5,29,24,420,NULL
2011,5,30,1,2228,3.6
2011,5,30,2,2080,2.4
2011,5,30,3,488,1.8
2011,5,30,4,0,1.3
2011,5,30,5,0,1.7
2011,5,30,6,40,3.6
2011,5,30,7,2360,5.5
2011,5,30,8,8160,4.2
2011,5,30,9,3824,3.6
2011,5,30,10,2040,4.3
2011,5,30,11,3732,5.7
2011,5,30,12,7788,4.9
2011,5,30,13,5460,6.2
2011,5,30,14,10576,6.5
2011,5,30,15,11480,7
2011,5,30,16,14840,7.8
2011,5,30,17,21616,6.6
2011,5,30,18,12996,7.4
2011,5,30,19,20472,7
2011,5,30,20,16240,4.8
2011,5,30,21,5216,3.7
2011,5,30,22,1956,3.8
2011,5,30,23,2600,3.6
2011,5,30,24,2020,NULL
2011,5,31,1,4960,4.2
2011,5,31,2,3104,3.5
2011,5,31,3,1916,3.9
2011,5,31,4,2424,4.5
2011,5,31,5,3988,4.6
2011,5,31,6,4360,4.1
2011,5,31,7,2944,6.7
2011,5,31,8,16288,7.6
2011,5,31,9,21224,7.2
2011,5,31,10,17944,6.1
2011,5,31,11,11488,5.9
2011,5,31,12,9512,5.7
2011,5,31,13,8680,5.7
2011,5,31,14,8728,7.6
2011,5,31,15,21704,9.5
2011,5,31,16,36816,8.4
2011,5,31,17,28024,6.9
2011,5,31,18,15820,6.2
2011,5,31,19,10988,5.8
2011,5,31,20,8988,6.3
2011,5,31,21,12052,7.4
2011,5,31,22,19624,6
2011,5,31,23,11220,6.6
2011,5,31,24,14200,NULL
2011,6,1,1,11232,5.6
2011,6,1,2,8944,5.6
2011,6,1,3,9412,4.5
2011,6,1,4,4780,4.4
2011,6,1,5,4420,5.1
2011,6,1,6,7148,5.2
2011,6,1,7,7876,5.2
2011,6,1,8,7412,3.9
2011,6,1,9,2824,4.7
2011,6,1,10,4700,5.6
2011,6,1,11,8120,6.2
2011,6,1,12,11500,6
2011,6,1,13,10568,5.8
2011,6,1,14,9304,5.6
2011,6,1,15,7520,5.4
2011,6,1,16,6940,5.4
2011,6,1,17,6752,5.4
2011,6,1,18,7104,5.6
2011,6,1,19,8484,5.7
2011,6,1,20,8536,6.2
2011,6,1,21,11096,6.3
2011,6,1,22,12516,6.5
2011,6,1,23,14172,6.3
2011,6,1,24,13480,NULL
2011,6,2,1,17732,7.1
2011,6,2,2,18936,6.7
2011,6,2,3,15652,6.8
2011,6,2,4,17396,6.3
2011,6,2,5,12684,6.6
2011,6,2,6,15500,6.7
2011,6,2,7,16720,5.7
2011,6,2,8,9828,6.3
2011,6,2,9,13296,6.6
2011,6,2,10,13852,7.4
2011,6,2,11,20140,7.6
2011,6,2,12,20624,7.3
2011,6,2,13,17592,7.8
2011,6,2,14,22464,8.2
2011,6,2,15,24764,8
2011,6,2,16,23700,8.3
2011,6,2,17,25352,8.1
2011,6,2,18,23776,8.5
2011,6,2,19,26996,8.3
2011,6,2,20,26376,7.6
2011,6,2,21,20832,7.2
2011,6,2,22,18576,8
2011,6,2,23,26388,8.3
2011,6,2,24,28500,NULL
2011,6,3,1,20960,6.7
2011,6,3,2,14856,7
2011,6,3,3,17168,6.8
2011,6,3,4,16184,7.5
2011,6,3,5,21940,7.5
2011,6,3,6,21732,6.4
2011,6,3,7,12480,7.2
2011,6,3,8,18840,6.6
2011,6,3,9,13348,6.8
2011,6,3,10,14500,7.4
2011,6,3,11,19180,7.4
2011,6,3,12,19492,8.3
2011,6,3,13,25616,8.3
2011,6,3,14,25296,8.7
2011,6,3,15,28056,9.3
2011,6,3,16,33976,9.3
2011,6,3,17,33332,9.1
2011,6,3,18,32180,9.2
2011,6,3,19,32880,7.8
2011,6,3,20,21728,7.4
2011,6,3,21,19188,6.9
2011,6,3,22,15380,6.7
2011,6,3,23,15140,7.1
2011,6,3,24,17232,NULL
2011,6,4,1,15760,6.5
2011,6,4,2,13936,6.3
2011,6,4,3,12824,5.8
2011,6,4,4,9496,5.7
2011,6,4,5,9152,6.4
2011,6,4,6,13424,6
2011,6,4,7,10544,4.9
2011,6,4,8,5484,5.2
2011,6,4,9,6836,5.1
2011,6,4,10,5896,4.8
2011,6,4,11,4596,5.1
2011,6,4,12,5460,5.8
2011,6,4,13,8552,6.3
2011,6,4,14,11788,7.6
2011,6,4,15,20044,8
2011,6,4,16,21896,8
2011,6,4,17,21988,8.3
2011,6,4,18,25028,7.6
2011,6,4,19,19932,7.5
2011,6,4,20,18600,7.1
2011,6,4,21,16060,6
2011,6,4,22,9868,6.4
2011,6,4,23,12384,5.7
2011,6,4,24,8940,NULL
2011,6,5,1,9512,5.9
2011,6,5,2,8660,5.7
2011,6,5,3,10344,7.2
2011,6,5,4,19828,5.4
2011,6,5,5,8116,5
2011,6,5,6,5972,4.4
2011,6,5,7,4032,4.3
2011,6,5,8,3664,4
2011,6,5,9,2964,4.1
2011,6,5,10,2888,4.1
2011,6,5,11,2996,3.6
2011,6,5,12,1680,3.1
2011,6,5,13,1128,2.2
2011,6,5,14,0,1
2011,6,5,15,0,1.6
2011,6,5,16,44,2.9
2011,6,5,17,800,2.8
2011,6,5,18,1160,2.7
2011,6,5,19,420,2.3
2011,6,5,20,348,2.5
2011,6,5,21,424,1.8
2011,6,5,22,12,1.6
2011,6,5,23,24,1.6
2011,6,5,24,20,NULL
2011,6,6,1,156,4.9
2011,6,6,2,7056,6.8
2011,6,6,3,15660,6.4
2011,6,6,4,12844,4.7
2011,6,6,5,5392,6.2
2011,6,6,6,11580,5
2011,6,6,7,6212,4.6
2011,6,6,8,4860,3.9
2011,6,6,9,2668,5
2011,6,6,10,5804,5
2011,6,6,11,5140,5.4
2011,6,6,12,6600,5.4
2011,6,6,13,7044,7.2
2011,6,6,14,16652,7.1
2011,6,6,15,16508,7.7
2011,6,6,16,20456,7.8
2011,6,6,17,23504,6.6
2011,6,6,18,15064,7.1
2011,6,6,19,17392,5.6
2011,6,6,20,8772,5.3
2011,6,6,21,6768,5
2011,6,6,22,5388,5.2
2011,6,6,23,6748,4.8
2011,6,6,24,5324,NULL
2011,6,7,1,4124,3.4
2011,6,7,2,1636,3.8
2011,6,7,3,2416,2.6
2011,6,7,4,732,2.8
2011,6,7,5,680,2.1
2011,6,7,6,184,1.5
2011,6,7,7,0,1.2
2011,6,7,8,0,2
2011,6,7,9,60,2.7
2011,6,7,10,712,2.3
2011,6,7,11,456,1.4
2011,6,7,12,24,2.1
2011,6,7,13,108,2.1
2011,6,7,14,176,2.2
2011,6,7,15,152,2.2
2011,6,7,16,152,1.5
2011,6,7,17,4,1.5
2011,6,7,18,0,2.3
2011,6,7,19,264,4.6
2011,6,7,20,4668,4.9
2011,6,7,21,5560,5.6
2011,6,7,22,8356,7.3
2011,6,7,23,18856,7.2
2011,6,7,24,17284,NULL
2011,6,8,1,2692,2.2
2011,6,8,2,304,3
2011,6,8,3,1056,4.5
2011,6,8,4,4528,4.4
2011,6,8,5,4168,4.9
2011,6,8,6,5872,5.9
2011,6,8,7,9928,4.8
2011,6,8,8,5520,4.3
2011,6,8,9,3560,5.2
2011,6,8,10,7424,5.8
2011,6,8,11,9132,5.9
2011,6,8,12,8604,6
2011,6,8,13,10180,6.6
2011,6,8,14,13180,6.5
2011,6,8,15,12960,6.7
2011,6,8,16,13328,6.6
2011,6,8,17,12984,6.4
2011,6,8,18,11308,6.3
2011,6,8,19,11460,5.5
2011,6,8,20,7584,5.3
2011,6,8,21,6740,5.3
2011,6,8,22,7252,5.1
2011,6,8,23,6332,5.8
2011,6,8,24,8924,NULL
2011,6,9,1,11176,5.5
2011,6,9,2,9444,5.9
2011,6,9,3,9484,5.8
2011,6,9,4,9692,6.4
2011,6,9,5,12492,6.1
2011,6,9,6,11092,5.7
2011,6,9,7,9044,4.8
2011,6,9,8,5596,4.3
2011,6,9,9,3176,4.9
2011,6,9,10,4816,4.7
2011,6,9,11,4480,6
2011,6,9,12,9368,6.3
2011,6,9,13,10940,5.9
2011,6,9,14,8224,6.3
2011,6,9,15,11412,6.9
2011,6,9,16,12720,5.6
2011,6,9,17,7896,5.4
2011,6,9,18,6608,5.1
2011,6,9,19,5736,4.1
