Location,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed,_Solar_Elevation_,Electricity_KW_HR
Solar Array,2010,1,11,2,1,-14.4,0.6685,0,992.9,-9.4,16.093,6.2,-67.9715915246682,NULL
Solar Array,2010,1,11,3,1,-13.9,0.6697,0,992.6,-8.9,16.093,6.2,-63.2000785548492,NULL
Solar Array,2010,1,11,4,1,-13.3,0.6712,0,992.6,-8.3,16.093,4.6,-54.5704383564695,NULL
Solar Array,2010,1,11,5,1,-11,0.8535,0.3,991.9,-9,3.219,3.6,-44.3478359694035,NULL
Solar Array,2010,1,11,6,1,-11,0.8535,0.5,NULL,-9,1.207,3.6,-33.5743060475689,NULL
Solar Array,2010,1,11,7,1,-11,0.8535,1,991.9,-9,1.207,3.6,-22.754386366353,NULL
Solar Array,2010,1,11,8,1,-10.6,0.8342,0.3,991.9,-8.3,12.875,3.6,-12.2172776923403,NULL
Solar Array,2010,1,11,9,1,-11.1,0.8016,0,992.2,-8.3,9.656,4.1,-2.26131120664621,NULL
Solar Array,2010,1,11,10,1,-11.1,0.8016,0,991.9,-8.3,8.047,4.1,6.77575612729174,NULL
Solar Array,2010,1,11,11,1,-10.6,0.8342,0,992.2,-8.3,3.219,4.1,14.4764937163846,NULL
Solar Array,2010,1,11,12,1,-10,0.8415,0,992.6,-7.8,3.219,3.6,20.3376288166178,5.0922246377
Solar Array,2010,1,11,13,1,-10,0.8033,0,992.6,-7.2,2.012,3.1,23.8313603989831,320.42583333
Solar Array,2010,1,11,14,1,-9,0.8559,0.3,992.2,-7,2.012,2.1,24.5583304081123,1420.9889362
Solar Array,2010,1,11,15,1,-8.3,0.8834,0,992.6,-6.7,3.219,1.5,22.4256508946187,12604.3
Solar Array,2010,1,11,16,0.9,-7.8,0.8443,0,993.2,-5.6,6.437,1.5,17.6959919500652,10666.58
Solar Array,2010,1,11,17,1,-7.8,0.8066,0,993.9,-5,4.023,2.1,10.8563345160488,3947.530971
Solar Array,2010,1,11,18,1,-7,0.7958,0,994.9,-4,1.609,2.1,2.43597458909024,NULL
Solar Array,2010,1,11,19,1,-6.1,0.8788,0,995.9,-4.4,3.219,2.1,-7.10161205513681,NULL
Solar Array,2010,1,11,20,1,-6.1,0.8464,0,996.9,-3.9,4.828,6.7,-17.3813893780974,NULL
Solar Array,2010,1,11,21,1,-7.2,0.8075,0,998.6,-4.4,14.484,8.2,-28.0907890631718,NULL
Solar Array,2010,1,11,22,1,-8.3,0.7759,0,998.9,-5,16.093,7.7,-38.9260258344741,NULL
Solar Array,2010,1,11,23,0,-9.4,0.8104,0,999.6,-6.7,16.093,7.2,-49.4941090754382,NULL
Solar Array,2010,1,11,24,0,-11.1,0.8016,0,1000.2,-8.3,16.093,4.6,-59.0858316817313,NULL
Solar Array,2010,1,12,1,0,-11.7,0.8007,0,1000.5,-8.9,16.093,4.1,-66.1286290638561,NULL
Solar Array,2010,1,12,2,0,-11.1,0.8401,0,1001.2,-8.9,16.093,5.7,-67.8250312594118,NULL
Solar Array,2010,1,12,3,0,-11.7,0.8007,0,1001.9,-8.9,16.093,5.7,-63.110142381014,NULL
Solar Array,2010,1,12,4,0.25,-12.2,0.7999,0,1002.5,-9.4,16.093,5.1,-54.5181613346588,NULL
Solar Array,2010,1,12,5,0,-12.8,0.8379,0,1002.9,-10.6,16.093,4.6,-44.3128926024549,NULL
Solar Array,2010,1,12,6,0,-13.3,0.8373,0,1002.9,-11.1,16.093,4.1,-33.5443008271271,NULL
Solar Array,2010,1,12,7,0,-13.9,0.8708,0,1003.5,-12.2,16.093,4.6,-22.7214696082425,NULL
Solar Array,2010,1,12,8,0,-13.9,0.8365,0,1004.2,-11.7,16.093,4.1,-12.1756349610074,NULL
Solar Array,2010,1,12,9,0,-13.9,0.8708,0,1004.2,-12.2,16.093,3.1,-2.20593246945485,NULL
Solar Array,2010,1,12,10,0,-13.9,0.8708,0,1004.5,-12.2,16.093,3.1,6.84954294039625,9066.82
Solar Array,2010,1,12,11,0,-13.9,0.7972,0,1004.2,-11.1,16.093,2.6,14.5728432095173,22946.18
Solar Array,2010,1,12,12,0,-12.2,0.7691,0,1005.2,-8.9,16.093,3.1,20.4592424683686,49661.16
Solar Array,2010,1,12,13,0,-11.7,0.7014,0,1004.5,-7.2,16.093,3.1,23.9779412212194,73261.94
Solar Array,2010,1,12,14,0,-11.7,0.6749,0,1004.2,-6.7,16.093,2.6,24.7255243321229,63374.6
Solar Array,2010,1,12,15,0,-10,0.7382,0,1003.2,-6.1,16.093,3.1,22.6060514260264,47015.98
Solar Array,2010,1,12,16,0.9,-10,0.7382,0,1003.2,-6.1,16.093,2.6,17.8819403328987,43048.02
Solar Array,2010,1,12,17,0,-9.4,0.774,0,1002.2,-6.1,16.093,3.6,11.0422121206656,11762.74
Solar Array,2010,1,12,18,1,-9.4,0.774,0,1001.9,-6.1,16.093,4.6,2.61875176094176,NULL
Solar Array,2010,1,12,19,1,-8.9,0.7748,0,1001.5,-5.6,16.093,5.1,-6.92289215934025,NULL
Solar Array,2010,1,12,20,1,-7.8,0.8443,0,1001.2,-5.6,16.093,4.1,-17.2062527951893,NULL
Solar Array,2010,1,12,21,1,-6.7,0.8782,0,1001.2,-5,16.093,4.6,-27.9177011392959,NULL
Solar Array,2010,1,12,22,1,-6.7,0.8782,0,1000.9,-5,16.093,4.6,-38.7524564670299,NULL
Solar Array,2010,1,12,23,1,-6.7,0.8393,0,1000.2,-4.4,12.875,4.6,-49.316510085278,NULL
Solar Array,2010,1,12,24,1,-6.1,0.8788,0,999.6,-4.4,12.875,6.2,-58.9008455054053,NULL
Solar Array,2010,1,13,1,0.9,-6.1,0.8464,0,998.6,-3.9,14.484,5.1,-65.9420391112374,NULL
Solar Array,2010,1,13,2,1,-5.6,0.8099,0,998.2,-2.8,16.093,7.7,-67.6708106791548,NULL
Solar Array,2010,1,13,3,1,-5,0.8108,0,997.6,-2.2,14.484,7.7,-63.0122738150461,NULL
Solar Array,2010,1,13,4,0.9,-5,0.8108,0,997.2,-2.2,14.484,8.2,-54.4586327090116,NULL
Solar Array,2010,1,13,5,0.9,-4.4,0.8484,0,996.6,-2.2,14.484,9.8,-44.2712572325569,NULL
Solar Array,2010,1,13,6,1,-5,0.8108,0,996.6,-2.2,14.484,8.2,-33.5078957037068,NULL
Solar Array,2010,1,13,7,0.25,-5.6,0.8099,0,996.2,-2.8,16.093,9.3,-22.6822400233237,NULL
Solar Array,2010,1,13,8,0.9,-5.6,0.8407,0,995.9,-3.3,14.484,9.3,-12.1276228281428,NULL
Solar Array,2010,1,13,9,1,-6.1,0.8464,0,995.6,-3.9,16.093,8.8,-2.14402883052206,NULL
Solar Array,2010,1,13,10,0.25,-7.8,0.8066,0,995.6,-5,14.484,7.7,6.93006843038366,45304.9
Solar Array,2010,1,13,11,0,-8.3,0.7759,0,994.9,-5,16.093,7.2,14.6761503834955,92850.26
Solar Array,2010,1,13,12,0,-7.8,0.7424,0,994.6,-3.9,16.093,8.2,20.5879566649903,128096.28
Solar Array,2010,1,13,13,0,-7.8,0.7098,0,993.6,-3.3,14.484,8.8,24.131579082877,152430.22
Solar Array,2010,1,13,14,0,-7.8,0.6838,0,992.9,-2.8,16.093,7.2,24.8994496184227,155163.48
Solar Array,2010,1,13,15,1,-7.2,0.6851,0,992.2,-2.2,16.093,6.7,22.79257259918,142348.3
Solar Array,2010,1,13,16,0.9,-6.1,0.6629,0,991.9,-0.6,14.484,6.7,18.0732263560934,107766.7
Solar Array,2010,1,13,17,0,-6.1,0.6876,0,991.9,-1.1,14.484,4.1,11.2326243337368,51508.96
Solar Array,2010,1,13,18,0,-6.7,0.6862,0,991.9,-1.7,12.875,2.1,2.80535259603489,NULL
Solar Array,2010,1,13,19,0,-6.1,0.7186,0,991.9,-1.7,14.484,1.5,-6.74091021277857,NULL
Solar Array,2010,1,13,20,0,-7.2,0.845,0,992.2,-5,11.265,0,-17.0282400568349,NULL
Solar Array,2010,1,13,21,0,-7.2,0.7777,0,992.2,-3.9,12.875,2.1,-27.7419238727426,NULL
Solar Array,2010,1,13,22,0,-8.3,0.8121,0,992.2,-5.6,12.875,2.1,-38.5761409917499,NULL
Solar Array,2010,1,13,23,0,-7.8,0.7709,0,992.2,-4.4,12.875,3.1,-49.1357716366711,NULL
Solar Array,2010,1,13,24,0,-7.2,0.7777,0,992.2,-3.9,12.875,3.1,-58.7118148741969,NULL
Solar Array,2010,1,14,1,0,-7.8,0.8066,0,992.2,-5,12.875,2.6,-65.7497701268489,NULL
Solar Array,2010,1,14,2,0,-7.8,0.8066,0,991.9,-5,11.265,3.6,-67.5090223023037,NULL
Solar Array,2010,1,14,3,0,-7.2,0.8075,0,991.9,-4.4,11.265,4.1,-62.9064782052676,NULL
Solar Array,2010,1,14,4,0,-7.8,0.8443,0,991.9,-5.6,9.656,3.6,-54.3918134213398,NULL
Solar Array,2010,1,14,5,0,-7.2,0.8845,0,991.6,-5.6,11.265,4.1,-44.2228837591417,NULL
Solar Array,2010,1,14,6,0,-7.2,0.845,0,990.9,-5,11.265,3.6,-33.4650509786245,NULL
Solar Array,2010,1,14,7,0,-7.2,0.8075,0,990.6,-4.4,12.875,3.6,-22.6366691762393,NULL
Solar Array,2010,1,14,8,0,-5.6,0.7746,0,990.6,-2.2,14.484,7.2,-12.073226336025,NULL
Solar Array,2010,1,14,9,0,-5.6,0.7746,0,990.6,-2.2,14.484,4.6,-2.07560007169816,NULL
Solar Array,2010,1,14,10,0,-5.6,0.7746,0,990.6,-2.2,12.875,4.1,7.0173174003412,43818.08
Solar Array,2010,1,14,11,0.5,-3.9,0.7497,0,990.9,0,12.875,4.6,14.7863845649513,103257.7
Solar Array,2010,1,14,12,0,-2.8,0.72,0,990.9,1.7,14.484,5.7,20.7237257062381,146213.9
Solar Array,2010,1,14,13,0,-2.2,0.6718,0,990.3,3.3,16.093,8.2,24.2922136223371,149018.26
Solar Array,2010,1,14,14,0.5,-1.7,0.697,0,989.6,3.3,14.484,7.7,25.0800310652929,95080.3
Solar Array,2010,1,14,15,0,-1.7,0.6682,0,988.6,3.9,16.093,8.8,22.9851247899631,105494.38
Solar Array,2010,1,14,16,0.9,-1.7,0.6682,0,988.3,3.9,14.484,5.7,18.2697487821859,42619.64
Solar Array,2010,1,14,17,1,-1.1,0.6983,0,988.6,3.9,14.484,8.8,11.4274632262766,6453.14
Solar Array,2010,1,14,18,1,-1.1,0.7285,0,988.9,3.3,12.875,6.7,2.99566764787855,NULL
Solar Array,2010,1,14,19,1,-0.6,0.7829,0,989.6,2.8,14.484,6.2,-6.5557730679632,NULL
Solar Array,2010,1,14,20,1,0,0.8179,0,990.3,2.8,11.265,6.2,-16.8474526743028,NULL
Solar Array,2010,1,14,21,1,0,0.8535,0,990.9,2.2,11.265,6.2,-27.5635519512681,NULL
Solar Array,2010,1,14,22,1,0,0.8535,0,991.6,2.2,11.265,6.2,-38.3971672183682,NULL
Solar Array,2010,1,14,23,1,0,0.8535,0,991.9,2.2,11.265,6.2,-48.9519773127251,NULL
Solar Array,2010,1,14,24,1,0,0.8535,0,992.2,2.2,11.265,6.2,-58.5188284398887,NULL
Solar Array,2010,1,15,1,1,-0.6,0.817,0,992.9,2.2,11.265,5.1,-65.5519323861016,NULL
Solar Array,2010,1,15,2,1,0,0.8535,0,993.2,2.2,9.656,4.1,-67.3397630922634,NULL
Solar Array,2010,1,15,3,1,-0.6,0.8468,0,993.6,1.7,9.656,3.1,-62.7927682886188,NULL
Solar Array,2010,1,15,4,1,-0.6,0.9165,0,994.9,0.6,4.828,5.1,-54.3176704620405,NULL
Solar Array,2010,1,15,5,1,-1.1,0.8836,0,995.6,0.6,6.437,4.1,-44.1677310082301,NULL
Solar Array,2010,1,15,6,1,-1.7,0.8454,0,995.9,0.6,11.265,3.1,-33.4157313371834,NULL
Solar Array,2010,1,15,7,1,-1.7,0.8454,0,996.9,0.6,12.875,1.5,-22.5847327570179,NULL
Solar Array,2010,1,15,8,1,-1.7,0.8454,0,997.9,0.6,12.875,2.6,-12.0124345008491,NULL
Solar Array,2010,1,15,9,1,-1.7,0.8454,0,998.2,0.6,14.484,2.1,-2.00064981265687,NULL
Solar Array,2010,1,15,10,1,-2.2,0.8148,0,998.6,0.6,14.484,3.1,7.11127098955032,15271.18
Solar Array,2010,1,15,11,1,-2.2,0.7859,0,999.2,1.1,16.093,3.1,14.9035116588162,47189.78
Solar Array,2010,1,15,12,1,-2.8,0.72,0,999.6,1.7,16.093,1.5,20.866500780645,75972
Solar Array,2010,1,15,13,1,-2.2,0.7263,0,999.6,2.2,16.093,3.6,24.4597817040803,79475.04
Solar Array,2010,1,15,14,1,-2.2,0.7263,0,998.9,2.2,16.093,3.6,25.2671910100308,157763.7
Solar Array,2010,1,15,15,0,-2.2,0.7263,0,998.6,2.2,16.093,4.1,23.1836162283954,154660.08
Solar Array,2010,1,15,16,0,-2.2,0.696,0,998.2,2.8,16.093,3.6,18.4714046428482,123451.28
Solar Array,2010,1,15,17,0,-2.8,0.6947,0,999.2,2.2,16.093,5.1,11.6266196932444,70152.62
Solar Array,2010,1,15,18,0,-2.8,0.72,0,999.2,1.7,16.093,5.1,3.18958693582915,NULL
Solar Array,2010,1,15,19,0.5,-3.3,0.7508,0,999.6,0.6,16.093,3.6,-6.36758745797633,NULL
Solar Array,2010,1,15,20,1,-2.8,0.7793,0,999.2,0.6,16.093,4.6,-16.6639914246194,NULL
Solar Array,2010,1,15,21,1,-3.3,0.7508,0,998.6,0.6,16.093,3.6,-27.3826787765911,NULL
Solar Array,2010,1,15,22,1,-3.3,0.7842,0,997.9,0,16.093,4.1,-38.2156211992243,NULL
Solar Array,2010,1,15,23,1,-3.3,0.7842,0,997.6,0,16.093,4.1,-48.7652085942748,NULL
Solar Array,2010,1,15,24,1,-3.3,0.7842,0,997.9,0,14.484,7.2,-58.3219727076609,NULL
Solar Array,2010,1,16,1,1,-3.3,0.7842,0,998.2,0,11.265,6.2,-65.3486351549457,NULL
Solar Array,2010,1,16,2,1,-3.3,0.7842,0,997.9,0,11.265,6.7,-67.1631341218333,NULL
Solar Array,2010,1,16,3,1,-2.8,0.8139,0,997.2,0,11.265,6.7,-62.6711641587495,NULL
Solar Array,2010,1,16,4,1,-2.8,0.8139,0,997.6,0,11.265,8.2,-54.2361770087216,NULL
Solar Array,2010,1,16,5,1,-2.2,0.851,0,997.2,0,11.265,6.2,-44.1057628712412,NULL
Solar Array,2010,1,16,6,1,-2.8,0.8503,0,997.2,-0.6,11.265,5.1,-33.3599059551572,NULL
Solar Array,2010,1,16,7,1,-2.8,0.8503,0,997.2,-0.6,12.875,4.1,-22.5264106541545,NULL
Solar Array,2010,1,16,8,1,-2.8,0.8503,0,996.6,-0.6,11.265,5.7,-11.9452403558203,NULL
Solar Array,2010,1,16,9,1,-2.8,0.8503,0,996.6,-0.6,9.656,5.1,-1.91918552756636,NULL
Solar Array,2010,1,16,10,1,-2.8,0.8503,0,997.6,-0.6,6.437,5.7,7.21190667996042,8875.3
Solar Array,2010,1,16,11,1,-2.8,0.8503,0,996.6,-0.6,8.047,7.7,15.0274941750355,19227.14
Solar Array,2010,1,16,12,1,-2.8,0.8503,0,996.9,-0.6,6.437,6.7,21.0162300101473,25544.18
Solar Array,2010,1,16,13,1,-2.8,0.8503,0,997.2,-0.6,6.437,6.7,24.6342174791715,26884.46
Solar Array,2010,1,16,14,1,-2.8,0.8139,0,996.6,0,8.047,7.2,25.460849403021,26309.56
Solar Array,2010,1,16,15,1,-2.8,0.8503,0,995.6,-0.6,8.047,6.2,23.3879530851427,22680.26
Solar Array,2010,1,16,16,1,-2.8,0.8503,0,995.2,-0.6,6.437,5.1,18.678089338077,15751.88
Solar Array,2010,1,16,17,1,-3.3,0.8497,0,995.6,-1.1,6.437,6.2,11.829983563389,8305.2
Solar Array,2010,1,16,18,1,-3.3,0.8497,0,995.6,-1.1,6.437,5.1,3.38700005961324,NULL
Solar Array,2010,1,16,19,1,-3.3,0.888,0,994.9,-1.7,8.047,3.6,-6.17645988518495,NULL
Solar Array,2010,1,16,20,1,-3.9,0.849,0,994.2,-1.7,8.047,4.1,-16.477956250255,NULL
Solar Array,2010,1,16,21,1,-3.9,0.849,0,994.2,-1.7,6.437,3.6,-27.1993963819934,NULL
Solar Array,2010,1,16,22,1,-3.9,0.881,0,993.9,-2.2,6.437,3.1,-38.0315871710966,NULL
Solar Array,2010,1,16,23,1,-4.4,0.8484,0,993.6,-2.2,8.047,4.1,-48.5755448301256,NULL
Solar Array,2010,1,16,24,1,-3.9,0.881,0,992.6,-2.2,6.437,4.6,-58.1213320209233,NULL
Solar Array,2010,1,17,1,1,-3.9,0.881,0,992.2,-2.2,6.437,3.6,-65.1399865752571,NULL
Solar Array,2010,1,17,2,1,-4.4,0.887,0,991.9,-2.8,6.437,5.7,-66.979240238783,NULL
Solar Array,2010,1,17,3,1,-4.4,0.887,0,990.6,-2.8,6.437,3.6,-62.5416932049286,NULL
Solar Array,2010,1,17,4,1,-4.4,0.9207,0,990.6,-3.3,6.437,4.6,-54.1473125455699,NULL
Solar Array,2010,1,17,5,1,-4.4,0.9207,0,989.9,-3.3,6.437,4.6,-44.0369484326831,NULL
Solar Array,2010,1,17,6,1,-5,0.8799,0,989.6,-3.3,6.437,3.6,-33.2975485978089,NULL
Solar Array,2010,1,17,7,1,-5,0.9203,0,989.3,-3.9,4.828,2.6,-22.4616870220868,NULL
Solar Array,2010,1,17,8,1,-4.4,0.9631,0,987.9,-3.9,4.023,2.1,-11.8716409898419,NULL
Solar Array,2010,1,17,9,1,-5,0.9556,0,987.9,-4.4,2.012,1.5,-1.83121855829636,NULL
Solar Array,2010,1,17,10,1,-4,1,0,NULL,-4,1.207,1.5,7.31919830531673,5241.56
Solar Array,2010,1,17,11,1,-4.4,1,0,987.3,-4.4,1.207,2.1,15.1582912572587,11294.58
Solar Array,2010,1,17,12,1,-4,1,0,NULL,-4,0.805,2.6,21.1728584961919,21654.84
Solar Array,2010,1,17,13,1,-4,1,0,985.6,-4,1.207,2.6,24.8154524469226,27577.36
Solar Array,2010,1,17,14,1,-4,1,0,NULL,-4,0.805,3.1,25.6609238827966,36972.72
Solar Array,2010,1,17,15,1,-4.4,0.9207,0,984.6,-3.3,1.609,2.6,23.5980395588888,52900.92
Solar Array,2010,1,17,16,1,-4.4,0.9207,0,983.9,-3.3,1.609,2.6,18.8896967361041,86435.38
Solar Array,2010,1,17,17,0,-4.4,0.887,0,983.9,-2.8,4.023,2.6,12.0374437094679,44273.66
Solar Array,2010,1,17,18,0.5,-4,0.9489,0,983.6,-3.3,4.023,3.1,3.58779631356262,NULL
Solar Array,2010,1,17,19,0,-5.6,0.913,0,983.6,-4.4,2.414,2.1,-5.98249651113635,NULL
Solar Array,2010,1,17,20,0,-5.6,0.9554,0,984.3,-5,4.023,2.1,-16.2894461609894,NULL
Solar Array,2010,1,17,21,0,-5.6,0.913,0,984.3,-4.4,4.828,3.1,-27.0137953531299,NULL
Solar Array,2010,1,17,22,0,-6.1,0.9196,0,984.6,-5,4.828,2.6,-37.8451475013555,NULL
Solar Array,2010,1,17,23,0,-6.1,0.9196,0,984.9,-5,4.828,3.6,-48.3830632130492,NULL
Solar Array,2010,1,17,24,0,-6.1,0.9196,0,984.9,-5,4.828,3.6,-57.9169885547053,NULL
Solar Array,2010,1,18,1,0,-6.7,0.9192,0,984.9,-5.6,4.828,3.1,-64.9260935664427,NULL
Solar Array,2010,1,18,2,1,-5,0.9273,0,984.9,-4,0.805,6.2,-66.7881897351653,NULL
Solar Array,2010,1,18,3,1,-4,0.9279,0,NULL,-3,1.207,4.1,-62.4043900228775,NULL
Solar Array,2010,1,18,4,1,-3.3,0.9634,0,985.3,-2.8,2.414,3.1,-54.0510629627884,NULL
Solar Array,2010,1,18,5,1,-2.8,0.9564,0,985.9,-2.2,2.012,3.6,-43.9612620860383,NULL
Solar Array,2010,1,18,6,1,-3,0.9285,0,NULL,-2,1.609,3.1,-33.2286377109575,NULL
Solar Array,2010,1,18,7,1,-2.2,0.9637,0,986.6,-1.7,1.207,2.1,-22.3905503427387,NULL
Solar Array,2010,1,18,8,1,-2.2,1,0,987.3,-2.2,1.207,3.6,-11.7916375815905,NULL
Solar Array,2010,1,18,9,1,-2.8,0.9564,0,987.6,-2.2,1.207,3.6,-1.73676412404809,NULL
Solar Array,2010,1,18,10,1,-2.8,0.9564,0,988.6,-2.2,2.414,5.1,7.43311606297885,5059.5
Solar Array,2010,1,18,11,1,-2.8,0.9218,0,988.9,-1.7,3.219,3.1,15.2958587134769,12650.22
Solar Array,2010,1,18,12,1,-2.2,0.9222,0,989.6,-1.1,3.219,2.6,21.3363283672385,13940.72
Solar Array,2010,1,18,13,1,-1.7,0.9225,0,988.9,-0.6,3.219,2.1,25.0034155175982,20418.9
Solar Array,2010,1,18,14,1,-2.2,0.889,0,988.6,-0.6,3.219,2.6,25.8673298519125,22814.96
Solar Array,2010,1,18,15,1,-1.7,0.883,0,987.6,0,8.047,2.6,23.8137779643648,25494.62
Solar Array,2010,1,18,16,1,-2.2,0.8148,0,987.6,0.6,9.656,3.1,19.106119273807,22919.78
Solar Array,2010,1,18,17,1,-2.2,0.8148,0,987.9,0.6,11.265,3.1,12.2488881585963,8742.58
Solar Array,2010,1,18,18,1,-2.2,0.8148,0,988.3,0.6,9.656,1.5,3.79186480030083,NULL
Solar Array,2010,1,18,19,1,-2.2,0.8148,0,988.6,0.6,11.265,2.1,-5.78580304789212,NULL
Solar Array,2010,1,18,20,1,-2.2,0.8148,0,988.9,0.6,11.265,2.1,-16.0985591381799,NULL
Solar Array,2010,1,18,21,1,-2.2,0.851,0,988.9,0,11.265,3.6,-26.8259647522105,NULL
Solar Array,2010,1,18,22,1,-2.2,0.8148,0,988.9,0.6,11.265,3.1,-37.6563826384923,NULL
Solar Array,2010,1,18,23,1,-1.7,0.883,0,988.9,0,8.047,2.6,-48.1878387614107,NULL
Solar Array,2010,1,18,24,1,-1.7,0.883,0,988.9,0,6.437,3.1,-57.709022317132,NULL
Solar Array,2010,1,19,1,1,-1.7,0.883,0,988.6,0,6.437,4.6,-64.7070617425567,NULL
Solar Array,2010,1,19,2,1,-1.7,0.9225,0,988.3,-0.6,6.437,3.1,-66.5900940226907,NULL
Solar Array,2010,1,19,3,1,-2.2,0.889,0,988.3,-0.6,6.437,3.6,-62.2592962988915,NULL
Solar Array,2010,1,19,4,1,-2.2,0.889,0,988.6,-0.6,6.437,3.1,-53.9474206355899,NULL
Solar Array,2010,1,19,5,1,-2.2,0.889,0,988.6,-0.6,6.437,2.6,-43.878683637221,NULL
Solar Array,2010,1,19,6,1,-2.2,0.889,0,987.9,-0.6,6.437,2.1,-33.153156503633,NULL
Solar Array,2010,1,19,7,1,-2.8,0.882,0,988.3,-1.1,8.047,3.6,-22.3129934808237,NULL
Solar Array,2010,1,19,8,0.9,-3.3,0.888,0,988.3,-1.7,9.656,2.6,-11.7052354287804,NULL
Solar Array,2010,1,19,9,0,-4.4,0.9207,0,988.6,-3.3,9.656,3.1,-1.63584132729456,NULL
Solar Array,2010,1,19,10,1,-4.4,0.8484,0,989.3,-2.2,9.656,3.1,7.55362652846998,49463.6
Solar Array,2010,1,19,11,1,-3.9,0.849,0,989.3,-1.7,9.656,3.6,15.4401490485854,63870.56
Solar Array,2010,1,19,12,1,-3.9,0.8124,0,989.3,-1.1,12.875,4.1,21.5065788275765,56841.62
Solar Array,2010,1,19,13,1,-3.3,0.8192,0,989.3,-0.6,12.875,3.6,25.1980330760331,49911.12
Solar Array,2010,1,19,14,1,-3.9,0.8124,0,988.9,-1.1,12.875,4.1,26.0799805534635,50335.56
Solar Array,2010,1,19,15,1,-3.3,0.8192,0,988.6,-0.6,14.484,3.6,24.0350688208377,36258.32
Solar Array,2010,1,19,16,1,-3.9,0.6974,0,988.6,1,16.093,4.1,19.3272480573942,14941.28
Solar Array,2010,1,19,17,1,-3.3,0.7508,0,988.9,0.6,14.484,2.1,12.4642042024795,5680.66
Solar Array,2010,1,19,18,1,-3.9,0.7497,0,989.3,0,16.093,2.6,3.99909454362253,NULL
Solar Array,2010,1,19,19,1,-3.3,0.7842,0,989.6,0,16.093,3.1,-5.58648465105443,NULL
Solar Array,2010,1,19,20,1,-4.4,0.7543,0,990.3,-0.6,16.093,3.6,-15.9053920416539,NULL
Solar Array,2010,1,19,21,1,-6.1,0.6876,0,990.6,-1.1,16.093,4.6,-26.6359920457132,NULL
Solar Array,2010,1,19,22,1,-6.7,0.6862,0,990.9,-1.7,16.093,2.6,-37.4653710670865,NULL
Solar Array,2010,1,19,23,1,-6.7,0.7121,0,991.6,-2.2,16.093,2.6,-47.9899443063087,NULL
Solar Array,2010,1,19,24,1,-7.2,0.6851,0,991.6,-2.2,16.093,2.6,-57.4975111585374,NULL
Solar Array,2010,1,20,1,1,-7.8,0.7098,0,992.2,-3.3,16.093,4.6,-64.482995344177,NULL
Solar Array,2010,1,20,2,1,-8.3,0.6827,0,992.2,-3.3,16.093,4.6,-66.3850673162437,NULL
Solar Array,2010,1,20,3,1,-8.3,0.7141,0,992.6,-3.9,16.093,3.1,-62.1064606688346,NULL
Solar Array,2010,1,20,4,0.25,-9.4,0.7118,0,993.2,-5,16.093,2.1,-53.8363844823971,NULL
Solar Array,2010,1,20,5,0,-9.4,0.774,0,993.6,-6.1,16.093,1.5,-43.7891983950577,NULL
Solar Array,2010,1,20,6,0,-10,0.8033,0,993.9,-7.2,16.093,2.1,-33.0710930218988,NULL
Solar Array,2010,1,20,7,0,-10.6,0.7659,0,994.2,-7.2,16.093,3.6,-22.2290137326099,NULL
Solar Array,2010,1,20,8,0,-11.7,0.764,0,994.9,-8.3,16.093,2.1,-11.6124439724252,NULL
Solar Array,2010,1,20,9,0,-11.7,0.8007,0,995.2,-8.9,16.093,1.5,-1.52847315592309,NULL
Solar Array,2010,1,20,10,1,-10.6,0.8024,0,994.9,-7.8,4.828,3.1,7.68069267279901,33251.36
Solar Array,2010,1,20,11,1,-10,0.7382,0,995.9,-6.1,16.093,1.5,15.5911114988506,123044.32
Solar Array,2010,1,20,12,0,-8.3,0.7759,0,996.2,-5,16.093,2.6,21.6835462073848,161470.24
Solar Array,2010,1,20,13,0,-7.2,0.7435,0,995.6,-3.3,16.093,3.6,25.3992290460435,145944.82
Solar Array,2010,1,20,14,0,-7.2,0.6851,0,994.6,-2.2,16.093,6.2,26.2987871480848,97975.56
Solar Array,2010,1,20,15,0.5,-7.2,0.6851,0,994.9,-2.2,16.093,4.1,24.2618109408657,41307.46
Solar Array,2010,1,20,16,0.9,-7.2,0.7163,0,994.2,-2.8,16.093,5.7,19.5529729631503,46718.66
Solar Array,2010,1,20,17,0,-7.2,0.7163,0,994.2,-2.8,16.093,5.1,12.6832785072883,23967.74
Solar Array,2010,1,20,18,0,-7.2,0.7777,0,995.6,-3.9,16.093,2.6,4.20937460030633,NULL
Solar Array,2010,1,20,19,0.9,-7.8,0.7709,0,995.9,-4.4,16.093,2.6,-5.38464581474064,NULL
Solar Array,2010,1,20,20,0.25,-7.8,0.8066,0,995.9,-5,16.093,3.1,-15.7100405194534,NULL
Solar Array,2010,1,20,21,0.25,-7.8,0.7709,0,996.2,-4.4,16.093,4.6,-26.4439630357962,NULL
Solar Array,2010,1,20,22,1,-7.2,0.7777,0,996.6,-3.9,16.093,4.6,-37.2721892672767,NULL
Solar Array,2010,1,20,23,1,-6.7,0.8083,0,996.6,-3.9,16.093,4.1,-47.7894504841275,NULL
Solar Array,2010,1,20,24,1,-6.1,0.8092,0,996.6,-3.3,16.093,3.6,-57.2825307877785,NULL
