Location,Day,Month,Year,Hour,Wind_Speed,Electricity_KW_HR
Wind Farm,19,4,2011,9,6.2,12832
Wind Farm,19,4,2011,10,4.6,5252
Wind Farm,19,4,2011,11,3.3,1448
Wind Farm,19,4,2011,12,2.9,772
Wind Farm,19,4,2011,13,3.2,1060
Wind Farm,19,4,2011,14,3.3,1136
Wind Farm,19,4,2011,15,2.1,188
Wind Farm,19,4,2011,16,2.1,0
Wind Farm,19,4,2011,17,2.0,172
Wind Farm,19,4,2011,18,2.8,692
Wind Farm,19,4,2011,19,2.4,316
Wind Farm,19,4,2011,20,2.6,584
Wind Farm,19,4,2011,21,3.8,2888
Wind Farm,19,4,2011,22,4.6,4328
Wind Farm,19,4,2011,23,5.1,6532
Wind Farm,19,4,2011,24,5.7,8144
Wind Farm,20,4,2011,1,4.4,4568
Wind Farm,20,4,2011,2,4.4,4056
Wind Farm,20,4,2011,3,5.1,6796
Wind Farm,20,4,2011,4,4.9,5620
Wind Farm,20,4,2011,5,5.6,8548
Wind Farm,20,4,2011,6,5.7,7172
Wind Farm,20,4,2011,7,4.8,4996
Wind Farm,20,4,2011,8,4.2,3732
Wind Farm,20,4,2011,9,4.3,3768
Wind Farm,20,4,2011,10,2.8,952
Wind Farm,20,4,2011,11,2.1,80
Wind Farm,20,4,2011,12,2.0,72
Wind Farm,20,4,2011,13,3.4,1460
Wind Farm,20,4,2011,14,3.2,1200
Wind Farm,20,4,2011,15,3.0,1004
Wind Farm,20,4,2011,16,3.5,1704
Wind Farm,20,4,2011,17,2.9,788
Wind Farm,20,4,2011,18,2.1,148
Wind Farm,20,4,2011,19,1.8,40
Wind Farm,20,4,2011,20,2.3,228
Wind Farm,20,4,2011,21,2.4,448
Wind Farm,20,4,2011,22,2.4,300
Wind Farm,20,4,2011,23,3.6,1984
Wind Farm,20,4,2011,24,4.0,2544
Wind Farm,21,4,2011,1,3.5,1976
Wind Farm,21,4,2011,2,2.3,284
Wind Farm,21,4,2011,3,1.6,0
Wind Farm,21,4,2011,4,2.0,480
Wind Farm,21,4,2011,5,3.2,1436
Wind Farm,21,4,2011,6,3.5,1544
Wind Farm,21,4,2011,7,3.6,1812
Wind Farm,21,4,2011,8,3.9,2356
Wind Farm,21,4,2011,9,5.2,6628
Wind Farm,21,4,2011,10,4.3,3904
Wind Farm,21,4,2011,11,3.4,1652
Wind Farm,21,4,2011,12,3.4,1356
Wind Farm,21,4,2011,13,3.7,1452
Wind Farm,21,4,2011,14,4.9,4728
Wind Farm,21,4,2011,15,4.2,2876
Wind Farm,21,4,2011,16,4.2,2936
Wind Farm,21,4,2011,17,3.8,1972
Wind Farm,21,4,2011,18,4.1,2740
Wind Farm,21,4,2011,19,3.5,1488
Wind Farm,21,4,2011,20,2.7,644
Wind Farm,21,4,2011,21,0.7,0
Wind Farm,21,4,2011,22,0.8,0
Wind Farm,21,4,2011,23,2.0,192
Wind Farm,21,4,2011,24,4.0,3164
Wind Farm,22,4,2011,1,5.9,10172
Wind Farm,22,4,2011,2,6.5,11232
Wind Farm,22,4,2011,3,5.7,8956
Wind Farm,22,4,2011,4,6.3,11700
Wind Farm,22,4,2011,5,7.4,18048
Wind Farm,22,4,2011,6,5.9,10504
Wind Farm,22,4,2011,7,5.8,10156
Wind Farm,22,4,2011,8,5.7,9012
Wind Farm,22,4,2011,9,5.2,6772
Wind Farm,22,4,2011,10,4.9,5176
Wind Farm,22,4,2011,11,3.1,1392
Wind Farm,22,4,2011,12,2.6,436
Wind Farm,22,4,2011,13,2.2,260
Wind Farm,22,4,2011,14,3.5,1616
Wind Farm,22,4,2011,15,3.7,2004
Wind Farm,22,4,2011,16,3.6,1676
Wind Farm,22,4,2011,17,2.5,548
Wind Farm,22,4,2011,18,5.6,8140
Wind Farm,22,4,2011,19,6.0,9884
Wind Farm,22,4,2011,20,4.7,6392
Wind Farm,22,4,2011,21,5.6,9316
Wind Farm,22,4,2011,22,4.1,2932
Wind Farm,22,4,2011,23,4.4,3924
Wind Farm,22,4,2011,24,4.3,3784
Wind Farm,23,4,2011,1,6.0,9460
Wind Farm,23,4,2011,2,5.8,8656
Wind Farm,23,4,2011,3,5.6,8068
Wind Farm,23,4,2011,4,6.1,10804
Wind Farm,23,4,2011,5,3.9,2816
Wind Farm,23,4,2011,6,3.1,1340
Wind Farm,23,4,2011,7,1.9,96
Wind Farm,23,4,2011,8,1.3,28
Wind Farm,23,4,2011,9,4.7,5252
Wind Farm,23,4,2011,10,3.9,2244
Wind Farm,23,4,2011,11,2.2,308
Wind Farm,23,4,2011,12,1.4,16
Wind Farm,23,4,2011,13,2.1,88
Wind Farm,23,4,2011,14,3.9,2532
Wind Farm,23,4,2011,15,4.4,3388
Wind Farm,23,4,2011,16,4.4,3472
Wind Farm,23,4,2011,17,4.5,3752
Wind Farm,23,4,2011,18,4.4,3432
Wind Farm,23,4,2011,19,4.7,4756
Wind Farm,23,4,2011,20,10.3,41904
Wind Farm,23,4,2011,21,9.2,34536
Wind Farm,23,4,2011,22,6.7,13604
Wind Farm,23,4,2011,23,4.0,4276
Wind Farm,23,4,2011,24,1.4,24
Wind Farm,24,4,2011,1,1.1,36
Wind Farm,24,4,2011,2,2.7,804
Wind Farm,24,4,2011,3,1.5,44
Wind Farm,24,4,2011,4,4.4,4840
Wind Farm,24,4,2011,5,5.3,7136
Wind Farm,24,4,2011,6,2.9,1200
Wind Farm,24,4,2011,7,2.5,516
Wind Farm,24,4,2011,8,1.3,0
Wind Farm,24,4,2011,9,2.0,76
Wind Farm,24,4,2011,10,2.0,168
Wind Farm,24,4,2011,11,2.5,460
Wind Farm,24,4,2011,12,2.6,444
Wind Farm,24,4,2011,13,2.5,444
Wind Farm,24,4,2011,14,2.7,532
Wind Farm,24,4,2011,15,3.4,1308
Wind Farm,24,4,2011,16,3.3,1132
Wind Farm,24,4,2011,17,3.6,2020
Wind Farm,24,4,2011,18,4.6,4200
Wind Farm,24,4,2011,19,5.1,6132
Wind Farm,24,4,2011,20,4.8,5368
Wind Farm,24,4,2011,21,4.6,4976
Wind Farm,24,4,2011,22,5.6,8924
Wind Farm,24,4,2011,23,6.7,15948
Wind Farm,24,4,2011,24,5.9,10788
Wind Farm,25,4,2011,1,6.8,16132
Wind Farm,25,4,2011,2,6.6,15496
Wind Farm,25,4,2011,3,6.1,11228
Wind Farm,25,4,2011,4,5.5,8516
Wind Farm,25,4,2011,5,4.5,4500
Wind Farm,25,4,2011,6,4.6,4256
Wind Farm,25,4,2011,7,3.9,2280
Wind Farm,25,4,2011,8,4.1,2656
Wind Farm,25,4,2011,9,3.7,2224
Wind Farm,25,4,2011,10,2.4,388
Wind Farm,25,4,2011,11,2.5,412
Wind Farm,25,4,2011,12,4.1,3232
Wind Farm,25,4,2011,13,5.2,6308
Wind Farm,25,4,2011,14,5.6,7548
Wind Farm,25,4,2011,15,5.2,6124
Wind Farm,25,4,2011,16,4.7,4360
Wind Farm,25,4,2011,17,4.8,5240
Wind Farm,25,4,2011,18,5.4,7188
Wind Farm,25,4,2011,19,5.0,5644
Wind Farm,25,4,2011,20,4.8,5300
Wind Farm,25,4,2011,21,4.5,4488
Wind Farm,25,4,2011,22,5.9,10328
Wind Farm,25,4,2011,23,6.9,15432
Wind Farm,25,4,2011,24,7.0,16820
Wind Farm,26,4,2011,1,6.1,11724
Wind Farm,26,4,2011,2,6.0,10832
Wind Farm,26,4,2011,3,5.6,9224
Wind Farm,26,4,2011,4,5.5,6960
Wind Farm,26,4,2011,5,5.9,9580
Wind Farm,26,4,2011,6,5.7,9220
Wind Farm,26,4,2011,7,5.8,9252
Wind Farm,26,4,2011,8,5.8,8852
Wind Farm,26,4,2011,9,5.1,5208
Wind Farm,26,4,2011,10,2.6,688
Wind Farm,26,4,2011,11,2.6,548
Wind Farm,26,4,2011,12,4.1,2732
Wind Farm,26,4,2011,13,6.9,15088
Wind Farm,26,4,2011,14,6.5,12688
Wind Farm,26,4,2011,15,5.4,6716
Wind Farm,26,4,2011,16,5.2,6104
Wind Farm,26,4,2011,17,5.3,7188
Wind Farm,26,4,2011,18,5.2,6288
Wind Farm,26,4,2011,19,5.8,9276
Wind Farm,26,4,2011,20,5.5,8048
Wind Farm,26,4,2011,21,4.4,4280
Wind Farm,26,4,2011,22,5.8,10724
Wind Farm,26,4,2011,23,6.4,12964
Wind Farm,26,4,2011,24,6.3,12112
Wind Farm,27,4,2011,1,6.3,11904
Wind Farm,27,4,2011,2,6.1,11048
Wind Farm,27,4,2011,3,6.8,15144
Wind Farm,27,4,2011,4,6.8,15172
Wind Farm,27,4,2011,5,6.8,15568
Wind Farm,27,4,2011,6,6.1,11072
Wind Farm,27,4,2011,7,6.0,11500
Wind Farm,27,4,2011,8,5.5,8044
Wind Farm,27,4,2011,9,5.7,8888
Wind Farm,27,4,2011,10,5.9,9420
Wind Farm,27,4,2011,11,5.8,8720
Wind Farm,27,4,2011,12,6.0,9196
Wind Farm,27,4,2011,13,6.1,9852
Wind Farm,27,4,2011,14,6.1,10068
Wind Farm,27,4,2011,15,6.3,10624
Wind Farm,27,4,2011,16,6.8,14500
Wind Farm,27,4,2011,17,6.9,15684
Wind Farm,27,4,2011,18,6.8,15504
Wind Farm,27,4,2011,19,6.9,16916
Wind Farm,27,4,2011,20,6.7,14732
Wind Farm,27,4,2011,21,6.4,12872
Wind Farm,27,4,2011,22,6.3,12580
Wind Farm,27,4,2011,23,5.7,9048
Wind Farm,27,4,2011,24,5.8,9824
Wind Farm,28,4,2011,1,5.4,7696
Wind Farm,28,4,2011,2,4.8,5364
Wind Farm,28,4,2011,3,4.1,2984
Wind Farm,28,4,2011,4,3.8,2732
Wind Farm,28,4,2011,5,3.7,2132
Wind Farm,28,4,2011,6,3.6,1920
Wind Farm,28,4,2011,7,3.9,2784
Wind Farm,28,4,2011,8,3.7,2340
Wind Farm,28,4,2011,9,2.4,404
Wind Farm,28,4,2011,10,3.0,1148
Wind Farm,28,4,2011,11,2.9,920
Wind Farm,28,4,2011,12,3.9,2848
Wind Farm,28,4,2011,13,4.0,2820
Wind Farm,28,4,2011,14,3.6,1720
Wind Farm,28,4,2011,15,4.5,4132
Wind Farm,28,4,2011,16,3.1,1440
Wind Farm,28,4,2011,17,2.9,840
Wind Farm,28,4,2011,18,4.8,5068
Wind Farm,28,4,2011,19,3.5,1728
Wind Farm,28,4,2011,20,2.7,620
Wind Farm,28,4,2011,21,2.8,908
Wind Farm,28,4,2011,22,3.6,2152
Wind Farm,28,4,2011,23,3.8,2444
Wind Farm,28,4,2011,24,4.4,4300
Wind Farm,29,4,2011,1,4.0,3572
Wind Farm,29,4,2011,2,4.3,3616
Wind Farm,29,4,2011,3,5.3,7068
Wind Farm,29,4,2011,4,4.5,4504
Wind Farm,29,4,2011,5,4.2,3604
Wind Farm,29,4,2011,6,4.6,4904
Wind Farm,29,4,2011,7,5.7,9556
Wind Farm,29,4,2011,8,5.8,8848
Wind Farm,29,4,2011,9,5.3,7084
Wind Farm,29,4,2011,10,3.5,2460
Wind Farm,29,4,2011,11,3.8,2312
Wind Farm,29,4,2011,12,3.6,1856
Wind Farm,29,4,2011,13,4.5,4620
Wind Farm,29,4,2011,14,5.9,9008
Wind Farm,29,4,2011,15,6.2,10792
Wind Farm,29,4,2011,16,8.0,23988
Wind Farm,29,4,2011,17,8.9,31588
Wind Farm,29,4,2011,18,11.3,47432
Wind Farm,29,4,2011,19,8.5,27856
Wind Farm,29,4,2011,20,7.3,18688
Wind Farm,29,4,2011,21,6.5,16632
Wind Farm,29,4,2011,22,5.2,8180
Wind Farm,29,4,2011,23,5.9,10228
Wind Farm,29,4,2011,24,4.9,5392
Wind Farm,30,4,2011,1,6.4,13468
Wind Farm,30,4,2011,2,7.5,20860
Wind Farm,30,4,2011,3,7.8,23604
Wind Farm,30,4,2011,4,8.3,28724
Wind Farm,30,4,2011,5,8.2,28156
Wind Farm,30,4,2011,6,8.5,29740
Wind Farm,30,4,2011,7,8.5,30532
Wind Farm,30,4,2011,8,7.7,23064
Wind Farm,30,4,2011,9,7.5,20396
Wind Farm,30,4,2011,10,7.5,21116
Wind Farm,30,4,2011,11,6.5,13132
Wind Farm,30,4,2011,12,6.3,11180
Wind Farm,30,4,2011,13,6.8,14164
Wind Farm,30,4,2011,14,7.5,19448
Wind Farm,30,4,2011,15,7.6,20044
Wind Farm,30,4,2011,16,9.0,31472
Wind Farm,30,4,2011,17,10.5,43148
Wind Farm,30,4,2011,18,10.5,42624
Wind Farm,30,4,2011,19,9.6,35784
Wind Farm,30,4,2011,20,9.6,36312
Wind Farm,30,4,2011,21,8.5,28232
Wind Farm,30,4,2011,22,8.3,27676
Wind Farm,30,4,2011,23,9.1,34392
Wind Farm,30,4,2011,24,8.1,26488
Wind Farm,01,5,2011,1,7.8,24652
Wind Farm,01,5,2011,2,8.0,26592
Wind Farm,01,5,2011,3,8.1,25576
Wind Farm,01,5,2011,4,8.4,29356
Wind Farm,01,5,2011,5,8.2,28464
Wind Farm,01,5,2011,6,8.5,30428
Wind Farm,01,5,2011,7,8.8,33024
Wind Farm,01,5,2011,8,7.5,22096
Wind Farm,01,5,2011,9,7.6,21532
Wind Farm,01,5,2011,10,6.7,13876
Wind Farm,01,5,2011,11,6.1,11000
Wind Farm,01,5,2011,12,6.0,9660
Wind Farm,01,5,2011,13,6.3,10388
Wind Farm,01,5,2011,14,6.9,14820
Wind Farm,01,5,2011,15,7.3,17140
Wind Farm,01,5,2011,16,7.9,22172
Wind Farm,01,5,2011,17,8.4,26828
Wind Farm,01,5,2011,18,8.1,24520
Wind Farm,01,5,2011,19,8.4,26420
Wind Farm,01,5,2011,20,7.3,18008
Wind Farm,01,5,2011,21,7.5,20560
Wind Farm,01,5,2011,22,7.1,17648
Wind Farm,01,5,2011,23,7.8,23680
Wind Farm,01,5,2011,24,8.3,28932
Wind Farm,02,5,2011,1,8.2,27932
Wind Farm,02,5,2011,2,7.4,19924
Wind Farm,02,5,2011,3,7.2,18884
Wind Farm,02,5,2011,4,8.3,28160
Wind Farm,02,5,2011,5,7.8,24216
Wind Farm,02,5,2011,6,8.1,27020
Wind Farm,02,5,2011,7,7.7,23296
Wind Farm,02,5,2011,8,6.6,13496
Wind Farm,02,5,2011,9,6.1,10432
Wind Farm,02,5,2011,10,6.1,10156
Wind Farm,02,5,2011,11,6.4,11412
Wind Farm,02,5,2011,12,6.5,12984
Wind Farm,02,5,2011,13,7.2,16332
Wind Farm,02,5,2011,14,6.9,14296
Wind Farm,02,5,2011,15,6.7,13688
Wind Farm,02,5,2011,16,6.2,10176
Wind Farm,02,5,2011,17,6.6,12044
Wind Farm,02,5,2011,18,7.6,19436
Wind Farm,02,5,2011,19,7.5,19932
Wind Farm,02,5,2011,20,8.1,24896
Wind Farm,02,5,2011,21,8.2,26300
Wind Farm,02,5,2011,22,8.7,30360
Wind Farm,02,5,2011,23,8.3,27108
Wind Farm,02,5,2011,24,8.3,28104
Wind Farm,03,5,2011,1,8.8,31604
Wind Farm,03,5,2011,2,8.5,29448
Wind Farm,03,5,2011,3,8.3,27576
Wind Farm,03,5,2011,4,8.5,29720
Wind Farm,03,5,2011,5,8.0,26408
Wind Farm,03,5,2011,6,7.2,18860
Wind Farm,03,5,2011,7,7.6,22892
Wind Farm,03,5,2011,8,7.9,24304
Wind Farm,03,5,2011,9,7.6,21004
Wind Farm,03,5,2011,10,7.1,17248
Wind Farm,03,5,2011,11,7.6,20588
Wind Farm,03,5,2011,12,8.1,24652
Wind Farm,03,5,2011,13,7.7,21408
Wind Farm,03,5,2011,14,7.7,20948
Wind Farm,03,5,2011,15,7.3,19080
Wind Farm,03,5,2011,16,6.9,15540
Wind Farm,03,5,2011,17,6.2,11408
Wind Farm,03,5,2011,18,5.7,8632
Wind Farm,03,5,2011,19,5.5,7828
Wind Farm,03,5,2011,20,5.5,7732
Wind Farm,03,5,2011,21,5.6,8528
Wind Farm,03,5,2011,22,5.5,8316
Wind Farm,03,5,2011,23,6.4,12448
Wind Farm,03,5,2011,24,6.7,15196
Wind Farm,04,5,2011,1,6.6,15180
Wind Farm,04,5,2011,2,5.9,10300
Wind Farm,04,5,2011,3,6.7,15816
Wind Farm,04,5,2011,4,6.6,15736
Wind Farm,04,5,2011,5,6.5,14560
Wind Farm,04,5,2011,6,6.6,14948
Wind Farm,04,5,2011,7,6.7,16060
Wind Farm,04,5,2011,8,5.2,7296
Wind Farm,04,5,2011,9,3.4,1860
Wind Farm,04,5,2011,10,3.2,1192
Wind Farm,04,5,2011,11,3.4,1528
Wind Farm,04,5,2011,12,3.8,2220
Wind Farm,04,5,2011,13,3.4,1268
Wind Farm,04,5,2011,14,3.3,868
Wind Farm,04,5,2011,15,3.0,896
Wind Farm,04,5,2011,16,3.2,1268
Wind Farm,04,5,2011,17,3.3,1356
Wind Farm,04,5,2011,18,2.8,844
Wind Farm,04,5,2011,19,2.7,412
Wind Farm,04,5,2011,20,4.1,3588
Wind Farm,04,5,2011,21,3.9,2648
Wind Farm,04,5,2011,22,4.6,4508
Wind Farm,04,5,2011,23,5.4,7360
Wind Farm,04,5,2011,24,4.5,4388
Wind Farm,05,5,2011,1,5.4,8328
Wind Farm,05,5,2011,2,6.4,13120
Wind Farm,05,5,2011,3,6.1,11696
Wind Farm,05,5,2011,4,6.5,12904
Wind Farm,05,5,2011,5,5.6,9612
Wind Farm,05,5,2011,6,5.5,7812
Wind Farm,05,5,2011,7,5.3,7664
Wind Farm,05,5,2011,8,5.7,8464
Wind Farm,05,5,2011,9,5.4,7972
Wind Farm,05,5,2011,10,3.5,2052
Wind Farm,05,5,2011,11,2.4,336
Wind Farm,05,5,2011,12,1.8,16
Wind Farm,05,5,2011,13,2.4,312
Wind Farm,05,5,2011,14,3.3,1112
Wind Farm,05,5,2011,15,2.7,612
Wind Farm,05,5,2011,16,2.9,68
Wind Farm,05,5,2011,17,2.9,972
Wind Farm,05,5,2011,18,2.4,680
Wind Farm,05,5,2011,19,3.6,1712
Wind Farm,05,5,2011,20,3.0,912
Wind Farm,05,5,2011,21,2.9,836
Wind Farm,05,5,2011,22,2.3,356
Wind Farm,05,5,2011,23,2.2,240
Wind Farm,05,5,2011,24,0.9,0
Wind Farm,06,5,2011,1,1.4,8
Wind Farm,06,5,2011,2,2.8,976
Wind Farm,06,5,2011,3,4.9,6596
Wind Farm,06,5,2011,4,6.6,13504
Wind Farm,06,5,2011,5,6.9,16484
Wind Farm,06,5,2011,6,8.0,25632
Wind Farm,06,5,2011,7,7.1,19020
Wind Farm,06,5,2011,8,6.6,14872
Wind Farm,06,5,2011,9,5.6,9276
Wind Farm,06,5,2011,10,4.6,4872
Wind Farm,06,5,2011,11,3.7,2112
Wind Farm,06,5,2011,12,4.2,2916
Wind Farm,06,5,2011,13,4.3,2972
Wind Farm,06,5,2011,14,4.9,4756
Wind Farm,06,5,2011,15,5.4,6620
Wind Farm,06,5,2011,16,4.9,5148
Wind Farm,06,5,2011,17,4.6,4304
Wind Farm,06,5,2011,18,4.6,4008
Wind Farm,06,5,2011,19,4.1,2676
Wind Farm,06,5,2011,20,4.1,2784
Wind Farm,06,5,2011,21,2.9,860
Wind Farm,06,5,2011,22,1.9,184
Wind Farm,06,5,2011,23,0.3,0
Wind Farm,06,5,2011,24,2.0,132
Wind Farm,07,5,2011,1,3.0,1024
Wind Farm,07,5,2011,2,3.7,2388
Wind Farm,07,5,2011,3,4.3,3852
Wind Farm,07,5,2011,4,5.8,9012
Wind Farm,07,5,2011,5,6.9,16832
Wind Farm,07,5,2011,6,7.4,20956
Wind Farm,07,5,2011,7,7.0,18136
Wind Farm,07,5,2011,8,7.4,20672
Wind Farm,07,5,2011,9,7.1,16820
Wind Farm,07,5,2011,10,7.4,18388
Wind Farm,07,5,2011,11,6.4,12872
Wind Farm,07,5,2011,12,7.2,16868
Wind Farm,07,5,2011,13,7.2,16952
Wind Farm,07,5,2011,14,8.2,24356
Wind Farm,07,5,2011,15,8.2,24144
Wind Farm,07,5,2011,16,8.9,29988
Wind Farm,07,5,2011,17,7.7,20636
Wind Farm,07,5,2011,18,8.2,24396
Wind Farm,07,5,2011,19,7.3,17120
Wind Farm,07,5,2011,20,7.2,16432
Wind Farm,07,5,2011,21,4.8,5124
Wind Farm,07,5,2011,22,5.1,6540
Wind Farm,07,5,2011,23,5.9,10412
Wind Farm,07,5,2011,24,7.5,20960
Wind Farm,08,5,2011,1,7.6,21432
Wind Farm,08,5,2011,2,7.8,23680
Wind Farm,08,5,2011,3,8.3,27924
Wind Farm,08,5,2011,4,7.8,24040
Wind Farm,08,5,2011,5,8.8,32288
Wind Farm,08,5,2011,6,9.4,36464
Wind Farm,08,5,2011,7,9.3,35464
Wind Farm,08,5,2011,8,7.5,20900
Wind Farm,08,5,2011,9,5.4,7344
Wind Farm,08,5,2011,10,5.0,5828
Wind Farm,08,5,2011,11,5.0,5372
Wind Farm,08,5,2011,12,5.0,5360
Wind Farm,08,5,2011,13,4.9,4680
Wind Farm,08,5,2011,14,4.9,5024
Wind Farm,08,5,2011,15,5.7,8080
Wind Farm,08,5,2011,16,6.7,13128
Wind Farm,08,5,2011,17,5.7,8464
Wind Farm,08,5,2011,18,5.0,5144
Wind Farm,08,5,2011,19,4.6,4084
Wind Farm,08,5,2011,20,3.8,2224
Wind Farm,08,5,2011,21,3.0,980
Wind Farm,08,5,2011,22,2.2,304
Wind Farm,08,5,2011,23,3.6,3088
Wind Farm,08,5,2011,24,5.5,7880
Wind Farm,09,5,2011,1,5.0,6092
Wind Farm,09,5,2011,2,4.4,3924
Wind Farm,09,5,2011,3,3.0,1224
Wind Farm,09,5,2011,4,3.1,1368
Wind Farm,09,5,2011,5,3.8,2628
Wind Farm,09,5,2011,6,4.5,3376
Wind Farm,09,5,2011,7,3.7,2332
Wind Farm,09,5,2011,8,3.6,2296
Wind Farm,09,5,2011,9,3.6,2212
Wind Farm,09,5,2011,10,2.9,928
Wind Farm,09,5,2011,11,3.0,1000
Wind Farm,09,5,2011,12,2.9,880
Wind Farm,09,5,2011,13,2.6,460
Wind Farm,09,5,2011,14,2.1,164
Wind Farm,09,5,2011,15,1.9,72
Wind Farm,09,5,2011,16,2.2,168
Wind Farm,09,5,2011,17,2.5,368
Wind Farm,09,5,2011,18,2.3,292
Wind Farm,09,5,2011,19,2.4,232
Wind Farm,09,5,2011,20,2.0,28
Wind Farm,09,5,2011,21,2.1,160
Wind Farm,09,5,2011,22,3.1,1400
Wind Farm,09,5,2011,23,5.2,6368
Wind Farm,09,5,2011,24,6.2,10632
Wind Farm,10,5,2011,1,4.9,5852
Wind Farm,10,5,2011,2,3.7,2520
Wind Farm,10,5,2011,3,3.2,1608
Wind Farm,10,5,2011,4,2.7,1016
Wind Farm,10,5,2011,5,3.4,2112
Wind Farm,10,5,2011,6,3.4,244
Wind Farm,10,5,2011,7,4.2,3392
Wind Farm,10,5,2011,8,4.4,3656
Wind Farm,10,5,2011,9,5.1,6208
Wind Farm,10,5,2011,10,5.2,7020
Wind Farm,10,5,2011,11,5.0,6160
Wind Farm,10,5,2011,12,5.8,8904
Wind Farm,10,5,2011,13,5.0,5704
Wind Farm,10,5,2011,14,4.8,4788
Wind Farm,10,5,2011,15,4.5,3752
Wind Farm,10,5,2011,16,3.2,1280
Wind Farm,10,5,2011,17,2.4,348
Wind Farm,10,5,2011,18,1.7,48
Wind Farm,10,5,2011,19,4.2,4596
Wind Farm,10,5,2011,20,5.3,6812
Wind Farm,10,5,2011,21,4.6,4652
Wind Farm,10,5,2011,22,4.3,3464
Wind Farm,10,5,2011,23,5.5,8292
Wind Farm,10,5,2011,24,5.3,6924
Wind Farm,11,5,2011,1,4.9,5612
Wind Farm,11,5,2011,2,4.1,3016
Wind Farm,11,5,2011,3,4.3,3932
Wind Farm,11,5,2011,4,4.4,4380
Wind Farm,11,5,2011,5,4.3,3372
Wind Farm,11,5,2011,6,3.9,2708
Wind Farm,11,5,2011,7,3.5,1896
Wind Farm,11,5,2011,8,3.3,1576
Wind Farm,11,5,2011,9,2.9,860
Wind Farm,11,5,2011,10,2.4,276
Wind Farm,11,5,2011,11,2.8,688
Wind Farm,11,5,2011,12,3.1,952
Wind Farm,11,5,2011,13,3.6,1692
Wind Farm,11,5,2011,14,4.9,5092
Wind Farm,11,5,2011,15,4.3,3304
Wind Farm,11,5,2011,16,4.4,3172
Wind Farm,11,5,2011,17,4.5,3624
Wind Farm,11,5,2011,18,3.9,2384
Wind Farm,11,5,2011,19,3.7,2036
Wind Farm,11,5,2011,20,3.6,1616
Wind Farm,11,5,2011,21,3.1,1196
Wind Farm,11,5,2011,22,3.6,2184
Wind Farm,11,5,2011,23,5.1,6772
Wind Farm,11,5,2011,24,4.3,3596
Wind Farm,12,5,2011,1,3.4,1788
Wind Farm,12,5,2011,2,2.7,740
Wind Farm,12,5,2011,3,3.0,1092
Wind Farm,12,5,2011,4,2.4,404
Wind Farm,12,5,2011,5,2.8,752
Wind Farm,12,5,2011,6,3.8,2368
Wind Farm,12,5,2011,7,4.3,3732
Wind Farm,12,5,2011,8,3.5,2048
Wind Farm,12,5,2011,9,3.3,1372
Wind Farm,12,5,2011,10,3.6,1728
Wind Farm,12,5,2011,11,3.4,1628
Wind Farm,12,5,2011,12,4.4,3952
Wind Farm,12,5,2011,13,4.8,4852
Wind Farm,12,5,2011,14,5.6,8356
Wind Farm,12,5,2011,15,6.8,14780
Wind Farm,12,5,2011,16,8.3,26768
Wind Farm,12,5,2011,17,8.0,23400
Wind Farm,12,5,2011,18,6.9,15308
Wind Farm,12,5,2011,19,6.0,10068
Wind Farm,12,5,2011,20,5.7,8524
Wind Farm,12,5,2011,21,5.0,5728
Wind Farm,12,5,2011,22,4.7,4844
Wind Farm,12,5,2011,23,5.5,7912
Wind Farm,12,5,2011,24,5.5,8236
Wind Farm,13,5,2011,1,5.1,6292
Wind Farm,13,5,2011,2,5.2,6480
Wind Farm,13,5,2011,3,5.4,7280
Wind Farm,13,5,2011,4,5.1,6908
Wind Farm,13,5,2011,5,4.7,5252
Wind Farm,13,5,2011,6,4.6,4696
Wind Farm,13,5,2011,7,4.0,3044
Wind Farm,13,5,2011,8,3.4,1784
Wind Farm,13,5,2011,9,2.3,224
Wind Farm,13,5,2011,10,1.9,20
Wind Farm,13,5,2011,11,2.5,500
Wind Farm,13,5,2011,12,3.6,1724
Wind Farm,13,5,2011,13,4.4,3016
Wind Farm,13,5,2011,14,4.0,2716
Wind Farm,13,5,2011,15,4.1,2644
Wind Farm,13,5,2011,16,4.3,2944
Wind Farm,13,5,2011,17,3.5,1472
Wind Farm,13,5,2011,18,3.5,1604
Wind Farm,13,5,2011,19,2.9,852
Wind Farm,13,5,2011,20,2.7,584
Wind Farm,13,5,2011,21,2.7,676
Wind Farm,13,5,2011,22,3.1,1324
Wind Farm,13,5,2011,23,3.0,992
Wind Farm,13,5,2011,24,3.3,1748
Wind Farm,14,5,2011,1,3.8,2368
Wind Farm,14,5,2011,2,3.5,1624
Wind Farm,16,5,2011,15,7.2,3208
Wind Farm,16,5,2011,16,7.7,22208
Wind Farm,16,5,2011,17,7.0,16084
Wind Farm,16,5,2011,18,7.6,21280
Wind Farm,16,5,2011,19,8.0,25084
Wind Farm,16,5,2011,20,6.3,11132
Wind Farm,16,5,2011,21,6.6,13524
Wind Farm,16,5,2011,22,4.9,5568
Wind Farm,16,5,2011,23,6.5,14224
Wind Farm,16,5,2011,24,6.9,15484
Wind Farm,17,5,2011,1,7.4,19652
Wind Farm,17,5,2011,2,7.5,20796
Wind Farm,17,5,2011,3,7.3,18548
Wind Farm,17,5,2011,4,7.1,17456
Wind Farm,17,5,2011,5,6.7,13892
Wind Farm,17,5,2011,6,6.9,15008
Wind Farm,17,5,2011,7,6.6,13752
