"","Location","Year","Month","Day","Hour","Cloud_Cover_Fraction","Dew_Point","Humidity_Fraction","Precipitation","Pressure","Temperature","Visibility","Wind_Speed","Solar_Elevation","Electricity_KW_HR"
"229","Solar Array",2010,1,10,13,0,-10,0.7729,0,1001.2,-6.7,16.093,7.7,23.6918941447257,178238.7
"230","Solar Array",2010,1,10,14,0,-9.4,0.745,0,999.9,-5.6,16.093,7.2,24.3979405142266,145492.52
"231","Solar Array",2010,1,10,15,0,-9.4,0.6802,0,998.6,-4.4,16.093,8.8,22.2514583977725,157734.86
"232","Solar Array",2010,1,10,16,0,-9.4,0.6802,0,997.9,-4.4,16.093,9.3,17.5154806159578,122940.84
"233","Solar Array",2010,1,10,17,0,-9.4,0.6551,0,997.6,-3.9,16.093,9.3,10.6750981635934,56321.84
"234","Solar Array",2010,1,10,18,0,-11.1,0.6219,0,997.2,-5,16.093,8.8,2.25712987826238,0
"235","Solar Array",2010,1,10,19,0,-11.7,0.6204,0,996.6,-5.6,16.093,6.2,-7.27696304045122,0
"236","Solar Array",2010,1,10,20,0,-11.1,0.6763,0,996.2,-6.1,16.093,8.8,-17.5535476623257,0
"237","Solar Array",2010,1,10,21,0,-12.8,0.6175,0,996.2,-6.7,16.093,7.7,-28.2610917560337,0
"238","Solar Array",2010,1,10,22,0.25,-15.6,0.5553,0,995.6,-8.3,16.093,9.3,-39.0967595893947,0
"239","Solar Array",2010,1,10,23,0.9,-16.1,0.5326,0,994.9,-8.3,16.093,6.2,-49.6684829574223,0
"240","Solar Array",2010,1,10,24,0.9,-15.6,0.6053,0,994.6,-9.4,16.093,5.7,-59.2666826290043,0
"241","Solar Array",2010,1,11,1,1,-15,0.6362,0,993.9,-9.4,16.093,5.7,-66.3094288313057,0
"242","Solar Array",2010,1,11,2,1,-14.4,0.6685,0,992.9,-9.4,16.093,6.2,-67.9715915246682,0
"243","Solar Array",2010,1,11,3,1,-13.9,0.6697,0,992.6,-8.9,16.093,6.2,-63.2000785548492,0
"244","Solar Array",2010,1,11,4,1,-13.3,0.6712,0,992.6,-8.3,16.093,4.6,-54.5704383564695,0
"245","Solar Array",2010,1,11,5,1,-11,0.8535,0.3,991.9,-9,3.219,3.6,-44.3478359694035,0
"246","Solar Array",2010,1,11,6,1,-11,0.8535,0.5,992.4,-9,1.207,3.6,-33.5743060475689,0
"247","Solar Array",2010,1,11,7,1,-11,0.8535,1,991.9,-9,1.207,3.6,-22.754386366353,0
"248","Solar Array",2010,1,11,8,1,-10.6,0.8342,0.3,991.9,-8.3,12.875,3.6,-12.2172776923403,0
"249","Solar Array",2010,1,11,9,1,-11.1,0.8016,0,992.2,-8.3,9.656,4.1,-2.26131120664621,0
"250","Solar Array",2010,1,11,10,1,-11.1,0.8016,0,991.9,-8.3,8.047,4.1,6.77575612729174,17262.8920040667
"251","Solar Array",2010,1,11,11,1,-10.6,0.8342,0,992.2,-8.3,3.219,4.1,14.4764937163846,37482.83
"252","Solar Array",2010,1,11,12,1,-10,0.8415,0,992.6,-7.8,3.219,3.6,20.3376288166178,5.0922246377
"253","Solar Array",2010,1,11,13,1,-10,0.8033,0,992.6,-7.2,2.012,3.1,23.8313603989831,320.42583333
"254","Solar Array",2010,1,11,14,1,-9,0.8559,0.3,992.2,-7,2.012,2.1,24.5583304081123,1420.9889362
"255","Solar Array",2010,1,11,15,1,-8.3,0.8834,0,992.6,-6.7,3.219,1.5,22.4256508946187,12604.3
"256","Solar Array",2010,1,11,16,0.9,-7.8,0.8443,0,993.2,-5.6,6.437,1.5,17.6959919500652,10666.58
"257","Solar Array",2010,1,11,17,1,-7.8,0.8066,0,993.9,-5,4.023,2.1,10.8563345160488,3947.530971
"258","Solar Array",2010,1,11,18,1,-7,0.7958,0,994.9,-4,1.609,2.1,2.43597458909024,0
"259","Solar Array",2010,1,11,19,1,-6.1,0.8788,0,995.9,-4.4,3.219,2.1,-7.10161205513681,0
"260","Solar Array",2010,1,11,20,1,-6.1,0.8464,0,996.9,-3.9,4.828,6.7,-17.3813893780974,0
"261","Solar Array",2010,1,11,21,1,-7.2,0.8075,0,998.6,-4.4,14.484,8.2,-28.0907890631718,0
"262","Solar Array",2010,1,11,22,1,-8.3,0.7759,0,998.9,-5,16.093,7.7,-38.9260258344741,0
"263","Solar Array",2010,1,11,23,0,-9.4,0.8104,0,999.6,-6.7,16.093,7.2,-49.4941090754382,0
"264","Solar Array",2010,1,11,24,0,-11.1,0.8016,0,1000.2,-8.3,16.093,4.6,-59.0858316817313,0
"265","Solar Array",2010,1,12,1,0,-11.7,0.8007,0,1000.5,-8.9,16.093,4.1,-66.1286290638561,0
"266","Solar Array",2010,1,12,2,0,-11.1,0.8401,0,1001.2,-8.9,16.093,5.7,-67.8250312594118,0
"267","Solar Array",2010,1,12,3,0,-11.7,0.8007,0,1001.9,-8.9,16.093,5.7,-63.110142381014,0
"268","Solar Array",2010,1,12,4,0.25,-12.2,0.7999,0,1002.5,-9.4,16.093,5.1,-54.5181613346588,0
"269","Solar Array",2010,1,12,5,0,-12.8,0.8379,0,1002.9,-10.6,16.093,4.6,-44.3128926024549,0
"270","Solar Array",2010,1,12,6,0,-13.3,0.8373,0,1002.9,-11.1,16.093,4.1,-33.5443008271271,0
"271","Solar Array",2010,1,12,7,0,-13.9,0.8708,0,1003.5,-12.2,16.093,4.6,-22.7214696082425,0
"272","Solar Array",2010,1,12,8,0,-13.9,0.8365,0,1004.2,-11.7,16.093,4.1,-12.1756349610074,0
"273","Solar Array",2010,1,12,9,0,-13.9,0.8708,0,1004.2,-12.2,16.093,3.1,-2.20593246945485,0
"274","Solar Array",2010,1,12,10,0,-13.9,0.8708,0,1004.5,-12.2,16.093,3.1,6.84954294039625,9066.82
"275","Solar Array",2010,1,12,11,0,-13.9,0.7972,0,1004.2,-11.1,16.093,2.6,14.5728432095173,22946.18
"276","Solar Array",2010,1,12,12,0,-12.2,0.7691,0,1005.2,-8.9,16.093,3.1,20.4592424683686,49661.16
"277","Solar Array",2010,1,12,13,0,-11.7,0.7014,0,1004.5,-7.2,16.093,3.1,23.9779412212194,73261.94
"278","Solar Array",2010,1,12,14,0,-11.7,0.6749,0,1004.2,-6.7,16.093,2.6,24.7255243321229,63374.6
"279","Solar Array",2010,1,12,15,0,-10,0.7382,0,1003.2,-6.1,16.093,3.1,22.6060514260264,47015.98
"280","Solar Array",2010,1,12,16,0.9,-10,0.7382,0,1003.2,-6.1,16.093,2.6,17.8819403328987,43048.02
"281","Solar Array",2010,1,12,17,0,-9.4,0.774,0,1002.2,-6.1,16.093,3.6,11.0422121206656,11762.74
"282","Solar Array",2010,1,12,18,1,-9.4,0.774,0,1001.9,-6.1,16.093,4.6,2.61875176094176,0
"283","Solar Array",2010,1,12,19,1,-8.9,0.7748,0,1001.5,-5.6,16.093,5.1,-6.92289215934025,0
"284","Solar Array",2010,1,12,20,1,-7.8,0.8443,0,1001.2,-5.6,16.093,4.1,-17.2062527951893,0
"285","Solar Array",2010,1,12,21,1,-6.7,0.8782,0,1001.2,-5,16.093,4.6,-27.9177011392959,0
"286","Solar Array",2010,1,12,22,1,-6.7,0.8782,0,1000.9,-5,16.093,4.6,-38.7524564670299,0
"287","Solar Array",2010,1,12,23,1,-6.7,0.8393,0,1000.2,-4.4,12.875,4.6,-49.316510085278,0
"288","Solar Array",2010,1,12,24,1,-6.1,0.8788,0,999.6,-4.4,12.875,6.2,-58.9008455054053,0
"289","Solar Array",2010,1,13,1,0.9,-6.1,0.8464,0,998.6,-3.9,14.484,5.1,-65.9420391112374,0
"290","Solar Array",2010,1,13,2,1,-5.6,0.8099,0,998.2,-2.8,16.093,7.7,-67.6708106791548,0
"291","Solar Array",2010,1,13,3,1,-5,0.8108,0,997.6,-2.2,14.484,7.7,-63.0122738150461,0
"292","Solar Array",2010,1,13,4,0.9,-5,0.8108,0,997.2,-2.2,14.484,8.2,-54.4586327090116,0
"293","Solar Array",2010,1,13,5,0.9,-4.4,0.8484,0,996.6,-2.2,14.484,9.8,-44.2712572325569,0
"294","Solar Array",2010,1,13,6,1,-5,0.8108,0,996.6,-2.2,14.484,8.2,-33.5078957037068,0
"295","Solar Array",2010,1,13,7,0.25,-5.6,0.8099,0,996.2,-2.8,16.093,9.3,-22.6822400233237,0
"296","Solar Array",2010,1,13,8,0.9,-5.6,0.8407,0,995.9,-3.3,14.484,9.3,-12.1276228281428,0
"297","Solar Array",2010,1,13,9,1,-6.1,0.8464,0,995.6,-3.9,16.093,8.8,-2.14402883052206,0
"298","Solar Array",2010,1,13,10,0.25,-7.8,0.8066,0,995.6,-5,14.484,7.7,6.93006843038366,45304.9
"299","Solar Array",2010,1,13,11,0,-8.3,0.7759,0,994.9,-5,16.093,7.2,14.6761503834955,92850.26
"300","Solar Array",2010,1,13,12,0,-7.8,0.7424,0,994.6,-3.9,16.093,8.2,20.5879566649903,128096.28
"301","Solar Array",2010,1,13,13,0,-7.8,0.7098,0,993.6,-3.3,14.484,8.8,24.131579082877,152430.22
"302","Solar Array",2010,1,13,14,0,-7.8,0.6838,0,992.9,-2.8,16.093,7.2,24.8994496184227,155163.48
"303","Solar Array",2010,1,13,15,1,-7.2,0.6851,0,992.2,-2.2,16.093,6.7,22.79257259918,142348.3
"304","Solar Array",2010,1,13,16,0.9,-6.1,0.6629,0,991.9,-0.6,14.484,6.7,18.0732263560934,107766.7
"305","Solar Array",2010,1,13,17,0,-6.1,0.6876,0,991.9,-1.1,14.484,4.1,11.2326243337368,51508.96
"306","Solar Array",2010,1,13,18,0,-6.7,0.6862,0,991.9,-1.7,12.875,2.1,2.80535259603489,5533.596059
"307","Solar Array",2010,1,13,19,0,-6.1,0.7186,0,991.9,-1.7,14.484,1.5,-6.74091021277857,0
"308","Solar Array",2010,1,13,20,0,-7.2,0.845,0,992.2,-5,11.265,0,-17.0282400568349,0
"309","Solar Array",2010,1,13,21,0,-7.2,0.7777,0,992.2,-3.9,12.875,2.1,-27.7419238727426,0
"310","Solar Array",2010,1,13,22,0,-8.3,0.8121,0,992.2,-5.6,12.875,2.1,-38.5761409917499,0
"311","Solar Array",2010,1,13,23,0,-7.8,0.7709,0,992.2,-4.4,12.875,3.1,-49.1357716366711,0
"312","Solar Array",2010,1,13,24,0,-7.2,0.7777,0,992.2,-3.9,12.875,3.1,-58.7118148741969,0
"313","Solar Array",2010,1,14,1,0,-7.8,0.8066,0,992.2,-5,12.875,2.6,-65.7497701268489,0
"314","Solar Array",2010,1,14,2,0,-7.8,0.8066,0,991.9,-5,11.265,3.6,-67.5090223023037,0
"315","Solar Array",2010,1,14,3,0,-7.2,0.8075,0,991.9,-4.4,11.265,4.1,-62.9064782052676,0
"316","Solar Array",2010,1,14,4,0,-7.8,0.8443,0,991.9,-5.6,9.656,3.6,-54.3918134213398,0
"317","Solar Array",2010,1,14,5,0,-7.2,0.8845,0,991.6,-5.6,11.265,4.1,-44.2228837591417,0
"318","Solar Array",2010,1,14,6,0,-7.2,0.845,0,990.9,-5,11.265,3.6,-33.4650509786245,0
"319","Solar Array",2010,1,14,7,0,-7.2,0.8075,0,990.6,-4.4,12.875,3.6,-22.6366691762393,0
"320","Solar Array",2010,1,14,8,0,-5.6,0.7746,0,990.6,-2.2,14.484,7.2,-12.073226336025,0
"321","Solar Array",2010,1,14,9,0,-5.6,0.7746,0,990.6,-2.2,14.484,4.6,-2.07560007169816,0
"322","Solar Array",2010,1,14,10,0,-5.6,0.7746,0,990.6,-2.2,12.875,4.1,7.0173174003412,43818.08
"323","Solar Array",2010,1,14,11,0.5,-3.9,0.7497,0,990.9,0,12.875,4.6,14.7863845649513,103257.7
"324","Solar Array",2010,1,14,12,0,-2.8,0.72,0,990.9,1.7,14.484,5.7,20.7237257062381,146213.9
"325","Solar Array",2010,1,14,13,0,-2.2,0.6718,0,990.3,3.3,16.093,8.2,24.2922136223371,149018.26
"326","Solar Array",2010,1,14,14,0.5,-1.7,0.697,0,989.6,3.3,14.484,7.7,25.0800310652929,95080.3
"327","Solar Array",2010,1,14,15,0,-1.7,0.6682,0,988.6,3.9,16.093,8.8,22.9851247899631,105494.38
"328","Solar Array",2010,1,14,16,0.9,-1.7,0.6682,0,988.3,3.9,14.484,5.7,18.2697487821859,42619.64
"329","Solar Array",2010,1,14,17,1,-1.1,0.6983,0,988.6,3.9,14.484,8.8,11.4274632262766,6453.14
"330","Solar Array",2010,1,14,18,1,-1.1,0.7285,0,988.9,3.3,12.875,6.7,2.99566764787855,9013.46
"331","Solar Array",2010,1,14,19,1,-0.6,0.7829,0,989.6,2.8,14.484,6.2,-6.5557730679632,0
"332","Solar Array",2010,1,14,20,1,0,0.8179,0,990.3,2.8,11.265,6.2,-16.8474526743028,0
"333","Solar Array",2010,1,14,21,1,0,0.8535,0,990.9,2.2,11.265,6.2,-27.5635519512681,0
"334","Solar Array",2010,1,14,22,1,0,0.8535,0,991.6,2.2,11.265,6.2,-38.3971672183682,0
"335","Solar Array",2010,1,14,23,1,0,0.8535,0,991.9,2.2,11.265,6.2,-48.9519773127251,0
"336","Solar Array",2010,1,14,24,1,0,0.8535,0,992.2,2.2,11.265,6.2,-58.5188284398887,0
"337","Solar Array",2010,1,15,1,1,-0.6,0.817,0,992.9,2.2,11.265,5.1,-65.5519323861016,0
"338","Solar Array",2010,1,15,2,1,0,0.8535,0,993.2,2.2,9.656,4.1,-67.3397630922634,0
"339","Solar Array",2010,1,15,3,1,-0.6,0.8468,0,993.6,1.7,9.656,3.1,-62.7927682886188,0
"340","Solar Array",2010,1,15,4,1,-0.6,0.9165,0,994.9,0.6,4.828,5.1,-54.3176704620405,0
"341","Solar Array",2010,1,15,5,1,-1.1,0.8836,0,995.6,0.6,6.437,4.1,-44.1677310082301,0
"342","Solar Array",2010,1,15,6,1,-1.7,0.8454,0,995.9,0.6,11.265,3.1,-33.4157313371834,0
"343","Solar Array",2010,1,15,7,1,-1.7,0.8454,0,996.9,0.6,12.875,1.5,-22.5847327570179,0
"344","Solar Array",2010,1,15,8,1,-1.7,0.8454,0,997.9,0.6,12.875,2.6,-12.0124345008491,0
"345","Solar Array",2010,1,15,9,1,-1.7,0.8454,0,998.2,0.6,14.484,2.1,-2.00064981265687,0
"346","Solar Array",2010,1,15,10,1,-2.2,0.8148,0,998.6,0.6,14.484,3.1,7.11127098955032,15271.18
"347","Solar Array",2010,1,15,11,1,-2.2,0.7859,0,999.2,1.1,16.093,3.1,14.9035116588162,47189.78
"348","Solar Array",2010,1,15,12,1,-2.8,0.72,0,999.6,1.7,16.093,1.5,20.866500780645,75972
"349","Solar Array",2010,1,15,13,1,-2.2,0.7263,0,999.6,2.2,16.093,3.6,24.4597817040803,79475.04
"350","Solar Array",2010,1,15,14,1,-2.2,0.7263,0,998.9,2.2,16.093,3.6,25.2671910100308,157763.7
"351","Solar Array",2010,1,15,15,0,-2.2,0.7263,0,998.6,2.2,16.093,4.1,23.1836162283954,154660.08
"352","Solar Array",2010,1,15,16,0,-2.2,0.696,0,998.2,2.8,16.093,3.6,18.4714046428482,123451.28
"353","Solar Array",2010,1,15,17,0,-2.8,0.6947,0,999.2,2.2,16.093,5.1,11.6266196932444,70152.62
"354","Solar Array",2010,1,15,18,0,-2.8,0.72,0,999.2,1.7,16.093,5.1,3.18958693582915,4658.94742
"355","Solar Array",2010,1,15,19,0.5,-3.3,0.7508,0,999.6,0.6,16.093,3.6,-6.36758745797633,0
"356","Solar Array",2010,1,15,20,1,-2.8,0.7793,0,999.2,0.6,16.093,4.6,-16.6639914246194,0
"357","Solar Array",2010,1,15,21,1,-3.3,0.7508,0,998.6,0.6,16.093,3.6,-27.3826787765911,0
"358","Solar Array",2010,1,15,22,1,-3.3,0.7842,0,997.9,0,16.093,4.1,-38.2156211992243,0
"359","Solar Array",2010,1,15,23,1,-3.3,0.7842,0,997.6,0,16.093,4.1,-48.7652085942748,0
"360","Solar Array",2010,1,15,24,1,-3.3,0.7842,0,997.9,0,14.484,7.2,-58.3219727076609,0
"361","Solar Array",2010,1,16,1,1,-3.3,0.7842,0,998.2,0,11.265,6.2,-65.3486351549457,0
"362","Solar Array",2010,1,16,2,1,-3.3,0.7842,0,997.9,0,11.265,6.7,-67.1631341218333,0
"363","Solar Array",2010,1,16,3,1,-2.8,0.8139,0,997.2,0,11.265,6.7,-62.6711641587495,0
"364","Solar Array",2010,1,16,4,1,-2.8,0.8139,0,997.6,0,11.265,8.2,-54.2361770087216,0
"365","Solar Array",2010,1,16,5,1,-2.2,0.851,0,997.2,0,11.265,6.2,-44.1057628712412,0
"366","Solar Array",2010,1,16,6,1,-2.8,0.8503,0,997.2,-0.6,11.265,5.1,-33.3599059551572,0
"367","Solar Array",2010,1,16,7,1,-2.8,0.8503,0,997.2,-0.6,12.875,4.1,-22.5264106541545,0
"368","Solar Array",2010,1,16,8,1,-2.8,0.8503,0,996.6,-0.6,11.265,5.7,-11.9452403558203,0
"369","Solar Array",2010,1,16,9,1,-2.8,0.8503,0,996.6,-0.6,9.656,5.1,-1.91918552756636,0
"370","Solar Array",2010,1,16,10,1,-2.8,0.8503,0,997.6,-0.6,6.437,5.7,7.21190667996042,8875.3
"371","Solar Array",2010,1,16,11,1,-2.8,0.8503,0,996.6,-0.6,8.047,7.7,15.0274941750355,19227.14
"372","Solar Array",2010,1,16,12,1,-2.8,0.8503,0,996.9,-0.6,6.437,6.7,21.0162300101473,25544.18
"373","Solar Array",2010,1,16,13,1,-2.8,0.8503,0,997.2,-0.6,6.437,6.7,24.6342174791715,26884.46
"374","Solar Array",2010,1,16,14,1,-2.8,0.8139,0,996.6,0,8.047,7.2,25.460849403021,26309.56
"375","Solar Array",2010,1,16,15,1,-2.8,0.8503,0,995.6,-0.6,8.047,6.2,23.3879530851427,22680.26
"376","Solar Array",2010,1,16,16,1,-2.8,0.8503,0,995.2,-0.6,6.437,5.1,18.678089338077,15751.88
"377","Solar Array",2010,1,16,17,1,-3.3,0.8497,0,995.6,-1.1,6.437,6.2,11.829983563389,8305.2
"378","Solar Array",2010,1,16,18,1,-3.3,0.8497,0,995.6,-1.1,6.437,5.1,3.38700005961324,3448.9733551
"379","Solar Array",2010,1,16,19,1,-3.3,0.888,0,994.9,-1.7,8.047,3.6,-6.17645988518495,0
"380","Solar Array",2010,1,16,20,1,-3.9,0.849,0,994.2,-1.7,8.047,4.1,-16.477956250255,0
"381","Solar Array",2010,1,16,21,1,-3.9,0.849,0,994.2,-1.7,6.437,3.6,-27.1993963819934,0
"382","Solar Array",2010,1,16,22,1,-3.9,0.881,0,993.9,-2.2,6.437,3.1,-38.0315871710966,0
"383","Solar Array",2010,1,16,23,1,-4.4,0.8484,0,993.6,-2.2,8.047,4.1,-48.5755448301256,0
"384","Solar Array",2010,1,16,24,1,-3.9,0.881,0,992.6,-2.2,6.437,4.6,-58.1213320209233,0
"385","Solar Array",2010,1,17,1,1,-3.9,0.881,0,992.2,-2.2,6.437,3.6,-65.1399865752571,0
"386","Solar Array",2010,1,17,2,1,-4.4,0.887,0,991.9,-2.8,6.437,5.7,-66.979240238783,0
"387","Solar Array",2010,1,17,3,1,-4.4,0.887,0,990.6,-2.8,6.437,3.6,-62.5416932049286,0
"388","Solar Array",2010,1,17,4,1,-4.4,0.9207,0,990.6,-3.3,6.437,4.6,-54.1473125455699,0
"389","Solar Array",2010,1,17,5,1,-4.4,0.9207,0,989.9,-3.3,6.437,4.6,-44.0369484326831,0
"390","Solar Array",2010,1,17,6,1,-5,0.8799,0,989.6,-3.3,6.437,3.6,-33.2975485978089,0
"391","Solar Array",2010,1,17,7,1,-5,0.9203,0,989.3,-3.9,4.828,2.6,-22.4616870220868,0
"392","Solar Array",2010,1,17,8,1,-4.4,0.9631,0,987.9,-3.9,4.023,2.1,-11.8716409898419,0
"393","Solar Array",2010,1,17,9,1,-5,0.9556,0,987.9,-4.4,2.012,1.5,-1.83121855829636,0
"394","Solar Array",2010,1,17,10,1,-4,1,0,986.45,-4,1.207,1.5,7.31919830531673,5241.56
"395","Solar Array",2010,1,17,11,1,-4.4,1,0,987.3,-4.4,1.207,2.1,15.1582912572587,11294.58
"396","Solar Array",2010,1,17,12,1,-4,1,0,993.6,-4,0.805,2.6,21.1728584961919,21654.84
"397","Solar Array",2010,1,17,13,1,-4,1,0,985.6,-4,1.207,2.6,24.8154524469226,27577.36
"398","Solar Array",2010,1,17,14,1,-4,1,0,981.15,-4,0.805,3.1,25.6609238827966,36972.72
"399","Solar Array",2010,1,17,15,1,-4.4,0.9207,0,984.6,-3.3,1.609,2.6,23.5980395588888,52900.92
"400","Solar Array",2010,1,17,16,1,-4.4,0.9207,0,983.9,-3.3,1.609,2.6,18.8896967361041,86435.38
"401","Solar Array",2010,1,17,17,0,-4.4,0.887,0,983.9,-2.8,4.023,2.6,12.0374437094679,44273.66
"402","Solar Array",2010,1,17,18,0.5,-4,0.9489,0,983.6,-3.3,4.023,3.1,3.58779631356262,0
"403","Solar Array",2010,1,17,19,0,-5.6,0.913,0,983.6,-4.4,2.414,2.1,-5.98249651113635,0
"404","Solar Array",2010,1,17,20,0,-5.6,0.9554,0,984.3,-5,4.023,2.1,-16.2894461609894,0
"405","Solar Array",2010,1,17,21,0,-5.6,0.913,0,984.3,-4.4,4.828,3.1,-27.0137953531299,0
"406","Solar Array",2010,1,17,22,0,-6.1,0.9196,0,984.6,-5,4.828,2.6,-37.8451475013555,0
"407","Solar Array",2010,1,17,23,0,-6.1,0.9196,0,984.9,-5,4.828,3.6,-48.3830632130492,0
"408","Solar Array",2010,1,17,24,0,-6.1,0.9196,0,984.9,-5,4.828,3.6,-57.9169885547053,0
"409","Solar Array",2010,1,18,1,0,-6.7,0.9192,0,984.9,-5.6,4.828,3.1,-64.9260935664427,0
"410","Solar Array",2010,1,18,2,1,-5,0.9273,0,984.9,-4,0.805,6.2,-66.7881897351653,0
"411","Solar Array",2010,1,18,3,1,-4,0.9279,0,987.75,-3,1.207,4.1,-62.4043900228775,0
"412","Solar Array",2010,1,18,4,1,-3.3,0.9634,0,985.3,-2.8,2.414,3.1,-54.0510629627884,0
"413","Solar Array",2010,1,18,5,1,-2.8,0.9564,0,985.9,-2.2,2.012,3.6,-43.9612620860383,0
"414","Solar Array",2010,1,18,6,1,-3,0.9285,0,988.6,-2,1.609,3.1,-33.2286377109575,0
"415","Solar Array",2010,1,18,7,1,-2.2,0.9637,0,986.6,-1.7,1.207,2.1,-22.3905503427387,0
"416","Solar Array",2010,1,18,8,1,-2.2,1,0,987.3,-2.2,1.207,3.6,-11.7916375815905,0
"417","Solar Array",2010,1,18,9,1,-2.8,0.9564,0,987.6,-2.2,1.207,3.6,-1.73676412404809,0
"418","Solar Array",2010,1,18,10,1,-2.8,0.9564,0,988.6,-2.2,2.414,5.1,7.43311606297885,5059.5
"419","Solar Array",2010,1,18,11,1,-2.8,0.9218,0,988.9,-1.7,3.219,3.1,15.2958587134769,12650.22
"420","Solar Array",2010,1,18,12,1,-2.2,0.9222,0,989.6,-1.1,3.219,2.6,21.3363283672385,13940.72
"421","Solar Array",2010,1,18,13,1,-1.7,0.9225,0,988.9,-0.6,3.219,2.1,25.0034155175982,20418.9
"422","Solar Array",2010,1,18,14,1,-2.2,0.889,0,988.6,-0.6,3.219,2.6,25.8673298519125,22814.96
"423","Solar Array",2010,1,18,15,1,-1.7,0.883,0,987.6,0,8.047,2.6,23.8137779643648,25494.62
"424","Solar Array",2010,1,18,16,1,-2.2,0.8148,0,987.6,0.6,9.656,3.1,19.106119273807,22919.78
"425","Solar Array",2010,1,18,17,1,-2.2,0.8148,0,987.9,0.6,11.265,3.1,12.2488881585963,8742.58
"426","Solar Array",2010,1,18,18,1,-2.2,0.8148,0,988.3,0.6,9.656,1.5,3.79186480030083,0
"427","Solar Array",2010,1,18,19,1,-2.2,0.8148,0,988.6,0.6,11.265,2.1,-5.78580304789212,0
"428","Solar Array",2010,1,18,20,1,-2.2,0.8148,0,988.9,0.6,11.265,2.1,-16.0985591381799,0
"429","Solar Array",2010,1,18,21,1,-2.2,0.851,0,988.9,0,11.265,3.6,-26.8259647522105,0
"430","Solar Array",2010,1,18,22,1,-2.2,0.8148,0,988.9,0.6,11.265,3.1,-37.6563826384923,0
"431","Solar Array",2010,1,18,23,1,-1.7,0.883,0,988.9,0,8.047,2.6,-48.1878387614107,0
"432","Solar Array",2010,1,18,24,1,-1.7,0.883,0,988.9,0,6.437,3.1,-57.709022317132,0
"433","Solar Array",2010,1,19,1,1,-1.7,0.883,0,988.6,0,6.437,4.6,-64.7070617425567,0
"434","Solar Array",2010,1,19,2,1,-1.7,0.9225,0,988.3,-0.6,6.437,3.1,-66.5900940226907,0
"435","Solar Array",2010,1,19,3,1,-2.2,0.889,0,988.3,-0.6,6.437,3.6,-62.2592962988915,0
"436","Solar Array",2010,1,19,4,1,-2.2,0.889,0,988.6,-0.6,6.437,3.1,-53.9474206355899,0
"437","Solar Array",2010,1,19,5,1,-2.2,0.889,0,988.6,-0.6,6.437,2.6,-43.878683637221,0
"438","Solar Array",2010,1,19,6,1,-2.2,0.889,0,987.9,-0.6,6.437,2.1,-33.153156503633,0
"439","Solar Array",2010,1,19,7,1,-2.8,0.882,0,988.3,-1.1,8.047,3.6,-22.3129934808237,0
"440","Solar Array",2010,1,19,8,0.9,-3.3,0.888,0,988.3,-1.7,9.656,2.6,-11.7052354287804,0
"441","Solar Array",2010,1,19,9,0,-4.4,0.9207,0,988.6,-3.3,9.656,3.1,-1.63584132729456,0
"442","Solar Array",2010,1,19,10,1,-4.4,0.8484,0,989.3,-2.2,9.656,3.1,7.55362652846998,49463.6
"443","Solar Array",2010,1,19,11,1,-3.9,0.849,0,989.3,-1.7,9.656,3.6,15.4401490485854,63870.56
"444","Solar Array",2010,1,19,12,1,-3.9,0.8124,0,989.3,-1.1,12.875,4.1,21.5065788275765,56841.62
"445","Solar Array",2010,1,19,13,1,-3.3,0.8192,0,989.3,-0.6,12.875,3.6,25.1980330760331,49911.12
"446","Solar Array",2010,1,19,14,1,-3.9,0.8124,0,988.9,-1.1,12.875,4.1,26.0799805534635,50335.56
"447","Solar Array",2010,1,19,15,1,-3.3,0.8192,0,988.6,-0.6,14.484,3.6,24.0350688208377,36258.32
"448","Solar Array",2010,1,19,16,1,-3.9,0.6974,0,988.6,1,16.093,4.1,19.3272480573942,14941.28
"449","Solar Array",2010,1,19,17,1,-3.3,0.7508,0,988.9,0.6,14.484,2.1,12.4642042024795,5680.66
"450","Solar Array",2010,1,19,18,1,-3.9,0.7497,0,989.3,0,16.093,2.6,3.99909454362253,10313.5307569
"451","Solar Array",2010,1,19,19,1,-3.3,0.7842,0,989.6,0,16.093,3.1,-5.58648465105443,0
"452","Solar Array",2010,1,19,20,1,-4.4,0.7543,0,990.3,-0.6,16.093,3.6,-15.9053920416539,0
"453","Solar Array",2010,1,19,21,1,-6.1,0.6876,0,990.6,-1.1,16.093,4.6,-26.6359920457132,0
"454","Solar Array",2010,1,19,22,1,-6.7,0.6862,0,990.9,-1.7,16.093,2.6,-37.4653710670865,0
"455","Solar Array",2010,1,19,23,1,-6.7,0.7121,0,991.6,-2.2,16.093,2.6,-47.9899443063087,0
"456","Solar Array",2010,1,19,24,1,-7.2,0.6851,0,991.6,-2.2,16.093,2.6,-57.4975111585374,0
"457","Solar Array",2010,1,20,1,1,-7.8,0.7098,0,992.2,-3.3,16.093,4.6,-64.482995344177,0
"458","Solar Array",2010,1,20,2,1,-8.3,0.6827,0,992.2,-3.3,16.093,4.6,-66.3850673162437,0
"459","Solar Array",2010,1,20,3,1,-8.3,0.7141,0,992.6,-3.9,16.093,3.1,-62.1064606688346,0
"460","Solar Array",2010,1,20,4,0.25,-9.4,0.7118,0,993.2,-5,16.093,2.1,-53.8363844823971,0
