City,Year,Month,Day,Hour,Solar_Elevation
Power City,Consumption,1,27,20,-14.00374582
Power City,Consumption,1,27,21,-24.90635994
Power City,Consumption,1,27,22,-35.88931502
Power City,Consumption,1,27,23,-46.55058548
Power City,Consumption,1,27,24,-56.18967799
Power City,Consumption,1,28,1,-63.35067422
Power City,Consumption,1,28,2,-65.55186074
Power City,Consumption,1,28,3,-61.57545147
Power City,Consumption,1,28,4,-53.43525973
Power City,Consumption,1,28,5,-43.3723426
Power City,Consumption,1,28,6,-32.54913834
Power City,Consumption,1,28,7,-21.54071926
Power City,Consumption,1,28,8,-10.70695592
Power City,Consumption,1,28,9,-0.357619542
Power City,Consumption,1,28,10,9.1631088648
Power City,Consumption,1,28,11,17.421978195
Power City,Consumption,1,28,12,23.872171758
Power City,Consumption,1,28,13,27.901155707
Power City,Consumption,1,28,14,29.002696764
Power City,Consumption,1,28,15,27.017186132
Power City,Consumption,1,28,16,22.2256544
Power City,Consumption,1,28,17,15.190224327
Power City,Consumption,1,28,18,6.516424653
Power City,Consumption,1,28,19,-3.280793826
Power City,Consumption,1,28,20,-13.79745208
Power City,Consumption,1,28,21,-24.70443527
Power City,Consumption,1,28,22,-35.68548532
Power City,Consumption,1,28,23,-46.33631106
Power City,Consumption,1,28,24,-55.9541906
Power City,Consumption,1,29,1,-63.0891536
Power City,Consumption,1,29,2,-65.29273001
Power City,Consumption,1,29,3,-61.36194834
Power City,Consumption,1,29,4,-53.26633664
Power City,Consumption,1,29,5,-43.22884807
Power City,Consumption,1,29,6,-32.41573901
Power City,Consumption,1,29,7,-21.40684613
Power City,Consumption,1,29,8,-10.56475275
Power City,Consumption,1,29,9,-0.200584933
Power City,Consumption,1,29,10,9.3406370621
Power City,Consumption,1,29,11,17.624450842
Power City,Consumption,1,29,12,24.10135371
Power City,Consumption,1,29,13,28.153836413
Power City,Consumption,1,29,14,29.269590141
Power City,Consumption,1,29,15,27.285713082
Power City,Consumption,1,29,16,22.485270436
Power City,Consumption,1,29,17,15.435491395
Power City,Consumption,1,29,18,6.7465267803
Power City,Consumption,1,29,19,-3.063783477
Power City,Consumption,1,29,20,-13.58981279
Power City,Consumption,1,29,21,-24.50120251
Power City,Consumption,1,29,22,-35.48015207
Power City,Consumption,1,29,23,-46.12005565
Power City,Consumption,1,29,24,-55.71589649
Power City,Consumption,1,30,1,-62.82359632
Power City,Consumption,1,30,2,-65.02784996
Power City,Consumption,1,30,3,-61.14140956
Power City,Consumption,1,30,4,-53.09029765
Power City,Consumption,1,30,5,-43.07858796
Power City,Consumption,1,30,6,-32.27590845
Power City,Consumption,1,30,7,-21.26677265
Power City,Consumption,1,30,8,-10.41648171
Power City,Consumption,1,30,9,-0.037536814
Power City,Consumption,1,30,10,9.5241779847
Power City,Consumption,1,30,11,17.832950741
Power City,Consumption,1,30,12,24.336519946
Power City,Consumption,1,30,13,28.41227931
Power City,Consumption,1,30,14,29.541722613
Power City,Consumption,1,30,15,27.558660826
Power City,Consumption,1,30,16,22.748367479
Power City,Consumption,1,30,17,15.683379745
Power City,Consumption,1,30,18,6.97858136
Power City,Consumption,1,30,19,-2.84527091
Power City,Consumption,1,30,20,-13.38090757
Power City,Consumption,1,30,21,-24.29672779
Power City,Consumption,1,30,22,-35.27336962
Power City,Consumption,1,30,23,-45.90186663
Power City,Consumption,1,30,24,-55.47484882
Power City,Consumption,1,31,1,-62.5540875
Power City,Consumption,1,31,2,-64.75734913
Power City,Consumption,1,31,3,-60.91394335
Power City,Consumption,1,31,4,-52.90720546
Power City,Consumption,1,31,5,-42.92160369
Power City,Consumption,1,31,6,-32.1296844
Power City,Consumption,1,31,7,-21.12054128
Power City,Consumption,1,31,8,-10.26219384
Power City,Consumption,1,31,9,0.131463485
Power City,Consumption,1,31,10,9.7136596951
Power City,Consumption,1,31,11,18.047396201
Power City,Consumption,1,31,12,24.577580546
Power City,Consumption,1,31,13,28.676387018
Power City,Consumption,1,31,14,29.818988426
Power City,Consumption,1,31,15,27.835915396
Power City,Consumption,1,31,16,23.014827959
Power City,Consumption,1,31,17,15.933775389
Power City,Consumption,1,31,18,7.2124839184
Power City,Consumption,1,31,19,-2.625347776
Power City,Consumption,1,31,20,-13.17081406
Power City,Consumption,1,31,21,-24.09107508
Power City,Consumption,1,31,22,-35.06519014
Power City,Consumption,1,31,23,-45.68178939
Power City,Consumption,1,31,24,-55.23109909
Power City,Consumption,2,1,1,-62.28071086
Power City,Consumption,2,1,2,-64.48135609
Power City,Consumption,2,1,3,-60.67966234
Power City,Consumption,2,1,4,-52.71712878
Power City,Consumption,2,1,5,-42.75794232
Power City,Consumption,2,1,6,-31.97710966
Power City,Consumption,2,1,7,-20.96819897
Power City,Consumption,2,1,8,-10.10194422
Power City,Consumption,2,1,9,0.3063509889
Power City,Consumption,2,1,10,9.9090070264
Power City,Consumption,2,1,11,18.267702759
Power City,Consumption,2,1,12,24.824443333
Power City,Consumption,2,1,13,28.946060441
Power City,Consumption,2,1,14,30.101280603
Power City,Consumption,2,1,15,28.117362083
Power City,Consumption,2,1,16,23.284534157
Power City,Consumption,2,1,17,16.186564881
Power City,Consumption,2,1,18,7.4481311634
Power City,Consumption,2,1,19,-2.40410404
Power City,Consumption,2,1,20,-12.95960792
Power City,Consumption,2,1,21,-23.88430619
Power City,Consumption,2,1,22,-34.85566361
Power City,Consumption,2,1,23,-45.45986733
Power City,Consumption,2,1,24,-54.98469722
Power City,Consumption,2,2,1,-62.00354883
Power City,Consumption,2,2,2,-64.19999929
Power City,Consumption,2,2,3,-60.43868321
Power City,Consumption,2,2,4,-52.52014218
Power City,Consumption,2,2,5,-42.5876565
Power City,Consumption,2,2,6,-31.81823199
Power City,Consumption,2,2,7,-20.80979714
Power City,Consumption,2,2,8,-9.935791964
Power City,Consumption,2,2,9,0.4870571261
Power City,Consumption,2,2,10,10.110141636
Power City,Consumption,2,2,11,18.493783234
Power City,Consumption,2,2,12,25.077013937
Power City,Consumption,2,2,13,29.221198834
Power City,Consumption,2,2,14,30.388491014
Power City,Consumption,2,2,15,28.402885514
Power City,Consumption,2,2,16,23.557368302
Power City,Consumption,2,2,17,16.441635403
Power City,Consumption,2,2,18,7.6854210647
Power City,Consumption,2,2,19,-2.181627927
Power City,Consumption,2,2,20,-12.74736272
Power City,Consumption,2,2,21,-23.67648072
Power City,Consumption,2,2,22,-34.6448379
Power City,Consumption,2,2,23,-45.23614199
Power City,Consumption,2,2,24,-54.73569168
Power City,Consumption,2,3,1,-61.72268252
Power City,Consumption,2,3,2,-63.91340692
Power City,Consumption,2,3,3,-60.19112649
Power City,Consumption,2,3,4,-52.31632589
Power City,Consumption,2,3,5,-42.41080436
Power City,Consumption,2,3,6,-31.65310411
Power City,Consumption,2,3,7,-20.64539163
Power City,Consumption,2,3,8,-9.763800145
Power City,Consumption,2,3,9,0.6735097814
Power City,Consumption,2,3,10,10.31698206
Power City,Consumption,2,3,11,18.725547793
Power City,Consumption,2,3,12,25.335195853
Power City,Consumption,2,3,13,29.50169987
Power City,Consumption,2,3,14,30.680510451
Power City,Consumption,2,3,15,28.692369736
Power City,Consumption,2,3,16,23.833212645
Power City,Consumption,2,3,17,16.698874854
Power City,Consumption,2,3,18,7.9242529304
Power City,Consumption,2,3,19,-1.958005858
Power City,Consumption,2,3,20,-12.53414998
Power City,Consumption,2,3,21,-23.46765607
Power City,Consumption,2,3,22,-34.43275871
Power City,Consumption,2,3,23,-45.01065304
Power City,Consumption,2,3,24,-54.4841295
Power City,Consumption,2,4,1,-61.43819188
Power City,Consumption,2,4,2,-63.62170684
Power City,Consumption,2,4,3,-59.9371162
Power City,Consumption,2,4,4,-52.10576563
Power City,Consumption,2,4,5,-42.22744943
Power City,Consumption,2,4,6,-31.48178357
Power City,Consumption,2,4,7,-20.47504263
Power City,Consumption,2,4,8,-9.586035735
Power City,Consumption,2,4,9,0.8656333545
Power City,Consumption,2,4,10,10.529443776
Power City,Consumption,2,4,11,18.962904002
Power City,Consumption,2,4,12,25.598890506
Power City,Consumption,2,4,13,29.787459706
Power City,Consumption,2,4,14,30.977228696
Power City,Consumption,2,4,15,28.985698284
Power City,Consumption,2,4,16,24.111949549
Power City,Consumption,2,4,17,16.958171935
Power City,Consumption,2,4,18,8.1645274796
Power City,Consumption,2,4,19,-1.7333224
Power City,Consumption,2,4,20,-12.32003906
Power City,Consumption,2,4,21,-23.25788748
Power City,Consumption,2,4,22,-34.2194697
Power City,Consumption,2,4,23,-44.78343839
Power City,Consumption,2,4,24,-54.23005643
Power City,Consumption,2,5,1,-61.15015573
Power City,Consumption,2,5,2,-63.32502645
Power City,Consumption,2,5,3,-59.67677958
Power City,Consumption,2,5,4,-51.88855238
Power City,Consumption,2,5,5,-42.03766049
Power City,Consumption,2,5,6,-31.30433275
Power City,Consumption,2,5,7,-20.29881463
Power City,Consumption,2,5,8,-9.402569551
Power City,Consumption,2,5,9,1.0633488216
Power City,Consumption,2,5,10,10.74743926
Power City,Consumption,2,5,11,19.205756894
Power City,Consumption,2,5,12,25.867997313
Power City,Consumption,2,5,13,30.078373048
Power City,Consumption,2,5,14,31.278534594
Power City,Consumption,2,5,15,29.282754264
Power City,Consumption,2,5,16,24.393461569
Power City,Consumption,2,5,17,17.219416222
Power City,Consumption,2,5,18,8.4061469114
Power City,Consumption,2,5,19,-1.507660214
Power City,Consumption,2,5,20,-12.10509723
Power City,Consumption,2,5,21,-23.04722797
Power City,Consumption,2,5,22,-34.00501244
Power City,Consumption,2,5,23,-44.55453422
Power City,Consumption,2,5,24,-53.97351699
Power City,Consumption,2,6,1,-60.85865182
Power City,Consumption,2,6,2,-63.02349265
Power City,Consumption,2,6,3,-59.41024683
Power City,Consumption,2,6,4,-51.6647822
Power City,Consumption,2,6,5,-41.8415115
Power City,Consumption,2,6,6,-31.12081871
Power City,Consumption,2,6,7,-20.11677632
Power City,Consumption,2,6,8,-9.213476188
Power City,Consumption,2,6,9,1.2665738015
Power City,Consumption,2,6,10,10.970878056
Power City,Consumption,2,6,11,19.454009028
Power City,Consumption,2,6,12,26.142413744
Power City,Consumption,2,6,13,30.374333218
Power City,Consumption,2,6,14,31.584316116
Power City,Consumption,2,6,15,29.58342042
Power City,Consumption,2,6,16,24.677631526
Power City,Consumption,2,6,17,17.482498251
Power City,Consumption,2,6,18,8.6490149691
Power City,Consumption,2,6,19,-1.281100017
Power City,Consumption,2,6,20,-11.88938958
Power City,Consumption,2,6,21,-22.83572839
Power City,Consumption,2,6,22,-33.7894265
Power City,Consumption,2,6,23,-44.32397511
Power City,Consumption,2,6,24,-53.71455455
Power City,Consumption,2,7,1,-60.56375695
Power City,Consumption,2,7,2,-62.71723175
Power City,Consumption,2,7,3,-59.13765085
Power City,Consumption,2,7,4,-51.43455599
Power City,Consumption,2,7,5,-41.63908141
Power City,Consumption,2,7,6,-30.93131312
Power City,Consumption,2,7,7,-19.92900056
Power City,Consumption,2,7,8,-9.018833942
Power City,Consumption,2,7,9,1.4752226257
Power City,Consumption,2,7,10,11.199666838
Power City,Consumption,2,7,11,19.707560557
Power City,Consumption,2,7,12,26.422035388
Power City,Consumption,2,7,13,30.675232215
Power City,Consumption,2,7,14,31.894460436
Power City,Consumption,2,7,15,29.88757921
Power City,Consumption,2,7,16,24.96434259
Power City,Consumption,2,7,17,17.747309586
Power City,Consumption,2,7,18,8.893037001
Power City,Consumption,2,7,19,-1.053720537
Power City,Consumption,2,7,20,-11.67297904
Power City,Consumption,2,7,21,-22.62343744
Power City,Consumption,2,7,22,-33.5727495
Power City,Consumption,2,7,23,-44.09179404
Power City,Consumption,2,7,24,-53.45321146
Power City,Consumption,2,8,1,-60.26554698
Power City,Consumption,2,8,2,-62.40636945
Power City,Consumption,2,8,3,-58.85912694
Power City,Consumption,2,8,4,-51.19797928
Power City,Consumption,2,8,5,-41.43045405
Power City,Consumption,2,8,6,-30.73589215
Power City,Consumption,2,8,7,-19.73556424
Power City,Consumption,2,8,8,-8.818724735
Power City,Consumption,2,8,9,1.6892064121
Power City,Consumption,2,8,10,11.433709485
Power City,Consumption,2,8,11,19.966309293
Power City,Consumption,2,8,12,26.706756018
Power City,Consumption,2,8,13,30.980960789
Power City,Consumption,2,8,14,32.208853987
Power City,Consumption,2,8,15,30.195112875
Power City,Consumption,2,8,16,25.253478348
Power City,Consumption,2,8,17,18.013742894
Power City,Consumption,2,8,18,9.1381200161
Power City,Consumption,2,8,19,-0.825598483
Power City,Consumption,2,8,20,-11.45592635
Power City,Consumption,2,8,21,-22.41040165
Power City,Consumption,2,8,22,-33.35501711
Power City,Consumption,2,8,23,-43.85802251
Power City,Consumption,2,8,24,-53.18952912
Power City,Consumption,2,9,1,-59.96409698
Power City,Consumption,2,9,2,-62.09103075
Power City,Consumption,2,9,3,-58.57481259
Power City,Consumption,2,9,4,-50.955162
Power City,Consumption,2,9,5,-41.21571797
Power City,Consumption,2,9,6,-30.53463639
Power City,Consumption,2,9,7,-19.53654824
Power City,Consumption,2,9,8,-8.613234032
Power City,Consumption,2,9,9,1.9084331423
Power City,Consumption,2,9,10,11.672907152
Power City,Consumption,2,9,11,20.230150774
Power City,Consumption,2,9,12,26.996467653
Power City,Consumption,2,9,13,31.291408495
Power City,Consumption,2,9,14,32.527382538
Power City,Consumption,2,9,15,30.505903506
Power City,Consumption,2,9,16,25.54492288
Power City,Consumption,2,9,17,18.281692007
Power City,Consumption,2,9,18,9.3841727369
Power City,Consumption,2,9,19,-0.596808515
Power City,Consumption,2,9,20,-11.2382901
Power City,Consumption,2,9,21,-22.19666547
Power City,Consumption,2,9,22,-33.13626317
Power City,Consumption,2,9,23,-43.62269064
Power City,Consumption,2,9,24,-52.92354806
Power City,Consumption,2,10,1,-59.65948127
Power City,Consumption,2,10,2,-61.77133993
Power City,Consumption,2,10,3,-58.28484721
Power City,Consumption,2,10,4,-50.70621828
Power City,Consumption,2,10,5,-40.99496629
Power City,Consumption,2,10,6,-30.32763068
Power City,Consumption,2,10,7,-19.33203728
Power City,Consumption,2,10,8,-8.402450753
Power City,Consumption,2,10,9,2.1328077425
Power City,Consumption,2,10,10,11.917158343
Power City,Consumption,2,10,11,20.498978333
Power City,Consumption,2,10,12,27.291060622
Power City,Consumption,2,10,13,31.606463764
Power City,Consumption,2,10,14,32.849931248
Power City,Consumption,2,10,15,30.819833113
Power City,Consumption,2,10,16,25.838560825
Power City,Consumption,2,10,17,18.551051993
Power City,Consumption,2,10,18,9.6311056465
Power City,Consumption,2,10,19,-0.36742322
Power City,Consumption,2,10,20,-11.02012667
Power City,Consumption,2,10,21,-21.98227123
Power City,Consumption,2,10,22,-32.9165197
Power City,Consumption,2,10,23,-43.3858272
Power City,Consumption,2,10,24,-52.65530807
Power City,Consumption,2,11,1,-59.35177349
Power City,Consumption,2,11,2,-61.44742055
Power City,Consumption,2,11,3,-57.98937192
Power City,Consumption,2,11,4,-50.45126615
Power City,Consumption,2,11,5,-40.76829652
Power City,Consumption,2,11,6,-30.11496404
Power City,Consumption,2,11,7,-19.12211986
Power City,Consumption,2,11,8,-8.18646718
Power City,Consumption,2,11,9,2.3622321672
Power City,Consumption,2,11,10,12.16635899
Power City,Consumption,2,11,11,20.772683171
Power City,Consumption,2,11,12,27.590423636
Power City,Consumption,2,11,13,31.926013966
Power City,Consumption,2,11,14,33.176384738
Power City,Consumption,2,11,15,31.136783687
Power City,Consumption,2,11,16,26.134277451
Power City,Consumption,2,11,17,18.821719211
Power City,Consumption,2,11,18,9.8788310325
Power City,Consumption,2,11,19,-0.137513093
Power City,Consumption,2,11,20,-10.80149031
Power City,Consumption,2,11,21,-21.76725925
Power City,Consumption,2,11,22,-32.69581697
Power City,Consumption,2,11,23,-43.14745973
Power City,Consumption,2,11,24,-52.38484827
Power City,Consumption,2,12,1,-59.0410467
Power City,Consumption,2,12,2,-61.11939541
Power City,Consumption,2,12,3,-57.68852935
Power City,Consumption,2,12,4,-50.19042738
Power City,Consumption,2,12,5,-40.53581041
Power City,Consumption,2,12,6,-29.8967295
Power City,Consumption,2,12,7,-18.90688814
Power City,Consumption,2,12,8,-7.965378865
Power City,Consumption,2,12,9,2.5966054866
Power City,Consumption,2,12,10,12.420402531
Power City,Consumption,2,12,11,21.051154423
Power City,Consumption,2,12,12,27.894443843
