City,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility
Power City,Consumption,1,16,16,0.3,-2.8,0.48,9,7.8,24.1
Power City,Consumption,1,16,17,1,-2.8,0.49,9,7.2,24.1
Power City,Consumption,1,16,18,1,-2.8,0.53,9,6.1,24.1
Power City,Consumption,1,16,19,1,-1.7,0.54,10,7.2,24.1
Power City,Consumption,1,16,20,1,-1.7,0.54,10,7.2,24.1
Power City,Consumption,1,16,21,1,1.1,0.66,11,7.2,16.1
Power City,Consumption,1,16,22,1,0.6,0.65,11,6.7,16.1
Power City,Consumption,1,16,23,1,1.7,0.74,12,6.1,16.1
Power City,Consumption,1,16,24,1,1.7,0.74,12,6.1,16.1
Power City,Consumption,1,17,1,1,1.7,0.76,12,5.6,16.1
Power City,Consumption,1,17,2,1,1.7,0.76,12,5.6,16.1
Power City,Consumption,1,17,3,1,2.8,0.83,13,5.6,8
Power City,Consumption,1,17,4,1,3.3,0.89,13,5,4.8
Power City,Consumption,1,17,5,1,3.3,0.93,13,4.4,4
Power City,Consumption,1,17,6,1,3.3,0.96,13,3.9,4
Power City,Consumption,1,17,7,1,3.3,0.96,13,3.9,4.8
Power City,Consumption,1,17,8,1,2.8,0.96,12,3.3,2.4
Power City,Consumption,1,17,9,1,2.8,0.96,12,3.3,2.4
Power City,Consumption,1,17,10,1,2.8,0.93,13,3.9,2.4
Power City,Consumption,1,17,11,1,3.3,0.96,13,3.9,2.4
Power City,Consumption,1,17,12,1,3.3,0.96,13,3.9,2.4
Power City,Consumption,1,17,13,1,3.3,0.96,13,3.9,2.4
Power City,Consumption,1,17,14,1,2.8,0.93,13,3.9,2.4
Power City,Consumption,1,17,15,1,2.8,0.93,13,3.9,4.8
Power City,Consumption,1,17,16,1,2.8,0.96,12,3.3,3.2
Power City,Consumption,1,17,17,1,2.8,0.96,12,3.3,3.2
Power City,Consumption,1,17,18,1,2.2,0.96,12,2.8,3.2
Power City,Consumption,1,17,19,1,1.7,0.96,12,2.2,3.2
Power City,Consumption,1,17,20,1,1.7,0.96,12,2.2,3.2
Power City,Consumption,1,17,21,1,1.7,0.96,12,2.2,3.2
Power City,Consumption,1,17,22,1,1.7,0.96,12,2.2,6.4
Power City,Consumption,1,17,23,1,1.1,0.96,11,1.7,6.4
Power City,Consumption,1,17,24,1,1.1,0.96,11,1.7,6.4
Power City,Consumption,1,18,1,1,1.1,0.96,11,1.7,4.8
Power City,Consumption,1,18,2,1,1.1,1,11,1.1,3.2
Power City,Consumption,1,18,3,1,0.6,0.96,11,1.1,3.2
Power City,Consumption,1,18,4,1,0,0.96,11,0.6,1.6
Power City,Consumption,1,18,5,1,0,0.96,11,0.6,2
Power City,Consumption,1,18,6,1,0,0.96,11,0.6,2.4
Power City,Consumption,1,18,7,1,0,0.92,11,1.1,4.8
Power City,Consumption,1,18,8,0.8,0.6,0.96,11,1.1,11.3
Power City,Consumption,1,18,9,0.9,0,0.92,11,1.1,11.3
Power City,Consumption,1,18,10,0.8,0,0.89,11,1.7,11.3
Power City,Consumption,1,18,11,0.8,0.6,0.89,11,2.2,11.3
Power City,Consumption,1,18,12,0.7,1.1,0.86,11,3.3,11.3
Power City,Consumption,1,18,13,0.7,1.1,0.82,11,3.9,11.3
Power City,Consumption,1,18,14,0.6,1.1,0.79,11,4.4,11.3
Power City,Consumption,1,18,15,0.3,1.1,0.79,11,4.4,11.3
Power City,Consumption,1,18,16,0.3,0.6,0.82,11,3.3,11.3
Power City,Consumption,1,18,17,0.6,-0.6,0.89,10,1.1,9.7
Power City,Consumption,1,18,18,0.6,-1.1,0.92,10,0,4
Power City,Consumption,1,18,19,0.6,-2.2,0.96,9,-1.7,4
Power City,Consumption,1,18,20,1,-1.1,1,10,-1.1,0.1
Power City,Consumption,1,18,21,1,-1.1,1,10,-1.1,0.1
Power City,Consumption,1,18,22,1,-1.7,1,10,-1.7,0.1
Power City,Consumption,1,18,23,1,-1.7,1,10,-1.7,0.1
Power City,Consumption,1,18,24,1,-2.2,0.96,9,-1.7,0.1
Power City,Consumption,1,19,1,1,-2.8,1,9,-2.8,0.1
Power City,Consumption,1,19,2,1,-3.3,0.96,9,-2.8,0.1
Power City,Consumption,1,19,3,1,-3.9,0.96,9,-3.3,0.1
Power City,Consumption,1,19,4,1,-3.9,0.96,9,-3.3,0.1
Power City,Consumption,1,19,5,1,-3.9,0.92,8,-2.8,0.2
Power City,Consumption,1,19,6,1,-3.3,0.96,9,-2.8,0.6
Power City,Consumption,1,19,7,0.4,-4.4,0.92,8,-3.3,6.4
Power City,Consumption,1,19,8,0.8,-3.9,0.92,8,-2.8,6.4
Power City,Consumption,1,19,9,1,-2.2,0.96,9,-1.7,4.8
Power City,Consumption,1,19,10,1,-1.1,1,10,-1.1,3.2
Power City,Consumption,1,19,11,1,-0.6,0.96,10,0,2.4
Power City,Consumption,1,19,12,1,0,1,11,0,2.4
Power City,Consumption,1,19,13,1,0,0.96,11,0.6,4
Power City,Consumption,1,19,14,1,-0.6,0.89,10,1.1,8
Power City,Consumption,1,19,15,1,-1.1,0.85,10,1.1,9.7
Power City,Consumption,1,19,16,1,-2.2,0.79,9,1.1,11.3
Power City,Consumption,1,19,17,1,-2.2,0.79,9,1.1,8
Power City,Consumption,1,19,18,1,-2.2,0.82,9,0.6,16.1
Power City,Consumption,1,19,19,1,-2.2,0.82,9,0.6,11.3
Power City,Consumption,1,19,20,1,-1.1,0.89,10,0.6,16.1
Power City,Consumption,1,19,21,1,-0.6,0.92,10,0.6,16.1
Power City,Consumption,1,19,22,1,0,0.92,10,1.1,16.1
Power City,Consumption,1,19,23,1,0,0.96,10,0.6,8
Power City,Consumption,1,19,24,1,1.1,0.96,11,1.7,3.2
Power City,Consumption,1,20,1,1,1.7,0.96,11,2.2,3.2
Power City,Consumption,1,20,2,1,2.8,0.96,12,3.3,3.2
Power City,Consumption,1,20,3,1,5,0.96,14,5.6,4.8
Power City,Consumption,1,20,4,1,6.1,0.96,15,6.7,4.8
Power City,Consumption,1,20,5,1,6.1,0.89,15,7.8,6.4
Power City,Consumption,1,20,6,1,5.6,0.83,14,8.3,11.3
Power City,Consumption,1,20,7,1,4.4,0.86,14,6.7,11.3
Power City,Consumption,1,20,8,1,2.8,0.83,12,5.6,11.3
Power City,Consumption,1,20,9,1,2.8,0.86,12,5,11.3
Power City,Consumption,1,20,10,1,2.2,0.89,12,3.9,11.3
Power City,Consumption,1,20,11,1,1.7,0.89,12,3.3,11.3
Power City,Consumption,1,20,12,1,0.6,0.89,11,2.2,11.3
Power City,Consumption,1,20,13,1,0.6,0.89,11,2.2,11.3
Power City,Consumption,1,20,14,1,0,0.89,10,1.7,11.3
Power City,Consumption,1,20,15,1,0,0.89,10,1.7,11.3
Power City,Consumption,1,20,16,1,-0.6,0.85,10,1.7,11.3
Power City,Consumption,1,20,17,1,-1.1,0.85,10,1.1,6.4
Power City,Consumption,1,20,18,1,-1.7,0.82,10,1.1,12.9
Power City,Consumption,1,20,19,1,-2.2,0.82,9,0.6,16.1
Power City,Consumption,1,20,20,1,-2.2,0.85,9,0,16.1
Power City,Consumption,1,20,21,1,-2.2,0.85,9,0,8
Power City,Consumption,1,20,22,1,-2.8,0.82,9,0,9.7
Power City,Consumption,1,20,23,1,-3.3,0.82,9,-0.6,6.4
Power City,Consumption,1,20,24,0.6,-5,0.75,8,-1.1,16.1
Power City,Consumption,1,21,1,0.8,-5.6,0.75,8,-1.7,16.1
Power City,Consumption,1,21,2,0.9,-6.7,0.72,7,-2.2,16.1
Power City,Consumption,1,21,3,0.9,-6.1,0.75,7,-2.2,16.1
Power City,Consumption,1,21,4,0.9,-6.1,0.75,7,-2.2,16.1
Power City,Consumption,1,21,5,1,-7.8,0.69,7,-2.8,11.3
Power City,Consumption,1,21,6,1,-7.2,0.75,7,-3.3,6.4
Power City,Consumption,1,21,7,1,-6.7,0.78,7,-3.3,11.3
Power City,Consumption,1,21,8,1,-7.2,0.78,7,-3.9,4.8
Power City,Consumption,1,21,9,1,-9.4,0.66,6,-3.9,11.3
Power City,Consumption,1,21,10,1,-7.8,0.75,7,-3.9,11.3
Power City,Consumption,1,21,11,1,-7.2,0.78,7,-3.9,11.3
Power City,Consumption,1,21,12,1,-7.2,0.75,7,-3.3,11.3
Power City,Consumption,1,21,13,1,-7.8,0.72,7,-3.3,11.3
Power City,Consumption,1,21,14,1,-7.8,0.69,7,-2.8,11.3
Power City,Consumption,1,21,15,1,-7.2,0.72,7,-2.8,11.3
Power City,Consumption,1,21,16,1,-7.8,0.69,7,-2.8,16.1
Power City,Consumption,1,21,17,0.6,-7.8,0.69,7,-2.8,16.1
Power City,Consumption,1,21,18,0.4,-8.3,0.81,7,-5.6,16.1
Power City,Consumption,1,21,19,0.1,-8.3,0.85,7,-6.1,16.1
Power City,Consumption,1,21,20,0,-8.3,0.92,7,-7.2,16.1
Power City,Consumption,1,21,21,0,-9.4,0.84,6,-7.2,16.1
Power City,Consumption,1,21,22,0,-10,0.84,6,-7.8,16.1
Power City,Consumption,1,21,23,0,-11.1,0.81,6,-8.3,16.1
Power City,Consumption,1,21,24,0,-11.7,0.77,6,-8.3,16.1
Power City,Consumption,1,22,1,0,-10.6,0.92,6,-9.4,16.1
Power City,Consumption,1,22,2,0,-10,0.92,6,-8.9,16.1
Power City,Consumption,1,22,3,0,-9.4,0.96,6,-8.9,16.1
Power City,Consumption,1,22,4,0,-10.6,0.92,6,-9.4,16.1
Power City,Consumption,1,22,5,0.3,-9.4,0.88,6,-7.8,16.1
Power City,Consumption,1,22,6,1,-8.3,0.88,7,-6.7,16.1
Power City,Consumption,1,22,7,1,-7.8,0.92,7,-6.7,16.1
Power City,Consumption,1,22,8,1,-7.2,0.88,7,-5.6,16.1
Power City,Consumption,1,22,9,0.1,-7.8,0.85,7,-5.6,24.1
Power City,Consumption,1,22,10,1,-6.7,0.81,7,-3.9,24.1
Power City,Consumption,1,22,11,1,-6.7,0.78,7,-3.3,11.3
Power City,Consumption,1,22,12,1,-6.1,0.78,7,-2.8,11.3
Power City,Consumption,1,22,13,1,-6.1,0.75,7,-2.2,11.3
Power City,Consumption,1,22,14,1,-6.7,0.69,7,-1.7,11.3
Power City,Consumption,1,22,15,1,-6.7,0.69,7,-1.7,9.7
Power City,Consumption,1,22,16,1,-6.7,0.69,7,-1.7,11.3
Power City,Consumption,1,22,17,1,-7.8,0.64,7,-1.7,11.3
Power City,Consumption,1,22,18,1,-6.7,0.69,7,-1.7,11.3
Power City,Consumption,1,22,19,1,-6.7,0.69,7,-1.7,16.1
Power City,Consumption,1,22,20,1,-7.2,0.66,7,-1.7,16.1
Power City,Consumption,1,22,21,1,-7.8,0.66,7,-2.2,12.9
Power City,Consumption,1,22,22,1,-7.2,0.72,7,-2.8,9.7
Power City,Consumption,1,22,23,1,-7.2,0.69,7,-2.2,11.3
Power City,Consumption,1,22,24,1,-7.2,0.69,7,-2.2,11.3
Power City,Consumption,1,23,1,1,-9.4,0.58,6,-2.2,11.3
Power City,Consumption,1,23,2,1,-7.8,0.66,7,-2.2,11.3
Power City,Consumption,1,23,3,1,-7.2,0.72,7,-2.8,9.7
Power City,Consumption,1,23,4,1,-5.6,0.81,8,-2.8,6.4
Power City,Consumption,1,23,5,1,-4.4,0.89,8,-2.8,11.3
Power City,Consumption,1,23,6,1,-5,0.85,8,-2.8,11.3
Power City,Consumption,1,23,7,1,-5,0.85,8,-2.8,11.3
Power City,Consumption,1,23,8,1,-5.6,0.81,8,-2.8,11.3
Power City,Consumption,1,23,9,1,-4.4,0.89,8,-2.8,4.8
Power City,Consumption,1,23,10,1,-4.4,0.89,8,-2.8,2.4
Power City,Consumption,1,23,11,1,-6.7,0.72,7,-2.2,11.3
Power City,Consumption,1,23,12,0.8,-7.2,0.72,7,-2.8,16.1
Power City,Consumption,1,23,13,1,-8.3,0.69,7,-3.3,11.3
Power City,Consumption,1,23,14,1,-10,0.63,6,-3.9,16.1
Power City,Consumption,1,23,15,1,-11.1,0.6,6,-4.4,16.1
Power City,Consumption,1,23,16,1,-10.6,0.6,6,-3.9,16.1
Power City,Consumption,1,23,17,1,-10,0.63,6,-3.9,16.1
Power City,Consumption,1,23,18,1,-8.9,0.69,6,-3.9,16.1
Power City,Consumption,1,23,19,1,-8.3,0.72,7,-3.9,16.1
Power City,Consumption,1,23,20,1,-7.2,0.75,7,-3.3,12.9
Power City,Consumption,1,23,21,1,-6.1,0.85,7,-3.9,3.2
Power City,Consumption,1,23,22,1,-5.6,0.88,8,-3.9,3.2
Power City,Consumption,1,23,23,1,-5,0.88,8,-3.3,3.2
Power City,Consumption,1,23,24,1,-5,0.85,8,-2.8,3.2
Power City,Consumption,1,24,1,1,-4.4,0.89,8,-2.8,3.2
Power City,Consumption,1,24,2,1,-3.9,0.89,8,-2.2,3.2
Power City,Consumption,1,24,3,1,-3.3,0.89,9,-1.7,3.2
Power City,Consumption,1,24,4,1,-2.8,0.89,9,-1.1,3.2
Power City,Consumption,1,24,5,1,-7.8,0.56,7,0,4
Power City,Consumption,1,24,6,1,-1.7,0.85,10,0.6,8
Power City,Consumption,1,24,7,1,-1.1,0.85,10,1.1,11.3
Power City,Consumption,1,24,8,1,-4.4,0.64,8,1.7,11.3
Power City,Consumption,1,24,9,1,-4.4,0.7,8,0.6,11.3
Power City,Consumption,1,24,10,1,-4.4,0.78,8,-1.1,11.3
Power City,Consumption,1,24,11,1,-5,0.82,8,-2.2,8
Power City,Consumption,1,24,12,1,-5,0.82,8,-2.2,11.3
Power City,Consumption,1,24,13,0.3,-5.6,0.72,8,-1.1,16.1
Power City,Consumption,1,24,14,1,-6.1,0.69,7,-1.1,16.1
Power City,Consumption,1,24,15,0.7,-6.1,0.67,7,-0.6,16.1
Power City,Consumption,1,24,16,1,-5.6,0.78,8,-2.2,1.6
Power City,Consumption,1,24,17,1,-5.6,0.85,8,-3.3,6.4
Power City,Consumption,1,24,18,1,-7.2,0.75,7,-3.3,9.7
Power City,Consumption,1,24,19,1,-8.9,0.69,6,-3.9,16.1
Power City,Consumption,1,24,20,1,-8.9,0.69,6,-3.9,16.1
Power City,Consumption,1,24,21,1,-9.4,0.66,6,-3.9,16.1
Power City,Consumption,1,24,22,0.9,-10,0.68,6,-5,16.1
Power City,Consumption,1,24,23,1,-9.4,0.71,6,-5,16.1
Power City,Consumption,1,24,24,1,-10,0.71,6,-5.6,16.1
Power City,Consumption,1,25,1,1,-9.4,0.78,6,-6.1,16.1
Power City,Consumption,1,25,2,1,-10,0.78,6,-6.7,16.1
Power City,Consumption,1,25,3,1,-9.4,0.78,6,-6.1,11.3
Power City,Consumption,1,25,4,1,-8.3,0.85,7,-6.1,11.3
Power City,Consumption,1,25,5,1,-7.8,0.85,7,-5.6,11.3
Power City,Consumption,1,25,6,1,-7.8,0.85,7,-5.6,11.3
Power City,Consumption,1,25,7,1,-7.8,0.85,7,-5.6,11.3
Power City,Consumption,1,25,8,1,-7.8,0.85,7,-5.6,11.3
Power City,Consumption,1,25,9,1,-7.2,0.85,7,-5,8
Power City,Consumption,1,25,10,1,-6.1,0.88,7,-4.4,8
Power City,Consumption,1,25,11,1,-5.6,0.85,8,-3.3,3.2
Power City,Consumption,1,25,12,1,-5,0.85,8,-2.8,1.6
Power City,Consumption,1,25,13,1,-4.4,0.82,8,-1.7,4
Power City,Consumption,1,25,14,1,-4.4,0.78,8,-1.1,6.4
Power City,Consumption,1,25,15,1,-3.3,0.85,9,-1.1,1.6
Power City,Consumption,1,25,16,1,-3.3,0.89,9,-1.7,1.6
Power City,Consumption,1,25,17,1,-2.8,0.92,9,-1.7,0.8
Power City,Consumption,1,25,18,1,-2.8,0.96,9,-2.2,0.8
Power City,Consumption,1,25,19,1,-6.7,0.92,7,-5.6,1.2
Power City,Consumption,1,25,20,1,-9.4,0.88,6,-7.8,3.2
Power City,Consumption,1,25,21,1,-13.9,0.68,5,-8.9,2.4
Power City,Consumption,1,25,22,1,-12.2,0.84,5,-10,2.4
Power City,Consumption,1,25,23,1,-12.2,0.88,5,-10.6,1.6
Power City,Consumption,1,25,24,1,-12.8,0.84,5,-10.6,3.2
Power City,Consumption,1,26,1,1,-13.3,0.84,5,-11.1,3.2
Power City,Consumption,1,26,2,1,-13.3,0.84,5,-11.1,8
Power City,Consumption,1,26,3,1,-13.3,0.88,5,-11.7,8
Power City,Consumption,1,26,4,1,-13.9,0.84,5,-11.7,8
Power City,Consumption,1,26,5,1,-13.3,0.88,5,-11.7,8
Power City,Consumption,1,26,6,1,-12.2,0.88,5,-10.6,6.4
Power City,Consumption,1,26,7,1,-11.7,0.88,6,-10,8
Power City,Consumption,1,26,8,1,-9.4,0.92,6,-8.3,11.3
Power City,Consumption,1,26,9,1,-9.4,0.84,6,-7.2,4.8
Power City,Consumption,1,26,10,1,-11.1,0.77,6,-7.8,4.8
Power City,Consumption,1,26,11,1,-11.1,0.77,6,-7.8,4.8
Power City,Consumption,1,26,12,1,-12.2,0.74,5,-8.3,9.7
Power City,Consumption,1,26,13,1,-12.2,0.74,5,-8.3,11.3
Power City,Consumption,1,26,14,1,-12.2,0.77,5,-8.9,11.3
Power City,Consumption,1,26,15,1,-13.3,0.77,5,-10,6.4
Power City,Consumption,1,26,16,1,-13.9,0.74,5,-10,11.3
Power City,Consumption,1,26,17,1,-13.3,0.74,5,-9.4,4.8
Power City,Consumption,1,26,18,0.8,-14.4,0.88,5,-12.8,11.3
Power City,Consumption,1,26,19,0.3,-18.9,0.91,4,-17.8,16.1
Power City,Consumption,1,26,20,0.1,-20,0.91,4,-18.9,16.1
Power City,Consumption,1,26,21,0.9,-23.3,0.87,3,-21.7,11.3
Power City,Consumption,1,26,22,1,-18.3,0.91,4,-17.2,8
Power City,Consumption,1,26,23,1,-15.6,0.87,5,-13.9,11.3
Power City,Consumption,1,26,24,1,-15,0.91,5,-13.9,16.1
Power City,Consumption,1,27,1,1,-14.4,0.92,5,-13.3,16.1
Power City,Consumption,1,27,2,1,-15,0.87,5,-13.3,16.1
Power City,Consumption,1,27,3,0,-18.9,0.87,4,-17.2,16.1
Power City,Consumption,1,27,4,0.8,-22.2,0.83,3,-20,16.1
Power City,Consumption,1,27,5,1,-17.2,0.87,4,-15.6,16.1
Power City,Consumption,1,27,6,1,-15,0.87,5,-13.3,16.1
Power City,Consumption,1,27,7,1,-15,0.87,5,-13.3,16.1
Power City,Consumption,1,27,8,1,-13.9,0.88,5,-12.2,3.2
Power City,Consumption,1,27,9,0.3,-13.9,0.88,5,-12.2,11.3
Power City,Consumption,1,27,10,0.5,-11.7,0.88,6,-10,11.3
Power City,Consumption,1,27,11,0.1,-12.2,0.77,5,-8.9,16.1
Power City,Consumption,1,27,12,0.1,-13.3,0.65,5,-7.8,16.1
Power City,Consumption,1,27,13,1,-12.8,0.68,5,-7.8,16.1
Power City,Consumption,1,27,14,1,-13.3,0.65,5,-7.8,12.9
Power City,Consumption,1,27,15,1,-13.3,0.65,5,-7.8,16.1
Power City,Consumption,1,27,16,1,-12.8,0.68,5,-7.8,12.9
Power City,Consumption,1,27,17,1,-12.8,0.71,5,-8.3,16.1
Power City,Consumption,1,27,18,1,-13.9,0.68,5,-8.9,16.1
Power City,Consumption,1,27,19,1,-13.9,0.7,5,-9.4,16.1
Power City,Consumption,1,27,20,1,-14.4,0.7,5,-10,16.1
Power City,Consumption,1,27,21,1,-17.8,0.58,4,-11.1,16.1
Power City,Consumption,1,27,22,1,-16.7,0.61,4,-10.6,16.1
Power City,Consumption,1,27,23,1,-15,0.7,5,-10.6,11.3
Power City,Consumption,1,27,24,1,-13.9,0.77,5,-10.6,11.3
Power City,Consumption,1,28,1,1,-12.8,0.8,5,-10,6.4
Power City,Consumption,1,28,2,1,-11.7,0.84,6,-9.4,6.4
Power City,Consumption,1,28,3,1,-11.1,0.88,6,-9.4,4.8
Power City,Consumption,1,28,4,1,-10.6,0.92,6,-9.4,4.8
Power City,Consumption,1,28,5,1,-10.6,0.88,6,-8.9,4.8
Power City,Consumption,1,28,6,1,-10.6,0.88,6,-8.9,4.8
Power City,Consumption,1,28,7,1,-10.6,0.88,6,-8.9,8
Power City,Consumption,1,28,8,1,-11.1,0.84,6,-8.9,9.7
Power City,Consumption,1,28,9,1,-11.1,0.81,6,-8.3,4.8
Power City,Consumption,1,28,10,1,-11.1,0.77,6,-7.8,11.3
Power City,Consumption,1,28,11,0.1,-12.8,0.62,5,-6.7,16.1
Power City,Consumption,1,28,12,0.1,-12.8,0.51,5,-3.9,16.1
Power City,Consumption,1,28,13,0.1,-12.8,0.53,5,-4.4,16.1
Power City,Consumption,1,28,14,0.2,-12.8,0.53,5,-4.4,16.1
Power City,Consumption,1,28,15,0.3,-12.2,0.55,5,-4.4,16.1
Power City,Consumption,1,28,16,0.8,-12.8,0.55,5,-5,16.1
Power City,Consumption,1,28,17,1,-11.7,0.68,6,-6.7,16.1
Power City,Consumption,1,28,18,1,-12.8,0.8,5,-10,16.1
Power City,Consumption,1,28,19,1,-11.7,0.74,6,-7.8,16.1
Power City,Consumption,1,28,20,1,-13.3,0.77,5,-10,16.1
Power City,Consumption,1,28,21,1,-12.2,0.71,5,-7.8,16.1
Power City,Consumption,1,28,22,1,-12.2,0.62,5,-6.1,16.1
Power City,Consumption,1,28,23,1,-9.4,0.78,6,-6.1,16.1
Power City,Consumption,1,28,24,1,-8.9,0.81,6,-6.1,16.1
Power City,Consumption,1,29,1,1,-8.3,0.81,7,-5.6,16.1
Power City,Consumption,1,29,2,0.9,-8.3,0.85,7,-6.1,16.1
Power City,Consumption,1,29,3,1,-8.3,0.81,7,-5.6,16.1
Power City,Consumption,1,29,4,1,-8.3,0.78,7,-5,16.1
Power City,Consumption,1,29,5,1,-8.3,0.75,7,-4.4,16.1
Power City,Consumption,1,29,6,0.4,-8.3,0.75,7,-4.4,16.1
Power City,Consumption,1,29,7,0.7,-7.8,0.78,7,-4.4,16.1
Power City,Consumption,1,29,8,0.9,-7.8,0.75,7,-3.9,16.1
Power City,Consumption,1,29,9,0.9,-7.8,0.75,7,-3.9,16.1
Power City,Consumption,1,29,10,1,-7.2,0.75,7,-3.3,16.1
Power City,Consumption,1,29,11,1,-6.1,0.72,8,-1.7,16.1
Power City,Consumption,1,29,12,1,-5,0.72,8,-0.6,16.1
Power City,Consumption,1,29,13,1,-3.3,0.67,9,2.2,16.1
Power City,Consumption,1,29,14,1,-1.7,0.65,10,4.4,16.1
Power City,Consumption,1,29,15,1,-0.6,0.65,10,5.6,16.1
Power City,Consumption,1,29,16,1,0.6,0.65,11,6.7,16.1
Power City,Consumption,1,29,17,0.8,0.6,0.68,11,6.1,11.3
Power City,Consumption,1,29,18,1,1.1,0.73,11,5.6,11.3
Power City,Consumption,1,29,19,0.8,1.7,0.76,12,5.6,11.3
Power City,Consumption,1,29,20,1,2.2,0.76,12,6.1,11.3
Power City,Consumption,1,29,21,1,2.2,0.74,12,6.7,11.3
Power City,Consumption,1,29,22,1,2.8,0.77,13,6.7,11.3
Power City,Consumption,1,29,23,0.7,3.3,0.8,13,6.7,11.3
Power City,Consumption,1,29,24,0.8,3.3,0.77,13,7.2,11.3
Power City,Consumption,1,30,1,0.7,3.3,0.8,13,6.7,11.3
Power City,Consumption,1,30,2,0.4,3.3,0.83,13,6.1,16.1
Power City,Consumption,1,30,3,0.4,3.3,0.8,13,6.7,16.1
Power City,Consumption,1,30,4,0.7,3.3,0.8,13,6.7,16.1
Power City,Consumption,1,30,5,0.9,3.9,0.8,13,7.2,16.1
Power City,Consumption,1,30,6,1,4.4,0.8,14,7.8,16.1
Power City,Consumption,1,30,7,0.9,4.4,0.8,14,7.8,16.1
Power City,Consumption,1,30,8,1,3.9,0.77,13,7.8,16.1
Power City,Consumption,1,30,9,1,4.4,0.77,14,8.3,16.1
Power City,Consumption,1,30,10,1,4.4,0.77,14,8.3,16.1
Power City,Consumption,1,30,11,1,5,0.77,14,8.9,16.1
Power City,Consumption,1,30,12,1,5.6,0.74,15,10,16.1
Power City,Consumption,1,30,13,1,5.6,0.74,15,10,16.1
Power City,Consumption,1,30,14,1,5.6,0.74,15,10,16.1
Power City,Consumption,1,30,15,1,6.1,0.8,15,9.4,12.9
Power City,Consumption,1,30,16,1,6.7,0.83,16,9.4,12.9
Power City,Consumption,1,30,17,1,6.7,0.8,16,10,12.9
Power City,Consumption,1,30,18,1,6.7,0.8,16,10,11.3
Power City,Consumption,1,30,19,1,7.2,0.83,16,10,11.3
Power City,Consumption,1,30,20,1,7.2,0.83,16,10,11.3
Power City,Consumption,1,30,21,1,7.8,0.83,17,10.6,11.3
Power City,Consumption,1,30,22,1,7.8,0.83,17,10.6,11.3
Power City,Consumption,1,30,23,1,7.8,0.83,17,10.6,11.3
Power City,Consumption,1,30,24,1,7.2,0.8,16,10.6,11.3
Power City,Consumption,1,31,1,1,7.2,0.77,16,11.1,11.3
Power City,Consumption,1,31,2,1,7.2,0.77,16,11.1,11.3
Power City,Consumption,1,31,3,1,6.1,0.72,15,11.1,11.3
Power City,Consumption,1,31,4,1,6.1,0.72,15,11.1,11.3
Power City,Consumption,1,31,5,1,6.7,0.77,16,10.6,9.7
Power City,Consumption,1,31,6,1,6.1,0.77,15,10,9.7
Power City,Consumption,1,31,7,1,6.1,0.74,15,10.6,11.3
Power City,Consumption,1,31,8,1,6.7,0.83,16,9.4,9.7
Power City,Consumption,1,31,9,1,7.2,0.86,16,9.4,4.8
Power City,Consumption,1,31,10,1,7.8,0.9,17,9.4,4.8
Power City,Consumption,1,31,11,1,8.3,0.9,17,10,4.8
Power City,Consumption,1,31,12,1,8.3,0.9,17,10,4.8
Power City,Consumption,1,31,13,1,8.9,0.93,18,10,4.8
Power City,Consumption,1,31,14,1,8.9,0.9,18,10.6,8
Power City,Consumption,1,31,15,1,9.4,0.93,19,10.6,4.8
Power City,Consumption,1,31,16,1,9.4,0.93,19,10.6,1.6
Power City,Consumption,1,31,17,1,9.4,0.93,19,10.6,4
Power City,Consumption,1,31,18,1,9.4,0.96,19,10,3.2
Power City,Consumption,1,31,19,1,8.3,0.93,17,9.4,3.2
Power City,Consumption,1,31,20,1,4.4,0.93,14,5.6,3.2
Power City,Consumption,1,31,21,1,2.2,0.93,12,3.3,4.8
Power City,Consumption,1,31,22,1,-1.1,0.89,11,0.4,11.3
Power City,Consumption,1,31,23,1,-4.5,0.89,11,-2.3,11.3
Power City,Consumption,1,31,24,1,-7.9,0.85,11,-5.2,11.3
Power City,Consumption,2,1,1,0.7,-11.4,0.87,4,-8,24.1
Power City,Consumption,2,1,2,1,-14.8,0.63,4,-10.9,24.1
Power City,Consumption,2,1,3,1,-18.2,0.66,4,-13.7,24.1
Power City,Consumption,2,1,4,1,-21.7,0.66,4,-16.7,24.1
Power City,Consumption,2,1,5,1,-20.6,0.72,4,-16.7,24.1
Power City,Consumption,2,1,6,1,-20.6,0.76,4,-17.2,24.1
Power City,Consumption,2,1,7,1,-20,0.76,4,-16.7,24.1
Power City,Consumption,2,1,8,1,-19.4,0.79,4,-16.7,24.1
Power City,Consumption,2,1,9,1,-21.1,0.66,4,-16.1,24.1
Power City,Consumption,2,1,10,1,-21.1,0.6,4,-15,24.1
Power City,Consumption,2,1,11,0.7,-21.1,0.57,4,-14.4,24.1
Power City,Consumption,2,1,12,0.7,-20.6,0.58,4,-13.9,24.1
Power City,Consumption,2,1,13,0.7,-20.6,0.55,4,-13.3,24.1
Power City,Consumption,2,1,14,0.4,-20,0.58,4,-13.3,24.1
Power City,Consumption,2,1,15,0.7,-21.1,0.55,4,-13.9,24.1
Power City,Consumption,2,1,16,0.6,-21.1,0.52,4,-13.3,24.1
Power City,Consumption,2,1,17,0.4,-20.6,0.58,4,-13.9,24.1
