Location,Date_time,Hour,Wind_Speed
Wind Farm,17APR11:17:00:00,17,5.6
Wind Farm,17APR11:18:00:00,18,5.7
Wind Farm,17APR11:19:00:00,19,5.3
Wind Farm,17APR11:20:00:00,20,5.5
Wind Farm,17APR11:21:00:00,21,5.5
Wind Farm,17APR11:22:00:00,22,5.5
Wind Farm,17APR11:23:00:00,23,5.6
Wind Farm,18APR11:00:00:00,0,4.2
Wind Farm,18APR11:01:00:00,1,4.2
Wind Farm,18APR11:02:00:00,2,5.1
Wind Farm,18APR11:03:00:00,3,5.5
Wind Farm,18APR11:04:00:00,4,5.7
Wind Farm,18APR11:05:00:00,5,5.8
Wind Farm,18APR11:06:00:00,6,5.7
Wind Farm,18APR11:07:00:00,7,5.6
Wind Farm,18APR11:08:00:00,8,5.1
Wind Farm,18APR11:09:00:00,9,3.7
Wind Farm,18APR11:10:00:00,10,4.6
Wind Farm,18APR11:11:00:00,11,3.9
Wind Farm,18APR11:12:00:00,12,4.5
Wind Farm,18APR11:13:00:00,13,5.3
Wind Farm,18APR11:14:00:00,14,5.2
Wind Farm,18APR11:15:00:00,15,4.1
Wind Farm,18APR11:16:00:00,16,3.5
Wind Farm,18APR11:17:00:00,17,3.7
Wind Farm,18APR11:18:00:00,18,3.7
Wind Farm,18APR11:19:00:00,19,4.1
Wind Farm,18APR11:20:00:00,20,2.2
Wind Farm,18APR11:21:00:00,21,0.4
Wind Farm,18APR11:22:00:00,22,1.1
Wind Farm,18APR11:23:00:00,23,2.6
Wind Farm,19APR11:00:00:00,0,3.5
Wind Farm,19APR11:01:00:00,1,5.9
Wind Farm,19APR11:02:00:00,2,7.1
Wind Farm,19APR11:03:00:00,3,6.8
Wind Farm,19APR11:04:00:00,4,6.4
Wind Farm,19APR11:05:00:00,5,6.7
Wind Farm,19APR11:06:00:00,6,7.3
Wind Farm,19APR11:07:00:00,7,6.9
Wind Farm,19APR11:08:00:00,8,6.2
Wind Farm,19APR11:09:00:00,9,4.6
Wind Farm,19APR11:10:00:00,10,3.3
Wind Farm,19APR11:11:00:00,11,2.9
Wind Farm,19APR11:12:00:00,12,3.2
Wind Farm,19APR11:13:00:00,13,3.3
Wind Farm,19APR11:14:00:00,14,2.1
Wind Farm,19APR11:15:00:00,15,2.1
Wind Farm,19APR11:16:00:00,16,2.0
Wind Farm,19APR11:17:00:00,17,2.8
Wind Farm,19APR11:18:00:00,18,2.4
Wind Farm,19APR11:19:00:00,19,2.6
Wind Farm,19APR11:20:00:00,20,3.8
Wind Farm,19APR11:21:00:00,21,4.6
Wind Farm,19APR11:22:00:00,22,5.1
Wind Farm,19APR11:23:00:00,23,5.7
Wind Farm,20APR11:00:00:00,0,4.4
Wind Farm,20APR11:01:00:00,1,4.4
Wind Farm,20APR11:02:00:00,2,5.1
Wind Farm,20APR11:03:00:00,3,4.9
Wind Farm,20APR11:04:00:00,4,5.6
Wind Farm,20APR11:05:00:00,5,5.7
Wind Farm,20APR11:06:00:00,6,4.8
Wind Farm,20APR11:07:00:00,7,4.2
Wind Farm,20APR11:08:00:00,8,4.3
Wind Farm,20APR11:09:00:00,9,2.8
Wind Farm,20APR11:10:00:00,10,2.1
Wind Farm,20APR11:11:00:00,11,2.0
Wind Farm,20APR11:12:00:00,12,3.4
Wind Farm,20APR11:13:00:00,13,3.2
Wind Farm,20APR11:14:00:00,14,3.0
Wind Farm,20APR11:15:00:00,15,3.5
Wind Farm,20APR11:16:00:00,16,2.9
Wind Farm,20APR11:17:00:00,17,2.1
Wind Farm,20APR11:18:00:00,18,1.8
Wind Farm,20APR11:19:00:00,19,2.3
Wind Farm,20APR11:20:00:00,20,2.4
Wind Farm,20APR11:21:00:00,21,2.4
Wind Farm,20APR11:22:00:00,22,3.6
Wind Farm,20APR11:23:00:00,23,4.0
Wind Farm,21APR11:00:00:00,0,3.5
Wind Farm,21APR11:01:00:00,1,2.3
Wind Farm,21APR11:02:00:00,2,1.6
Wind Farm,21APR11:03:00:00,3,2.0
Wind Farm,21APR11:04:00:00,4,3.2
Wind Farm,21APR11:05:00:00,5,3.5
Wind Farm,21APR11:06:00:00,6,3.6
Wind Farm,21APR11:07:00:00,7,3.9
Wind Farm,21APR11:08:00:00,8,5.2
Wind Farm,21APR11:09:00:00,9,4.3
Wind Farm,21APR11:10:00:00,10,3.4
Wind Farm,21APR11:11:00:00,11,3.4
Wind Farm,21APR11:12:00:00,12,3.7
Wind Farm,21APR11:13:00:00,13,4.9
Wind Farm,21APR11:14:00:00,14,4.2
Wind Farm,21APR11:15:00:00,15,4.2
Wind Farm,21APR11:16:00:00,16,3.8
Wind Farm,21APR11:17:00:00,17,4.1
Wind Farm,21APR11:18:00:00,18,3.5
Wind Farm,21APR11:19:00:00,19,2.7
Wind Farm,21APR11:20:00:00,20,0.7
Wind Farm,21APR11:21:00:00,21,0.8
Wind Farm,21APR11:22:00:00,22,2.0
Wind Farm,21APR11:23:00:00,23,4.0
Wind Farm,22APR11:00:00:00,0,5.9
Wind Farm,22APR11:01:00:00,1,6.5
Wind Farm,22APR11:02:00:00,2,5.7
Wind Farm,22APR11:03:00:00,3,6.3
Wind Farm,22APR11:04:00:00,4,7.4
Wind Farm,22APR11:05:00:00,5,5.9
Wind Farm,22APR11:06:00:00,6,5.8
Wind Farm,22APR11:07:00:00,7,5.7
Wind Farm,22APR11:08:00:00,8,5.2
Wind Farm,22APR11:09:00:00,9,4.9
Wind Farm,22APR11:10:00:00,10,3.1
Wind Farm,22APR11:11:00:00,11,2.6
Wind Farm,22APR11:12:00:00,12,2.2
Wind Farm,22APR11:13:00:00,13,3.5
Wind Farm,22APR11:14:00:00,14,3.7
Wind Farm,22APR11:15:00:00,15,3.6
Wind Farm,22APR11:16:00:00,16,2.5
Wind Farm,22APR11:17:00:00,17,5.6
Wind Farm,22APR11:18:00:00,18,6.0
Wind Farm,22APR11:19:00:00,19,4.7
Wind Farm,22APR11:20:00:00,20,5.6
Wind Farm,22APR11:21:00:00,21,4.1
Wind Farm,22APR11:22:00:00,22,4.4
Wind Farm,22APR11:23:00:00,23,4.3
Wind Farm,23APR11:00:00:00,0,6.0
Wind Farm,23APR11:01:00:00,1,5.8
Wind Farm,23APR11:02:00:00,2,5.6
Wind Farm,23APR11:03:00:00,3,6.1
Wind Farm,23APR11:04:00:00,4,3.9
Wind Farm,23APR11:05:00:00,5,3.1
Wind Farm,23APR11:06:00:00,6,1.9
Wind Farm,23APR11:07:00:00,7,1.3
Wind Farm,23APR11:08:00:00,8,4.7
Wind Farm,23APR11:09:00:00,9,3.9
Wind Farm,23APR11:10:00:00,10,2.2
Wind Farm,23APR11:11:00:00,11,1.4
Wind Farm,23APR11:12:00:00,12,2.1
Wind Farm,23APR11:13:00:00,13,3.9
Wind Farm,23APR11:14:00:00,14,4.4
Wind Farm,23APR11:15:00:00,15,4.4
Wind Farm,23APR11:16:00:00,16,4.5
Wind Farm,23APR11:17:00:00,17,4.4
Wind Farm,23APR11:18:00:00,18,4.7
Wind Farm,23APR11:19:00:00,19,10.3
Wind Farm,23APR11:20:00:00,20,9.2
Wind Farm,23APR11:21:00:00,21,6.7
Wind Farm,23APR11:22:00:00,22,4.0
Wind Farm,23APR11:23:00:00,23,1.4
Wind Farm,24APR11:00:00:00,0,1.1
Wind Farm,24APR11:01:00:00,1,2.7
Wind Farm,24APR11:02:00:00,2,1.5
Wind Farm,24APR11:03:00:00,3,4.4
Wind Farm,24APR11:04:00:00,4,5.3
Wind Farm,24APR11:05:00:00,5,2.9
Wind Farm,24APR11:06:00:00,6,2.5
Wind Farm,24APR11:07:00:00,7,1.3
Wind Farm,24APR11:08:00:00,8,2.0
Wind Farm,24APR11:09:00:00,9,2.0
Wind Farm,24APR11:10:00:00,10,2.5
Wind Farm,24APR11:11:00:00,11,2.6
Wind Farm,24APR11:12:00:00,12,2.5
Wind Farm,24APR11:13:00:00,13,2.7
Wind Farm,24APR11:14:00:00,14,3.4
Wind Farm,24APR11:15:00:00,15,3.3
Wind Farm,24APR11:16:00:00,16,3.6
Wind Farm,24APR11:17:00:00,17,4.6
Wind Farm,24APR11:18:00:00,18,5.1
Wind Farm,24APR11:19:00:00,19,4.8
Wind Farm,24APR11:20:00:00,20,4.6
Wind Farm,24APR11:21:00:00,21,5.6
Wind Farm,24APR11:22:00:00,22,6.7
Wind Farm,24APR11:23:00:00,23,5.9
Wind Farm,25APR11:00:00:00,0,6.8
Wind Farm,25APR11:01:00:00,1,6.6
Wind Farm,25APR11:02:00:00,2,6.1
Wind Farm,25APR11:03:00:00,3,5.5
Wind Farm,25APR11:04:00:00,4,4.5
Wind Farm,25APR11:05:00:00,5,4.6
Wind Farm,25APR11:06:00:00,6,3.9
Wind Farm,25APR11:07:00:00,7,4.1
Wind Farm,25APR11:08:00:00,8,3.7
Wind Farm,25APR11:09:00:00,9,2.4
Wind Farm,25APR11:10:00:00,10,2.5
Wind Farm,25APR11:11:00:00,11,4.1
Wind Farm,25APR11:12:00:00,12,5.2
Wind Farm,25APR11:13:00:00,13,5.6
Wind Farm,25APR11:14:00:00,14,5.2
Wind Farm,25APR11:15:00:00,15,4.7
Wind Farm,25APR11:16:00:00,16,4.8
Wind Farm,25APR11:17:00:00,17,5.4
Wind Farm,25APR11:18:00:00,18,5.0
Wind Farm,25APR11:19:00:00,19,4.8
Wind Farm,25APR11:20:00:00,20,4.5
Wind Farm,25APR11:21:00:00,21,5.9
Wind Farm,25APR11:22:00:00,22,6.9
Wind Farm,25APR11:23:00:00,23,7.0
Wind Farm,26APR11:00:00:00,0,6.1
Wind Farm,26APR11:01:00:00,1,6.0
Wind Farm,26APR11:02:00:00,2,5.6
Wind Farm,26APR11:03:00:00,3,5.5
Wind Farm,26APR11:04:00:00,4,5.9
Wind Farm,26APR11:05:00:00,5,5.7
Wind Farm,26APR11:06:00:00,6,5.8
Wind Farm,26APR11:07:00:00,7,5.8
Wind Farm,26APR11:08:00:00,8,5.1
Wind Farm,26APR11:09:00:00,9,2.6
Wind Farm,26APR11:10:00:00,10,2.6
Wind Farm,26APR11:11:00:00,11,4.1
Wind Farm,26APR11:12:00:00,12,6.9
Wind Farm,26APR11:13:00:00,13,6.5
Wind Farm,26APR11:14:00:00,14,5.4
Wind Farm,26APR11:15:00:00,15,5.2
Wind Farm,26APR11:16:00:00,16,5.3
Wind Farm,26APR11:17:00:00,17,5.2
Wind Farm,26APR11:18:00:00,18,5.8
Wind Farm,26APR11:19:00:00,19,5.5
Wind Farm,26APR11:20:00:00,20,4.4
Wind Farm,26APR11:21:00:00,21,5.8
Wind Farm,26APR11:22:00:00,22,6.4
Wind Farm,26APR11:23:00:00,23,6.3
Wind Farm,27APR11:00:00:00,0,6.3
Wind Farm,27APR11:01:00:00,1,6.1
Wind Farm,27APR11:02:00:00,2,6.8
Wind Farm,27APR11:03:00:00,3,6.8
Wind Farm,27APR11:04:00:00,4,6.8
Wind Farm,27APR11:05:00:00,5,6.1
Wind Farm,27APR11:06:00:00,6,6.0
Wind Farm,27APR11:07:00:00,7,5.5
Wind Farm,27APR11:08:00:00,8,5.7
Wind Farm,27APR11:09:00:00,9,5.9
Wind Farm,27APR11:10:00:00,10,5.8
Wind Farm,27APR11:11:00:00,11,6.0
Wind Farm,27APR11:12:00:00,12,6.1
Wind Farm,27APR11:13:00:00,13,6.1
Wind Farm,27APR11:14:00:00,14,6.3
Wind Farm,27APR11:15:00:00,15,6.8
Wind Farm,27APR11:16:00:00,16,6.9
Wind Farm,27APR11:17:00:00,17,6.8
Wind Farm,27APR11:18:00:00,18,6.9
Wind Farm,27APR11:19:00:00,19,6.7
Wind Farm,27APR11:20:00:00,20,6.4
Wind Farm,27APR11:21:00:00,21,6.3
Wind Farm,27APR11:22:00:00,22,5.7
Wind Farm,27APR11:23:00:00,23,5.8
Wind Farm,28APR11:00:00:00,0,5.4
Wind Farm,28APR11:01:00:00,1,4.8
Wind Farm,28APR11:02:00:00,2,4.1
Wind Farm,28APR11:03:00:00,3,3.8
Wind Farm,28APR11:04:00:00,4,3.7
Wind Farm,28APR11:05:00:00,5,3.6
Wind Farm,28APR11:06:00:00,6,3.9
Wind Farm,28APR11:07:00:00,7,3.7
Wind Farm,28APR11:08:00:00,8,2.4
Wind Farm,28APR11:09:00:00,9,3.0
Wind Farm,28APR11:10:00:00,10,2.9
Wind Farm,28APR11:11:00:00,11,3.9
Wind Farm,28APR11:12:00:00,12,4.0
Wind Farm,28APR11:13:00:00,13,3.6
Wind Farm,28APR11:14:00:00,14,4.5
Wind Farm,28APR11:15:00:00,15,3.1
Wind Farm,28APR11:16:00:00,16,2.9
Wind Farm,28APR11:17:00:00,17,4.8
Wind Farm,28APR11:18:00:00,18,3.5
Wind Farm,28APR11:19:00:00,19,2.7
Wind Farm,28APR11:20:00:00,20,2.8
Wind Farm,28APR11:21:00:00,21,3.6
Wind Farm,28APR11:22:00:00,22,3.8
Wind Farm,28APR11:23:00:00,23,4.4
Wind Farm,29APR11:00:00:00,0,4.0
Wind Farm,29APR11:01:00:00,1,4.3
Wind Farm,29APR11:02:00:00,2,5.3
Wind Farm,29APR11:03:00:00,3,4.5
Wind Farm,29APR11:04:00:00,4,4.2
Wind Farm,29APR11:05:00:00,5,4.6
Wind Farm,29APR11:06:00:00,6,5.7
Wind Farm,29APR11:07:00:00,7,5.8
Wind Farm,29APR11:08:00:00,8,5.3
Wind Farm,29APR11:09:00:00,9,3.5
Wind Farm,29APR11:10:00:00,10,3.8
Wind Farm,29APR11:11:00:00,11,3.6
Wind Farm,29APR11:12:00:00,12,4.5
Wind Farm,29APR11:13:00:00,13,5.9
Wind Farm,29APR11:14:00:00,14,6.2
Wind Farm,29APR11:15:00:00,15,8.0
Wind Farm,29APR11:16:00:00,16,8.9
Wind Farm,29APR11:17:00:00,17,11.3
Wind Farm,29APR11:18:00:00,18,8.5
Wind Farm,29APR11:19:00:00,19,7.3
Wind Farm,29APR11:20:00:00,20,6.5
Wind Farm,29APR11:21:00:00,21,5.2
Wind Farm,29APR11:22:00:00,22,5.9
Wind Farm,29APR11:23:00:00,23,4.9
Wind Farm,30APR11:00:00:00,0,6.4
Wind Farm,30APR11:01:00:00,1,7.5
Wind Farm,30APR11:02:00:00,2,7.8
Wind Farm,30APR11:03:00:00,3,8.3
Wind Farm,30APR11:04:00:00,4,8.2
Wind Farm,30APR11:05:00:00,5,8.5
Wind Farm,30APR11:06:00:00,6,8.5
Wind Farm,30APR11:07:00:00,7,7.7
Wind Farm,30APR11:08:00:00,8,7.5
Wind Farm,30APR11:09:00:00,9,7.5
Wind Farm,30APR11:10:00:00,10,6.5
Wind Farm,30APR11:11:00:00,11,6.3
Wind Farm,30APR11:12:00:00,12,6.8
Wind Farm,30APR11:13:00:00,13,7.5
Wind Farm,30APR11:14:00:00,14,7.6
Wind Farm,30APR11:15:00:00,15,9.0
Wind Farm,30APR11:16:00:00,16,10.5
Wind Farm,30APR11:17:00:00,17,10.5
Wind Farm,30APR11:18:00:00,18,9.6
Wind Farm,30APR11:19:00:00,19,9.6
Wind Farm,30APR11:20:00:00,20,8.5
Wind Farm,30APR11:21:00:00,21,8.3
Wind Farm,30APR11:22:00:00,22,9.1
Wind Farm,30APR11:23:00:00,23,8.1
Wind Farm,01MAY11:00:00:00,0,7.8
Wind Farm,01MAY11:01:00:00,1,8.0
Wind Farm,01MAY11:02:00:00,2,8.1
Wind Farm,01MAY11:03:00:00,3,8.4
Wind Farm,01MAY11:04:00:00,4,8.2
Wind Farm,01MAY11:05:00:00,5,8.5
Wind Farm,01MAY11:06:00:00,6,8.8
Wind Farm,01MAY11:07:00:00,7,7.5
Wind Farm,01MAY11:08:00:00,8,7.6
Wind Farm,01MAY11:09:00:00,9,6.7
Wind Farm,01MAY11:10:00:00,10,6.1
Wind Farm,01MAY11:11:00:00,11,6.0
Wind Farm,01MAY11:12:00:00,12,6.3
Wind Farm,01MAY11:13:00:00,13,6.9
Wind Farm,01MAY11:14:00:00,14,7.3
Wind Farm,01MAY11:15:00:00,15,7.9
Wind Farm,01MAY11:16:00:00,16,8.4
Wind Farm,01MAY11:17:00:00,17,8.1
Wind Farm,01MAY11:18:00:00,18,8.4
Wind Farm,01MAY11:19:00:00,19,7.3
Wind Farm,01MAY11:20:00:00,20,7.5
Wind Farm,01MAY11:21:00:00,21,7.1
Wind Farm,01MAY11:22:00:00,22,7.8
Wind Farm,01MAY11:23:00:00,23,8.3
Wind Farm,02MAY11:00:00:00,0,8.2
Wind Farm,02MAY11:01:00:00,1,7.4
Wind Farm,02MAY11:02:00:00,2,7.2
Wind Farm,02MAY11:03:00:00,3,8.3
Wind Farm,02MAY11:04:00:00,4,7.8
Wind Farm,02MAY11:05:00:00,5,8.1
Wind Farm,02MAY11:06:00:00,6,7.7
Wind Farm,02MAY11:07:00:00,7,6.6
Wind Farm,02MAY11:08:00:00,8,6.1
Wind Farm,02MAY11:09:00:00,9,6.1
Wind Farm,02MAY11:10:00:00,10,6.4
Wind Farm,02MAY11:11:00:00,11,6.5
Wind Farm,02MAY11:12:00:00,12,7.2
Wind Farm,02MAY11:13:00:00,13,6.9
Wind Farm,02MAY11:14:00:00,14,6.7
Wind Farm,02MAY11:15:00:00,15,6.2
Wind Farm,02MAY11:16:00:00,16,6.6
Wind Farm,02MAY11:17:00:00,17,7.6
Wind Farm,02MAY11:18:00:00,18,7.5
Wind Farm,02MAY11:19:00:00,19,8.1
Wind Farm,02MAY11:20:00:00,20,8.2
Wind Farm,02MAY11:21:00:00,21,8.7
Wind Farm,02MAY11:22:00:00,22,8.3
Wind Farm,02MAY11:23:00:00,23,8.3
Wind Farm,03MAY11:00:00:00,0,8.8
Wind Farm,03MAY11:01:00:00,1,8.5
Wind Farm,03MAY11:02:00:00,2,8.3
Wind Farm,03MAY11:03:00:00,3,8.5
Wind Farm,03MAY11:04:00:00,4,8.0
Wind Farm,03MAY11:05:00:00,5,7.2
Wind Farm,03MAY11:06:00:00,6,7.6
Wind Farm,03MAY11:07:00:00,7,7.9
Wind Farm,03MAY11:08:00:00,8,7.6
Wind Farm,03MAY11:09:00:00,9,7.1
Wind Farm,03MAY11:10:00:00,10,7.6
Wind Farm,03MAY11:11:00:00,11,8.1
Wind Farm,03MAY11:12:00:00,12,7.7
Wind Farm,03MAY11:13:00:00,13,7.7
Wind Farm,03MAY11:14:00:00,14,7.3
Wind Farm,03MAY11:15:00:00,15,6.9
Wind Farm,03MAY11:16:00:00,16,6.2
Wind Farm,03MAY11:17:00:00,17,5.7
Wind Farm,03MAY11:18:00:00,18,5.5
Wind Farm,03MAY11:19:00:00,19,5.5
Wind Farm,03MAY11:20:00:00,20,5.6
Wind Farm,03MAY11:21:00:00,21,5.5
Wind Farm,03MAY11:22:00:00,22,6.4
Wind Farm,03MAY11:23:00:00,23,6.7
Wind Farm,04MAY11:00:00:00,0,6.6
Wind Farm,04MAY11:01:00:00,1,5.9
Wind Farm,04MAY11:02:00:00,2,6.7
Wind Farm,04MAY11:03:00:00,3,6.6
Wind Farm,04MAY11:04:00:00,4,6.5
Wind Farm,04MAY11:05:00:00,5,6.6
Wind Farm,04MAY11:06:00:00,6,6.7
Wind Farm,04MAY11:07:00:00,7,5.2
Wind Farm,04MAY11:08:00:00,8,3.4
Wind Farm,04MAY11:09:00:00,9,3.2
Wind Farm,04MAY11:10:00:00,10,3.4
Wind Farm,04MAY11:11:00:00,11,3.8
Wind Farm,04MAY11:12:00:00,12,3.4
Wind Farm,04MAY11:13:00:00,13,3.3
Wind Farm,04MAY11:14:00:00,14,3.0
Wind Farm,04MAY11:15:00:00,15,3.2
Wind Farm,04MAY11:16:00:00,16,3.3
Wind Farm,04MAY11:17:00:00,17,2.8
Wind Farm,04MAY11:18:00:00,18,2.7
Wind Farm,04MAY11:19:00:00,19,4.1
Wind Farm,04MAY11:20:00:00,20,3.9
Wind Farm,04MAY11:21:00:00,21,4.6
Wind Farm,04MAY11:22:00:00,22,5.4
Wind Farm,04MAY11:23:00:00,23,4.5
Wind Farm,05MAY11:00:00:00,0,5.4
Wind Farm,05MAY11:01:00:00,1,6.4
Wind Farm,05MAY11:02:00:00,2,6.1
Wind Farm,05MAY11:03:00:00,3,6.5
Wind Farm,05MAY11:04:00:00,4,5.6
Wind Farm,05MAY11:05:00:00,5,5.5
Wind Farm,05MAY11:06:00:00,6,5.3
Wind Farm,05MAY11:07:00:00,7,5.7
Wind Farm,05MAY11:08:00:00,8,5.4
Wind Farm,05MAY11:09:00:00,9,3.5
Wind Farm,05MAY11:10:00:00,10,2.4
Wind Farm,05MAY11:11:00:00,11,1.8
Wind Farm,05MAY11:12:00:00,12,2.4
Wind Farm,05MAY11:13:00:00,13,3.3
Wind Farm,05MAY11:14:00:00,14,2.7
Wind Farm,05MAY11:15:00:00,15,2.9
Wind Farm,05MAY11:16:00:00,16,2.9
Wind Farm,05MAY11:17:00:00,17,2.4
Wind Farm,05MAY11:18:00:00,18,3.6
Wind Farm,05MAY11:19:00:00,19,3.0
Wind Farm,05MAY11:20:00:00,20,2.9
Wind Farm,05MAY11:21:00:00,21,2.3
Wind Farm,05MAY11:22:00:00,22,2.2
Wind Farm,05MAY11:23:00:00,23,0.9
Wind Farm,06MAY11:00:00:00,0,1.4
Wind Farm,06MAY11:01:00:00,1,2.8
Wind Farm,06MAY11:02:00:00,2,4.9
Wind Farm,06MAY11:03:00:00,3,6.6
Wind Farm,06MAY11:04:00:00,4,6.9
Wind Farm,06MAY11:05:00:00,5,8.0
Wind Farm,06MAY11:06:00:00,6,7.1
Wind Farm,06MAY11:07:00:00,7,6.6
Wind Farm,06MAY11:08:00:00,8,5.6
Wind Farm,06MAY11:09:00:00,9,4.6
Wind Farm,06MAY11:10:00:00,10,3.7
Wind Farm,06MAY11:11:00:00,11,4.2
Wind Farm,06MAY11:12:00:00,12,4.3
Wind Farm,06MAY11:13:00:00,13,4.9
Wind Farm,06MAY11:14:00:00,14,5.4
Wind Farm,06MAY11:15:00:00,15,4.9
Wind Farm,06MAY11:16:00:00,16,4.6
Wind Farm,06MAY11:17:00:00,17,4.6
Wind Farm,06MAY11:18:00:00,18,4.1
Wind Farm,06MAY11:19:00:00,19,4.1
Wind Farm,06MAY11:20:00:00,20,2.9
Wind Farm,06MAY11:21:00:00,21,1.9
Wind Farm,06MAY11:22:00:00,22,0.3
Wind Farm,06MAY11:23:00:00,23,2.0
Wind Farm,07MAY11:00:00:00,0,3.0
Wind Farm,07MAY11:01:00:00,1,3.7
Wind Farm,07MAY11:02:00:00,2,4.3
Wind Farm,07MAY11:03:00:00,3,5.8
Wind Farm,07MAY11:04:00:00,4,6.9
Wind Farm,07MAY11:05:00:00,5,7.4
Wind Farm,07MAY11:06:00:00,6,7.0
Wind Farm,07MAY11:07:00:00,7,7.4
Wind Farm,07MAY11:08:00:00,8,7.1
Wind Farm,07MAY11:09:00:00,9,7.4
Wind Farm,07MAY11:10:00:00,10,6.4
Wind Farm,07MAY11:11:00:00,11,7.2
Wind Farm,07MAY11:12:00:00,12,7.2
Wind Farm,07MAY11:13:00:00,13,8.2
Wind Farm,07MAY11:14:00:00,14,8.2
Wind Farm,07MAY11:15:00:00,15,8.9
Wind Farm,07MAY11:16:00:00,16,7.7
Wind Farm,07MAY11:17:00:00,17,8.2
Wind Farm,07MAY11:18:00:00,18,7.3
Wind Farm,07MAY11:19:00:00,19,7.2
Wind Farm,07MAY11:20:00:00,20,4.8
Wind Farm,07MAY11:21:00:00,21,5.1
Wind Farm,07MAY11:22:00:00,22,5.9
Wind Farm,07MAY11:23:00:00,23,7.5
Wind Farm,08MAY11:00:00:00,0,7.6
Wind Farm,08MAY11:01:00:00,1,7.8
Wind Farm,08MAY11:02:00:00,2,8.3
Wind Farm,08MAY11:03:00:00,3,7.8
Wind Farm,08MAY11:04:00:00,4,8.8
Wind Farm,08MAY11:05:00:00,5,9.4
Wind Farm,08MAY11:06:00:00,6,9.3
Wind Farm,08MAY11:07:00:00,7,7.5
Wind Farm,08MAY11:08:00:00,8,5.4
Wind Farm,08MAY11:09:00:00,9,5.0
Wind Farm,08MAY11:10:00:00,10,5.0
Wind Farm,08MAY11:11:00:00,11,5.0
Wind Farm,08MAY11:12:00:00,12,4.9
Wind Farm,08MAY11:13:00:00,13,4.9
Wind Farm,08MAY11:14:00:00,14,5.7
Wind Farm,08MAY11:15:00:00,15,6.7
Wind Farm,08MAY11:16:00:00,16,5.7
Wind Farm,08MAY11:17:00:00,17,5.0
Wind Farm,08MAY11:18:00:00,18,4.6
Wind Farm,08MAY11:19:00:00,19,3.8
Wind Farm,08MAY11:20:00:00,20,3.0
Wind Farm,08MAY11:21:00:00,21,2.2
Wind Farm,08MAY11:22:00:00,22,3.6
Wind Farm,08MAY11:23:00:00,23,5.5
Wind Farm,09MAY11:00:00:00,0,5.0
Wind Farm,09MAY11:01:00:00,1,4.4
Wind Farm,09MAY11:02:00:00,2,3.0
Wind Farm,09MAY11:03:00:00,3,3.1
Wind Farm,09MAY11:04:00:00,4,3.8
Wind Farm,09MAY11:05:00:00,5,4.5
Wind Farm,09MAY11:06:00:00,6,3.7
Wind Farm,09MAY11:07:00:00,7,3.6
Wind Farm,09MAY11:08:00:00,8,3.6
Wind Farm,09MAY11:09:00:00,9,2.9
Wind Farm,09MAY11:10:00:00,10,3.0
Wind Farm,09MAY11:11:00:00,11,2.9
Wind Farm,09MAY11:12:00:00,12,2.6
Wind Farm,09MAY11:13:00:00,13,2.1
Wind Farm,09MAY11:14:00:00,14,1.9
Wind Farm,09MAY11:15:00:00,15,2.2
Wind Farm,09MAY11:16:00:00,16,2.5
Wind Farm,09MAY11:17:00:00,17,2.3
Wind Farm,09MAY11:18:00:00,18,2.4
Wind Farm,09MAY11:19:00:00,19,2.0
Wind Farm,09MAY11:20:00:00,20,2.1
Wind Farm,09MAY11:21:00:00,21,3.1
Wind Farm,09MAY11:22:00:00,22,5.2
Wind Farm,09MAY11:23:00:00,23,6.2
Wind Farm,10MAY11:00:00:00,0,4.9
Wind Farm,10MAY11:01:00:00,1,3.7
Wind Farm,10MAY11:02:00:00,2,3.2
Wind Farm,10MAY11:03:00:00,3,2.7
Wind Farm,10MAY11:04:00:00,4,3.4
Wind Farm,10MAY11:05:00:00,5,3.4
Wind Farm,10MAY11:06:00:00,6,4.2
Wind Farm,10MAY11:07:00:00,7,4.4
Wind Farm,10MAY11:08:00:00,8,5.1
Wind Farm,10MAY11:09:00:00,9,5.2
Wind Farm,10MAY11:10:00:00,10,5.0
Wind Farm,10MAY11:11:00:00,11,5.8
Wind Farm,10MAY11:12:00:00,12,5.0
Wind Farm,10MAY11:13:00:00,13,4.8
Wind Farm,10MAY11:14:00:00,14,4.5
Wind Farm,10MAY11:15:00:00,15,3.2
Wind Farm,10MAY11:16:00:00,16,2.4
Wind Farm,10MAY11:17:00:00,17,1.7
Wind Farm,10MAY11:18:00:00,18,4.2
Wind Farm,10MAY11:19:00:00,19,5.3
Wind Farm,10MAY11:20:00:00,20,4.6
Wind Farm,10MAY11:21:00:00,21,4.3
Wind Farm,10MAY11:22:00:00,22,5.5
Wind Farm,10MAY11:23:00:00,23,5.3
Wind Farm,11MAY11:00:00:00,0,4.9
Wind Farm,11MAY11:01:00:00,1,4.1
Wind Farm,11MAY11:02:00:00,2,4.3
Wind Farm,11MAY11:03:00:00,3,4.4
Wind Farm,11MAY11:04:00:00,4,4.3
Wind Farm,11MAY11:05:00:00,5,3.9
Wind Farm,11MAY11:06:00:00,6,3.5
Wind Farm,11MAY11:07:00:00,7,3.3
Wind Farm,11MAY11:08:00:00,8,2.9
Wind Farm,11MAY11:09:00:00,9,2.4
Wind Farm,11MAY11:10:00:00,10,2.8
Wind Farm,11MAY11:11:00:00,11,3.1
