"Location","Year","Month","Day","Hour","Solar_Elevation"
"Solar Array",2010,1,27,17,14.3124285729081
"Solar Array",2010,1,27,18,5.75748170475835
"Solar Array",2010,1,27,19,-3.90979395708544
"Solar Array",2010,1,27,20,-14.2891572211498
"Solar Array",2010,1,27,21,-25.0490133562174
"Solar Array",2010,1,27,22,-35.8651392320211
"Solar Array",2010,1,27,23,-46.3186854227035
"Solar Array",2010,1,27,24,-55.6864535929588
"Solar Array",2010,1,28,1,-62.5212437194506
"Solar Array",2010,1,28,2,-64.5097375290202
"Solar Array",2010,1,28,3,-60.6130484230018
"Solar Array",2010,1,28,4,-52.6839572705288
"Solar Array",2010,1,28,5,-42.8247729484751
"Solar Array",2010,1,28,6,-32.1778271676992
"Solar Array",2010,1,28,7,-21.3271163607816
"Solar Array",2010,1,28,8,-10.6426076645791
"Solar Array",2010,1,28,9,-0.441529866534495
"Solar Array",2010,1,28,10,8.92761192191378
"Solar Array",2010,1,28,11,17.0318674899298
"Solar Array",2010,1,28,12,23.3325470892664
"Solar Array",2010,1,28,13,27.2357303591872
"Solar Array",2010,1,28,14,28.2595654408597
"Solar Array",2010,1,28,15,26.2593578312462
"Solar Array",2010,1,28,16,21.510691075147
"Solar Array",2010,1,28,17,14.5574494596186
"Solar Array",2010,1,28,18,5.98820989190986
"Solar Array",2010,1,28,19,-3.69144132679614
"Solar Array",2010,1,28,20,-14.0796010595646
"Solar Array",2010,1,28,21,-24.843403653322
"Solar Array",2010,1,28,22,-35.6570986712689
"Solar Array",2010,1,28,23,-46.099677884542
"Solar Array",2010,1,28,24,-55.4461984767749
"Solar Array",2010,1,29,1,-62.2563132139744
"Solar Array",2010,1,29,2,-64.247792500234
"Solar Array",2010,1,29,3,-60.3937746106035
"Solar Array",2010,1,29,4,-52.5074097028547
"Solar Array",2010,1,29,5,-42.6734004098103
"Solar Array",2010,1,29,6,-32.0368075803111
"Solar Array",2010,1,29,7,-21.185955179473
"Solar Array",2010,1,29,8,-10.4934260513836
"Solar Array",2010,1,29,9,-0.277824749752611
"Solar Array",2010,1,29,10,9.11143039669791
"Solar Array",2010,1,29,11,17.2400747743007
"Solar Array",2010,1,29,12,23.5666535804492
"Solar Array",2010,1,29,13,27.4923351328007
"Solar Array",2010,1,29,14,28.5294720086108
"Solar Array",2010,1,29,15,26.5303700380304
"Solar Array",2010,1,29,16,21.7726719122557
"Solar Array",2010,1,29,17,14.8051981098303
"Solar Array",2010,1,29,18,6.2210089875467
"Solar Array",2010,1,29,19,-3.47146289026205
"Solar Array",2010,1,29,20,-13.8686535737814
"Solar Array",2010,1,29,21,-24.6364256935498
"Solar Array",2010,1,29,22,-35.4474816358379
"Solar Array",2010,1,29,23,-45.8786092822987
"Solar Array",2010,1,29,24,-55.2030649174439
"Solar Array",2010,1,30,1,-61.9873089526766
"Solar Array",2010,1,30,2,-63.9801518954165
"Solar Array",2010,1,30,3,-60.1675824348623
"Solar Array",2010,1,30,4,-52.3238154284774
"Solar Array",2010,1,30,5,-42.5152867694666
"Solar Array",2010,1,30,6,-31.8893615146504
"Solar Array",2010,1,30,7,-21.0385934047333
"Solar Array",2010,1,30,8,-10.3381788752195
"Solar Array",2010,1,30,9,-0.108115401096512
"Solar Array",2010,1,30,10,9.30124188829041
"Solar Array",2010,1,30,11,17.4542756919106
"Solar Array",2010,1,30,12,23.8066940070981
"Solar Array",2010,1,30,13,27.7546367375707
"Solar Array",2010,1,30,14,28.8045485493464
"Solar Array",2010,1,30,15,26.805747141115
"Solar Array",2010,1,30,16,22.0381017951737
"Solar Array",2010,1,30,17,15.055560736724
"Solar Array",2010,1,30,18,6.45577411715823
"Solar Array",2010,1,30,19,-3.24995135322015
"Solar Array",2010,1,30,20,-13.6563941106436
"Solar Array",2010,1,30,21,-24.4281457906214
"Solar Array",2010,1,30,22,-35.2363433721348
"Solar Array",2010,1,30,23,-45.6555290246748
"Solar Array",2010,1,30,24,-54.9571094176129
"Solar Array",2010,1,31,1,-61.7143189869909
"Solar Array",2010,1,31,2,-63.7069435359214
"Solar Array",2010,1,31,3,-59.9345824947249
"Solar Array",2010,1,31,4,-52.133243373376
"Solar Array",2010,1,31,5,-42.3504798311184
"Solar Array",2010,1,31,6,-31.735532282301
"Solar Array",2010,1,31,7,-20.8850782141642
"Solar Array",2010,1,31,8,-10.1769211772395
"Solar Array",2010,1,31,9,0.0675334865462531
"Solar Array",2010,1,31,10,9.49697169382458
"Solar Array",2010,1,31,11,17.6743863367202
"Solar Array",2010,1,31,12,24.0525766901774
"Solar Array",2010,1,31,13,28.0225364077272
"Solar Array",2010,1,31,14,29.0846884028019
"Solar Array",2010,1,31,15,27.0853749475489
"Solar Array",2010,1,31,16,22.306863541671
"Solar Array",2010,1,31,17,15.3084240497464
"Solar Array",2010,1,31,18,6.69240152985653
"Solar Array",2010,1,31,19,-3.02699780131888
"Solar Array",2010,1,31,20,-13.4429000603401
"Solar Array",2010,1,31,21,-24.218628127479
"Solar Array",2010,1,31,22,-35.0237369921518
"Solar Array",2010,1,31,23,-45.4304845765268
"Solar Array",2010,1,31,24,-54.7083868868909
"Solar Array",2010,2,1,1,-61.4374300367455
"Solar Array",2010,2,1,2,-63.4282953053349
"Solar Array",2010,2,1,3,-59.6948894321025
"Solar Array",2010,2,1,4,-51.935768173624
"Solar Array",2010,2,1,5,-42.1790328910708
"Solar Array",2010,2,1,6,-31.5753681383031
"Solar Array",2010,2,1,7,-20.7254612228215
"Solar Array",2010,2,1,8,-10.0097119948558
"Solar Array",2010,2,1,9,0.24905363496238
"Solar Array",2010,2,1,10,9.69854194313659
"Solar Array",2010,2,1,11,17.900320093707
"Solar Array",2010,2,1,12,24.3042077558846
"Solar Array",2010,2,1,13,28.2959337181199
"Solar Array",2010,2,1,14,29.3697837415102
"Solar Array",2010,2,1,15,27.3691385857367
"Solar Array",2010,2,1,16,22.5788398845394
"Solar Array",2010,2,1,17,15.5636753437553
"Solar Array",2010,2,1,18,6.93078867941034
"Solar Array",2010,2,1,19,-2.80269163617729
"Solar Array",2010,2,1,20,-13.2282468157749
"Solar Array",2010,2,1,21,-24.007934743231
"Solar Array",2010,2,1,22,-34.8097134914396
"Solar Array",2010,2,1,23,-45.203521509626
"Solar Array",2010,2,1,24,-54.4569507167635
"Solar Array",2010,2,2,1,-61.1567275420441
"Solar Array",2010,2,2,2,-63.1443350201315
"Solar Array",2010,2,2,3,-59.4486216529289
"Solar Array",2010,2,2,4,-51.7314700013843
"Solar Array",2010,2,2,5,-42.0010046491402
"Solar Array",2010,2,2,6,-31.4089222235881
"Solar Array",2010,2,2,7,-20.5597984334489
"Solar Array",2010,2,2,8,-9.83661431138395
"Solar Array",2010,2,2,9,0.436373233792594
"Solar Array",2010,2,2,10,9.90587165471467
"Solar Array",2010,2,2,11,18.1319876973444
"Solar Array",2010,2,2,12,24.5614911976395
"Solar Array",2010,2,2,13,28.5747266513503
"Solar Array",2010,2,2,14,29.659725643403
"Solar Array",2010,2,2,15,27.6569225842642
"Solar Array",2010,2,2,16,22.8539135570231
"Solar Array",2010,2,2,17,15.8212025853634
"Solar Array",2010,2,2,18,7.17083430153463
"Solar Array",2010,2,2,19,-2.57712051599582
"Solar Array",2010,2,2,20,-13.0125077369922
"Solar Array",2010,2,2,21,-23.7961255253022
"Solar Array",2010,2,2,22,-34.5943217720439
"Solar Array",2010,2,2,23,-44.9746835575941
"Solar Array",2010,2,2,24,-54.2028528583874
"Solar Array",2010,2,3,1,-60.8722957194096
"Solar Array",2010,2,3,2,-62.8551903144367
"Solar Array",2010,2,3,3,-59.1959010513647
"Solar Array",2010,2,3,4,-51.520434380091
"Solar Array",2010,2,3,5,-41.816459107876
"Solar Array",2010,2,3,6,-31.2362524979247
"Solar Array",2010,2,3,7,-20.3881501793152
"Solar Array",2010,2,3,8,-9.657695000015
"Solar Array",2010,2,3,9,0.629416997918682
"Solar Array",2010,2,3,10,10.1188767945456
"Solar Array",2010,2,3,11,18.3692972917792
"Solar Array",2010,2,3,12,24.8243289387231
"Solar Array",2010,2,3,13,28.8588116647072
"Solar Array",2010,2,3,14,29.9544041635202
"Solar Array",2010,2,3,15,27.9486109492491
"Solar Array",2010,2,3,16,23.1319673761741
"Solar Array",2010,2,3,17,16.0808944963723
"Solar Array",2010,2,3,18,7.41243848731524
"Solar Array",2010,2,3,19,-2.35037030081874
"Solar Array",2010,2,3,20,-12.7957541207168
"Solar Array",2010,2,3,21,-23.5832582067985
"Solar Array",2010,2,3,22,-34.3776086703463
"Solar Array",2010,2,3,23,-44.7440126748597
"Solar Array",2010,2,3,24,-53.946143902984
"Solar Array",2010,2,4,1,-60.5842176216064
"Solar Array",2010,2,4,2,-62.5609885382613
"Solar Array",2010,2,4,3,-58.9368527385736
"Solar Array",2010,2,4,4,-51.3027519901506
"Solar Array",2010,2,4,5,-41.6254654607905
"Solar Array",2010,2,4,6,-31.0574216637225
"Solar Array",2010,2,4,7,-20.2105810598665
"Solar Array",2010,2,4,8,-9.47302476225664
"Solar Array",2010,2,4,9,0.828106228960053
"Solar Array",2010,2,4,10,10.3374703377849
"Solar Array",2010,2,4,11,18.6121544926534
"Solar Array",2010,2,4,12,25.092620895522
"Solar Array",2010,2,4,13,29.1480837568581
"Solar Array",2010,2,4,14,30.2537084047721
"Solar Array",2010,2,4,15,28.2440872401593
"Solar Array",2010,2,4,16,23.4128843240626
"Solar Array",2010,2,4,17,16.3426406342003
"Solar Array",2010,2,4,18,7.65550275267029
"Solar Array",2010,2,4,19,-2.12252500252939
"Solar Array",2010,2,4,20,-12.5780551750539
"Solar Array",2010,2,4,21,-23.3693883690812
"Solar Array",2010,2,4,22,-34.1596189897321
"Solar Array",2010,2,4,23,-44.5115490994762
"Solar Array",2010,2,4,24,-53.6868731645382
"Solar Array",2010,2,5,1,-60.292575200595
"Solar Array",2010,2,5,2,-62.2618566685215
"Solar Array",2010,2,5,3,-58.6716047773377
"Solar Array",2010,2,5,4,-51.0785184664979
"Solar Array",2010,2,5,5,-41.4280979703121
"Solar Array",2010,2,5,6,-30.872497081087
"Solar Array",2010,2,5,7,-20.0271598694364
"Solar Array",2010,2,5,8,-9.282678061006
"Solar Array",2010,2,5,9,1.03235888076456
"Solar Array",2010,2,5,10,10.5615623331753
"Solar Array",2010,2,5,11,18.8604624505114
"Solar Array",2010,2,5,12,25.3662650413219
"Solar Array",2010,2,5,13,29.4424365342487
"Solar Array",2010,2,5,14,30.5575265877115
"Solar Array",2010,2,5,15,28.5432346440477
"Solar Array",2010,2,5,16,23.6965476267689
"Solar Array",2010,2,5,17,16.6063314692138
"Solar Array",2010,2,5,18,7.89993010375672
"Solar Array",2010,2,5,19,-1.89366673964066
"Solar Array",2010,2,5,20,-12.3594779993689
"Solar Array",2010,2,5,21,-23.1545694495129
"Solar Array",2010,2,5,22,-33.940395537992
"Solar Array",2010,2,5,23,-44.2773314196181
"Solar Array",2010,2,5,24,-53.4250887645233
"Solar Array",2010,2,6,1,-59.9974493730926
"Solar Array",2010,2,6,2,-61.9579212321131
"Solar Array",2010,2,6,3,-58.4002879236222
"Solar Array",2010,2,6,4,-50.8478341893351
"Solar Array",2010,2,6,5,-41.2244358362236
"Solar Array",2010,2,6,6,-30.6815506745559
"Solar Array",2010,2,6,7,-19.837959519287
"Solar Array",2010,2,6,8,-9.08673304844412
"Solar Array",2010,2,6,9,1.24208962875966
"Solar Array",2010,2,6,10,10.7910599701121
"Solar Array",2010,2,6,11,19.114121915718
"Solar Array",2010,2,6,12,25.6451574705996
"Solar Array",2010,2,6,13,29.741762277164
"Solar Array",2010,2,6,14,30.8657461192666
"Solar Array",2010,2,6,15,28.8459360481563
"Solar Array",2010,2,6,16,23.982840831105
"Solar Array",2010,2,6,17,16.8718584588962
"Solar Array",2010,2,6,18,8.14562509825691
"Solar Array",2010,2,6,19,-1.66387569692496
"Solar Array",2010,2,6,20,-12.1400875693477
"Solar Array",2010,2,6,21,-22.9388527543282
"Solar Array",2010,2,6,22,-33.7199791693388
"Solar Array",2010,2,6,23,-44.0413966435605
"Solar Array",2010,2,6,24,-53.1608377183553
"Solar Array",2010,2,7,1,-59.6989200882434
"Solar Array",2010,2,7,2,-61.6493082402942
"Solar Array",2010,2,7,3,-58.123035376053
"Solar Array",2010,2,7,4,-50.6108040693624
"Solar Array",2010,2,7,5,-41.0145630553714
"Solar Array",2010,2,7,6,-30.4846588319835
"Solar Array",2010,2,7,7,-19.6430569532857
"Solar Array",2010,2,7,8,-8.88527148896459
"Solar Array",2010,2,7,9,1.45720994301215
"Solar Array",2010,2,7,10,11.0258676482505
"Solar Array",2010,2,7,11,19.3730313048125
"Solar Array",2010,2,7,12,25.9291924637479
"Solar Array",2010,2,7,13,30.045952005399
"Solar Array",2010,2,7,14,31.1782536603986
"Solar Array",2010,2,7,15,29.1520741108556
"Solar Array",2010,2,7,16,24.2716478790157
"Solar Array",2010,2,7,17,17.1391141187894
"Solar Array",2010,2,7,18,8.39249390248825
"Solar Array",2010,2,7,19,-1.43323008991055
"Solar Array",2010,2,7,20,-11.9199467272172
"Solar Array",2010,2,7,21,-22.7222874765519
"Solar Array",2010,2,7,22,-33.4984088309079
"Solar Array",2010,2,7,23,-43.8037802729373
"Solar Array",2010,2,7,24,-52.8941660232945
"Solar Array",2010,2,8,1,-59.3970663969326
"Solar Array",2010,2,8,2,-61.3361431336036
"Solar Array",2010,2,8,3,-57.8399825341101
"Solar Array",2010,2,8,4,-50.3675373287779
"Solar Array",2010,2,8,5,-40.798568273466
"Solar Array",2010,2,8,6,-30.2819022960721
"Solar Array",2010,2,8,7,-19.4425330575479
"Solar Array",2010,2,8,8,-8.67837867736849
"Solar Array",2010,2,8,9,1.67762816482849
"Solar Array",2010,2,8,10,11.2658870495302
"Solar Array",2010,2,8,11,19.637086768206
"Solar Array",2010,2,8,12,26.2182625521671
"Solar Array",2010,2,8,13,30.3548955434909
"Solar Array",2010,2,8,14,31.4949351926437
"Solar Array",2010,2,8,15,29.461531330881
"Solar Array",2010,2,8,16,24.5628531796223
"Solar Array",2010,2,8,17,17.4079920901617
"Solar Array",2010,2,8,18,8.64044434429674
"Solar Array",2010,2,8,19,-1.20180613424523
"Solar Array",2010,2,8,20,-11.6991161770872
"Solar Array",2010,2,8,21,-22.5049207188745
"Solar Array",2010,2,8,22,-33.2757216135832
"Solar Array",2010,2,8,23,-43.5645163790494
"Solar Array",2010,2,8,24,-52.6251187475004
"Solar Array",2010,2,9,1,-59.0919665222971
"Solar Array",2010,2,9,2,-61.0185507365459
"Solar Array",2010,2,9,3,-57.5512667657082
"Solar Array",2010,2,9,4,-50.1181472792789
"Solar Array",2010,2,9,5,-40.5765446298033
"Solar Array",2010,2,9,6,-30.073366049074
"Solar Array",2010,2,9,7,-19.2364725644006
"Solar Array",2010,2,9,8,-8.46614335258006
"Solar Array",2010,2,9,9,1.90324958670855
"Solar Array",2010,2,9,10,11.5110172124865
"Solar Array",2010,2,9,11,19.9061822591291
"Solar Array",2010,2,9,12,26.5122585836524
"Solar Array",2010,2,9,13,30.6684815854568
"Solar Array",2010,2,9,14,31.8156760834987
"Solar Array",2010,2,9,15,29.7741901148434
"Solar Array",2010,2,9,16,24.8563416788781
"Solar Array",2010,2,9,17,17.6783872043678
"Solar Array",2010,2,9,18,8.88938596171367
"Solar Array",2010,2,9,19,-0.969678019919613
"Solar Array",2010,2,9,20,-11.4776544853513
"Solar Array",2010,2,9,21,-22.286797521368
"Solar Array",2010,2,9,22,-33.0519528069815
"Solar Array",2010,2,9,23,-43.3236376819919
"Solar Array",2010,2,9,24,-52.3537401199499
"Solar Array",2010,2,10,1,-58.7836979310167
"Solar Array",2010,2,10,2,-60.6966552212768
"Solar Array",2010,2,10,3,-57.2570271846867
"Solar Array",2010,2,10,4,-49.8627510982499
"Solar Array",2010,2,10,5,-40.3485895957559
"Solar Array",2010,2,10,6,-29.8591391912124
"Solar Array",2010,2,10,7,-19.0249639510419
"Solar Array",2010,2,10,8,-8.24865760715552
"Solar Array",2010,2,10,9,2.13397653545752
"Solar Array",2010,2,10,10,11.7611546087001
"Solar Array",2010,2,10,11,20.1802096037177
"Solar Array",2010,2,10,12,26.8110697879968
"Solar Array",2010,2,10,13,30.9865977589856
"Solar Array",2010,2,10,14,32.1403611506218
"Solar Array",2010,2,10,15,30.0899328429909
"Solar Array",2010,2,10,16,25.151998926816
"Solar Array",2010,2,10,17,17.9501955438727
"Solar Array",2010,2,10,18,9.13923004736746
"Solar Array",2010,2,10,19,-0.736917890315951
"Solar Array",2010,2,10,20,-11.2556180860661
"Solar Array",2010,2,10,21,-22.0679608939093
"Solar Array",2010,2,10,22,-32.8271359583985
"Solar Array",2010,2,10,23,-43.0811756323477
"Solar Array",2010,2,10,24,-52.0800736209337
"Solar Array",2010,2,11,1,-58.4723374049948
"Solar Array",2010,2,11,2,-60.370580079524
"Solar Array",2010,2,11,3,-56.9574044386098
"Solar Array",2010,2,11,4,-49.6014696042636
"Solar Array",2010,2,11,5,-40.1148048078792
"Solar Array",2010,2,11,6,-29.6393148133862
"Solar Array",2010,2,11,7,-18.8080993332928
"Solar Array",2010,2,11,8,-8.0260167928719
"Solar Array",2010,2,11,9,2.36970845823805
"Solar Array",2010,2,11,10,12.0161932212304
"Solar Array",2010,2,11,11,20.45905857213
"Solar Array",2010,2,11,12,27.1145838427275
"Solar Array",2010,2,11,13,31.3091306890211
"Solar Array",2010,2,11,14,32.4688747248089
"Solar Array",2010,2,11,15,30.4086419332063
"Solar Array",2010,2,11,16,25.449711142372
"Solar Array",2010,2,11,17,18.2233144999312
"Solar Array",2010,2,11,18,9.38988968865814
"Solar Array",2010,2,11,19,-0.503595826034086
"Solar Array",2010,2,11,20,-11.0330612912085
"Solar Array",2010,2,11,21,-21.8484518531588
"Solar Array",2010,2,11,22,-32.6013029355161
"Solar Array",2010,2,11,23,-42.8371604951882
"Solar Array",2010,2,11,24,-51.8041620728326
"Solar Array",2010,2,12,1,-58.157961113056
"Solar Array",2010,2,12,2,-60.0404481020132
"Solar Array",2010,2,12,3,-56.6525405071565
"Solar Array",2010,2,12,4,-49.3344270329536
"Solar Array",2010,2,12,5,-39.8752958964778
"Solar Array",2010,2,12,6,-29.4139898647368
"Solar Array",2010,2,12,7,-18.5859743548514
"Solar Array",2010,2,12,8,-7.79831942269921
"Solar Array",2010,2,12,9,2.61034201134085
"Solar Array",2010,2,12,10,12.2760246248654
"Solar Array",2010,2,12,11,20.7426169505691
"Solar Array",2010,2,12,12,27.4226869388877
"Solar Array",2010,2,12,13,31.6359660606839
"Solar Array",2010,2,12,14,32.8011007117158
"Solar Array",2010,2,12,15,30.7301999032267
"Solar Array",2010,2,12,16,25.7493652757826
"Solar Array",2010,2,12,17,18.497642826918
"Solar Array",2010,2,12,18,9.6412798037163
"Solar Array",2010,2,12,19,-0.269779833427407
"Solar Array",2010,2,12,20,-10.810036305695
"Solar Array",2010,2,12,21,-21.6283094639225
"Solar Array",2010,2,12,22,-32.374483992641
"Solar Array",2010,2,12,23,-42.5916214361094
"Solar Array",2010,2,12,24,-51.5260477308965
"Solar Array",2010,2,13,1,-57.8406446823206
"Solar Array",2010,2,13,2,-59.7063813646727
"Solar Array",2010,2,13,3,-56.3425785112658
"Solar Array",2010,2,13,4,-49.0617508142504
"Solar Array",2010,2,13,5,-39.6301723104669
"Solar Array",2010,2,13,6,-29.183265015668
"Solar Array",2010,2,13,7,-18.3586880724718
"Solar Array",2010,2,13,8,-7.56566706947123
"Solar Array",2010,2,13,9,2.85577115143609
"Solar Array",2010,2,13,10,12.5405380680137
"Solar Array",2010,2,13,11,21.0307706140826
"Solar Array",2010,2,13,12,27.7352638467695
"Solar Array",2010,2,13,13,31.9669886814646
"Solar Array",2010,2,13,14,33.1369226522953
"Solar Array",2010,2,13,15,31.0544894310803
"Solar Array",2010,2,13,16,26.0508490685559
"Solar Array",2010,2,13,17,18.7730806933186
"Solar Array",2010,2,13,18,9.8933171731852
"Solar Array",2010,2,13,19,-0.0355358377671564
"Solar Array",2010,2,13,20,-10.586593247025
"Solar Array",2010,2,13,21,-21.4075708847098
"Solar Array",2010,2,13,22,-32.1467078402417
"Solar Array",2010,2,13,23,-42.3445866090252
"Solar Array",2010,2,13,24,-51.2457723737349
"Solar Array",2010,2,14,1,-57.5204632689309
"Solar Array",2010,2,14,2,-59.3685012209287
"Solar Array",2010,2,14,3,-56.0276625331098
"Solar Array",2010,2,14,4,-48.7835713518974
"Solar Array",2010,2,14,5,-39.3795471393481
"Solar Array",2010,2,14,6,-28.9472445169066
"Solar Array",2010,2,14,7,-18.1263428375022
"Solar Array",2010,2,14,8,-7.32816426157827
"Solar Array",2010,2,14,9,3.10588722906037
"Solar Array",2010,2,14,10,12.809620556057
"Solar Array",2010,2,14,11,21.323403600008
"Solar Array",2010,2,14,12,28.0521979815015
"Solar Array",2010,2,14,13,32.3020825426285
"Solar Array",2010,2,14,14,33.4762237819173
"Solar Array",2010,2,14,15,31.3813934137361
"Solar Array",2010,2,14,16,26.3540511110253
"Solar Array",2010,2,14,17,19.0495297294
"Solar Array",2010,2,14,18,10.1459204678743
"Solar Array",2010,2,14,19,0.199072319065863
"Solar Array",2010,2,14,20,-10.3627801693953
