Year,Month,Day,Hour,Sector,Electricity_KW_SQFT
Consumption,1,3,17,GROCERY,0.0049836598
Consumption,1,3,17,HEALTH_CARE,0.0050598575
Consumption,1,3,17,K12_SCHOOLS,0.0022205599
Consumption,1,3,17,LODGING,0.0014202242
Consumption,1,3,17,OFFICE,0.0030019469
Consumption,1,3,17,RESIDENTIAL,0.0008158368
Consumption,1,3,17,STAND_ALONE_RETAIL,0.0023392629
Consumption,1,3,18,FOOD_SERVICE,0.0112206535
Consumption,1,3,18,GROCERY,0.0052854409
Consumption,1,3,18,HEALTH_CARE,0.0050958965
Consumption,1,3,18,K12_SCHOOLS,0.0017326256
Consumption,1,3,18,LODGING,0.0017964281
Consumption,1,3,18,OFFICE,0.003174567
Consumption,1,3,18,RESIDENTIAL,0.0011127781
Consumption,1,3,18,STAND_ALONE_RETAIL,0.0026177268
Consumption,1,3,19,FOOD_SERVICE,0.0112216385
Consumption,1,3,19,GROCERY,0.0052721474
Consumption,1,3,19,HEALTH_CARE,0.0039636134
Consumption,1,3,19,K12_SCHOOLS,0.0017521066
Consumption,1,3,19,LODGING,0.0019135656
Consumption,1,3,19,OFFICE,0.0027466556
Consumption,1,3,19,RESIDENTIAL,0.0011971898
Consumption,1,3,19,STAND_ALONE_RETAIL,0.0021678244
Consumption,1,3,20,FOOD_SERVICE,0.0112222677
Consumption,1,3,20,GROCERY,0.0047668511
Consumption,1,3,20,HEALTH_CARE,0.0039032959
Consumption,1,3,20,K12_SCHOOLS,0.0017522096
Consumption,1,3,20,LODGING,0.0019426307
Consumption,1,3,20,OFFICE,0.0027380684
Consumption,1,3,20,RESIDENTIAL,0.0011689643
Consumption,1,3,20,STAND_ALONE_RETAIL,0.002170069
Consumption,1,3,21,FOOD_SERVICE,0.0092208048
Consumption,1,3,21,GROCERY,0.0042220096
Consumption,1,3,21,HEALTH_CARE,0.0033484208
Consumption,1,3,21,K12_SCHOOLS,0.0017522535
Consumption,1,3,21,LODGING,0.0021076998
Consumption,1,3,21,OFFICE,0.0026488987
Consumption,1,3,21,RESIDENTIAL,0.0011564259
Consumption,1,3,21,STAND_ALONE_RETAIL,0.0019698319
Consumption,1,3,22,FOOD_SERVICE,0.009206866
Consumption,1,3,22,GROCERY,0.002989304
Consumption,1,3,22,HEALTH_CARE,0.0032160786
Consumption,1,3,22,K12_SCHOOLS,0.0007474813
Consumption,1,3,22,LODGING,0.0019784729
Consumption,1,3,22,OFFICE,0.0026685281
Consumption,1,3,22,RESIDENTIAL,0.0009952455
Consumption,1,3,22,STAND_ALONE_RETAIL,0.0008290044
Consumption,1,3,23,FOOD_SERVICE,0.0092063933
Consumption,1,3,23,GROCERY,0.0017643071
Consumption,1,3,23,HEALTH_CARE,0.0029674458
Consumption,1,3,23,K12_SCHOOLS,0.0007481722
Consumption,1,3,23,LODGING,0.0014565965
Consumption,1,3,23,OFFICE,0.0007760237
Consumption,1,3,23,RESIDENTIAL,0.0007932521
Consumption,1,3,23,STAND_ALONE_RETAIL,0.0005035527
Consumption,1,3,24,FOOD_SERVICE,0.0096864917
Consumption,1,3,24,GROCERY,0.0025596449
Consumption,1,3,24,HEALTH_CARE,0.0029359517
Consumption,1,3,24,K12_SCHOOLS,0.000759014
Consumption,1,3,24,LODGING,0.0010794359
Consumption,1,3,24,OFFICE,0.0007260421
Consumption,1,3,24,RESIDENTIAL,0.0006234375
Consumption,1,3,24,STAND_ALONE_RETAIL,0.0005036246
Consumption,1,4,1,FOOD_SERVICE,0.0054955937
Consumption,1,4,1,GROCERY,0.0018680176
Consumption,1,4,1,HEALTH_CARE,0.0028363655
Consumption,1,4,1,K12_SCHOOLS,0.0007486494
Consumption,1,4,1,LODGING,0.0009961904
Consumption,1,4,1,OFFICE,0.0007260421
Consumption,1,4,1,RESIDENTIAL,0.0005180722
Consumption,1,4,1,STAND_ALONE_RETAIL,0.0005070406
Consumption,1,4,2,FOOD_SERVICE,0.0037904771
Consumption,1,4,2,GROCERY,0.0020010027
Consumption,1,4,2,HEALTH_CARE,0.0028138694
Consumption,1,4,2,K12_SCHOOLS,0.0007486883
Consumption,1,4,2,LODGING,0.0009801545
Consumption,1,4,2,OFFICE,0.0007260421
Consumption,1,4,2,RESIDENTIAL,0.0005024771
Consumption,1,4,2,STAND_ALONE_RETAIL,0.0005127318
Consumption,1,4,3,FOOD_SERVICE,0.00380029
Consumption,1,4,3,GROCERY,0.0020074878
Consumption,1,4,3,HEALTH_CARE,0.0027926983
Consumption,1,4,3,K12_SCHOOLS,0.0007577344
Consumption,1,4,3,LODGING,0.0009584901
Consumption,1,4,3,OFFICE,0.0008034436
Consumption,1,4,3,RESIDENTIAL,0.0004955546
Consumption,1,4,3,STAND_ALONE_RETAIL,0.0005174928
Consumption,1,4,4,FOOD_SERVICE,0.0038058406
Consumption,1,4,4,GROCERY,0.0019214771
Consumption,1,4,4,HEALTH_CARE,0.0027800729
Consumption,1,4,4,K12_SCHOOLS,0.0007667865
Consumption,1,4,4,LODGING,0.000972141
Consumption,1,4,4,OFFICE,0.0008410643
Consumption,1,4,4,RESIDENTIAL,0.0004925187
Consumption,1,4,4,STAND_ALONE_RETAIL,0.0005198599
Consumption,1,4,5,FOOD_SERVICE,0.0038661715
Consumption,1,4,5,GROCERY,0.0022185446
Consumption,1,4,5,HEALTH_CARE,0.0031346407
Consumption,1,4,5,K12_SCHOOLS,0.0007696471
Consumption,1,4,5,LODGING,0.0010280414
Consumption,1,4,5,OFFICE,0.0008896907
Consumption,1,4,5,RESIDENTIAL,0.0005557235
Consumption,1,4,5,STAND_ALONE_RETAIL,0.0005238096
Consumption,1,4,6,FOOD_SERVICE,0.0054765982
Consumption,1,4,6,GROCERY,0.002211753
Consumption,1,4,6,HEALTH_CARE,0.0030666871
Consumption,1,4,6,K12_SCHOOLS,0.0007740112
Consumption,1,4,6,LODGING,0.0012182277
Consumption,1,4,6,OFFICE,0.0009379995
Consumption,1,4,6,RESIDENTIAL,0.0006916336
Consumption,1,4,6,STAND_ALONE_RETAIL,0.000527507
Consumption,1,4,7,FOOD_SERVICE,0.0112656386
Consumption,1,4,7,GROCERY,0.0030728807
Consumption,1,4,7,HEALTH_CARE,0.0038917757
Consumption,1,4,7,K12_SCHOOLS,0.0008946528
Consumption,1,4,7,LODGING,0.0018104836
Consumption,1,4,7,OFFICE,0.0037682862
Consumption,1,4,7,RESIDENTIAL,0.0008492593
Consumption,1,4,7,STAND_ALONE_RETAIL,0.0010836653
Consumption,1,4,8,FOOD_SERVICE,0.0112461857
Consumption,1,4,8,GROCERY,0.0032689209
Consumption,1,4,8,HEALTH_CARE,0.0043155722
Consumption,1,4,8,K12_SCHOOLS,0.0017585954
Consumption,1,4,8,LODGING,0.0021915746
Consumption,1,4,8,OFFICE,0.0035363898
Consumption,1,4,8,RESIDENTIAL,0.0009393155
Consumption,1,4,8,STAND_ALONE_RETAIL,0.0013950197
Consumption,1,4,9,FOOD_SERVICE,0.0082333669
Consumption,1,4,9,GROCERY,0.0046607449
Consumption,1,4,9,HEALTH_CARE,0.0043385626
Consumption,1,4,9,K12_SCHOOLS,0.0022697482
Consumption,1,4,9,LODGING,0.0018731044
Consumption,1,4,9,OFFICE,0.0038746301
Consumption,1,4,9,RESIDENTIAL,0.0007927093
Consumption,1,4,9,STAND_ALONE_RETAIL,0.0017155284
Consumption,1,4,10,FOOD_SERVICE,0.008237151
Consumption,1,4,10,GROCERY,0.0051933177
Consumption,1,4,10,HEALTH_CARE,0.004427821
Consumption,1,4,10,K12_SCHOOLS,0.002250027
Consumption,1,4,10,LODGING,0.001819772
Consumption,1,4,10,OFFICE,0.0033943831
Consumption,1,4,10,RESIDENTIAL,0.0006824812
Consumption,1,4,10,STAND_ALONE_RETAIL,0.0023577416
Consumption,1,4,11,FOOD_SERVICE,0.0102346168
Consumption,1,4,11,GROCERY,0.0049770492
Consumption,1,4,11,HEALTH_CARE,0.004439883
Consumption,1,4,11,K12_SCHOOLS,0.002303956
Consumption,1,4,11,LODGING,0.001491016
Consumption,1,4,11,OFFICE,0.0032737009
Consumption,1,4,11,RESIDENTIAL,0.0005965997
Consumption,1,4,11,STAND_ALONE_RETAIL,0.0023556791
Consumption,1,4,12,FOOD_SERVICE,0.0106976225
Consumption,1,4,12,GROCERY,0.0056646967
Consumption,1,4,12,HEALTH_CARE,0.0044298243
Consumption,1,4,12,K12_SCHOOLS,0.002314137
Consumption,1,4,12,LODGING,0.0015109936
Consumption,1,4,12,OFFICE,0.0032412836
Consumption,1,4,12,RESIDENTIAL,0.0006015535
Consumption,1,4,12,STAND_ALONE_RETAIL,0.0023526935
Consumption,1,4,13,FOOD_SERVICE,0.010321641
Consumption,1,4,13,GROCERY,0.0052120788
Consumption,1,4,13,HEALTH_CARE,0.0042051991
Consumption,1,4,13,K12_SCHOOLS,0.0023038265
Consumption,1,4,13,LODGING,0.0015319132
Consumption,1,4,13,OFFICE,0.0034011785
Consumption,1,4,13,RESIDENTIAL,0.0005956568
Consumption,1,4,13,STAND_ALONE_RETAIL,0.0023555389
Consumption,1,4,14,FOOD_SERVICE,0.0102424184
Consumption,1,4,14,GROCERY,0.0051389525
Consumption,1,4,14,HEALTH_CARE,0.0043204456
Consumption,1,4,14,K12_SCHOOLS,0.0022499528
Consumption,1,4,14,LODGING,0.0015446791
Consumption,1,4,14,OFFICE,0.0032642278
Consumption,1,4,14,RESIDENTIAL,0.0005884769
Consumption,1,4,14,STAND_ALONE_RETAIL,0.0023561983
Consumption,1,4,15,FOOD_SERVICE,0.0082428686
Consumption,1,4,15,GROCERY,0.0050545974
Consumption,1,4,15,HEALTH_CARE,0.0042995952
Consumption,1,4,15,K12_SCHOOLS,0.0022498924
Consumption,1,4,15,LODGING,0.0015577905
Consumption,1,4,15,OFFICE,0.0031594466
Consumption,1,4,15,RESIDENTIAL,0.0005855873
Consumption,1,4,15,STAND_ALONE_RETAIL,0.0023554745
Consumption,1,4,16,FOOD_SERVICE,0.0082372088
Consumption,1,4,16,GROCERY,0.0049781622
Consumption,1,4,16,HEALTH_CARE,0.00426793
Consumption,1,4,16,K12_SCHOOLS,0.0022226577
Consumption,1,4,16,LODGING,0.0015742917
Consumption,1,4,16,OFFICE,0.0032048546
Consumption,1,4,16,RESIDENTIAL,0.0006289689
Consumption,1,4,16,STAND_ALONE_RETAIL,0.0023581853
Consumption,1,4,17,FOOD_SERVICE,0.0082046869
Consumption,1,4,17,GROCERY,0.0049780199
Consumption,1,4,17,HEALTH_CARE,0.0042878844
Consumption,1,4,17,K12_SCHOOLS,0.0022220806
Consumption,1,4,17,LODGING,0.0016657903
Consumption,1,4,17,OFFICE,0.0032793684
Consumption,1,4,17,RESIDENTIAL,0.0008487152
Consumption,1,4,17,STAND_ALONE_RETAIL,0.0023605812
Consumption,1,4,18,FOOD_SERVICE,0.011217066
Consumption,1,4,18,GROCERY,0.0052783615
Consumption,1,4,18,HEALTH_CARE,0.0043359172
Consumption,1,4,18,K12_SCHOOLS,0.0017348204
Consumption,1,4,18,LODGING,0.0020548817
Consumption,1,4,18,OFFICE,0.0034577325
Consumption,1,4,18,RESIDENTIAL,0.0011467634
Consumption,1,4,18,STAND_ALONE_RETAIL,0.0026406458
Consumption,1,4,19,FOOD_SERVICE,0.011217665
Consumption,1,4,19,GROCERY,0.0052676342
Consumption,1,4,19,HEALTH_CARE,0.0032042272
Consumption,1,4,19,K12_SCHOOLS,0.0017545702
Consumption,1,4,19,LODGING,0.0021708444
Consumption,1,4,19,OFFICE,0.0030383788
Consumption,1,4,19,RESIDENTIAL,0.0012318673
Consumption,1,4,19,STAND_ALONE_RETAIL,0.0021916517
Consumption,1,4,20,FOOD_SERVICE,0.0112741364
Consumption,1,4,20,GROCERY,0.0049051899
Consumption,1,4,20,HEALTH_CARE,0.0031798947
Consumption,1,4,20,K12_SCHOOLS,0.0017577149
Consumption,1,4,20,LODGING,0.0021916728
Consumption,1,4,20,OFFICE,0.0030466277
Consumption,1,4,20,RESIDENTIAL,0.0012039419
Consumption,1,4,20,STAND_ALONE_RETAIL,0.0021938383
Consumption,1,4,21,FOOD_SERVICE,0.0092699469
Consumption,1,4,21,GROCERY,0.0043507947
Consumption,1,4,21,HEALTH_CARE,0.0026361813
Consumption,1,4,21,K12_SCHOOLS,0.0017576993
Consumption,1,4,21,LODGING,0.0023237749
Consumption,1,4,21,OFFICE,0.0029796301
Consumption,1,4,21,RESIDENTIAL,0.0011918997
Consumption,1,4,21,STAND_ALONE_RETAIL,0.001993673
Consumption,1,4,22,FOOD_SERVICE,0.0092450257
Consumption,1,4,22,GROCERY,0.0030900622
Consumption,1,4,22,HEALTH_CARE,0.0024613145
Consumption,1,4,22,K12_SCHOOLS,0.0007490968
Consumption,1,4,22,LODGING,0.0021880843
Consumption,1,4,22,OFFICE,0.0030396027
Consumption,1,4,22,RESIDENTIAL,0.0010331414
Consumption,1,4,22,STAND_ALONE_RETAIL,0.0008309521
Consumption,1,4,23,FOOD_SERVICE,0.0092038572
Consumption,1,4,23,GROCERY,0.0017939496
Consumption,1,4,23,HEALTH_CARE,0.0021818829
Consumption,1,4,23,K12_SCHOOLS,0.0007706112
Consumption,1,4,23,LODGING,0.0017545736
Consumption,1,4,23,OFFICE,0.0007911234
Consumption,1,4,23,RESIDENTIAL,0.0008331785
Consumption,1,4,23,STAND_ALONE_RETAIL,0.0005259514
Consumption,1,4,24,FOOD_SERVICE,0.0096855777
Consumption,1,4,24,GROCERY,0.0028754115
Consumption,1,4,24,HEALTH_CARE,0.0021782914
Consumption,1,4,24,K12_SCHOOLS,0.0007991999
Consumption,1,4,24,LODGING,0.0014216844
Consumption,1,4,24,OFFICE,0.0009247575
Consumption,1,4,24,RESIDENTIAL,0.0006644804
Consumption,1,4,24,STAND_ALONE_RETAIL,0.0005393257
Consumption,1,5,1,FOOD_SERVICE,0.0054954036
Consumption,1,5,1,GROCERY,0.0021648545
Consumption,1,5,1,HEALTH_CARE,0.0020880443
Consumption,1,5,1,K12_SCHOOLS,0.0007991017
Consumption,1,5,1,LODGING,0.0013763664
Consumption,1,5,1,OFFICE,0.0010138403
Consumption,1,5,1,RESIDENTIAL,0.0005615864
Consumption,1,5,1,STAND_ALONE_RETAIL,0.0005458784
Consumption,1,5,2,FOOD_SERVICE,0.0037806741
Consumption,1,5,2,GROCERY,0.002074083
Consumption,1,5,2,HEALTH_CARE,0.0020201764
Consumption,1,5,2,K12_SCHOOLS,0.0008035509
Consumption,1,5,2,LODGING,0.0013957116
Consumption,1,5,2,OFFICE,0.0012554719
Consumption,1,5,2,RESIDENTIAL,0.0005490109
Consumption,1,5,2,STAND_ALONE_RETAIL,0.0005662353
Consumption,1,5,3,FOOD_SERVICE,0.0037863752
Consumption,1,5,3,GROCERY,0.0021118254
Consumption,1,5,3,HEALTH_CARE,0.0019073875
Consumption,1,5,3,K12_SCHOOLS,0.0008054655
Consumption,1,5,3,LODGING,0.0014122962
Consumption,1,5,3,OFFICE,0.0013926415
Consumption,1,5,3,RESIDENTIAL,0.0005453453
Consumption,1,5,3,STAND_ALONE_RETAIL,0.000578693
Consumption,1,5,4,FOOD_SERVICE,0.0037910036
Consumption,1,5,4,GROCERY,0.002053796
Consumption,1,5,4,HEALTH_CARE,0.0019073694
Consumption,1,5,4,K12_SCHOOLS,0.000807088
Consumption,1,5,4,LODGING,0.0014464533
Consumption,1,5,4,OFFICE,0.0014196039
Consumption,1,5,4,RESIDENTIAL,0.0005453347
Consumption,1,5,4,STAND_ALONE_RETAIL,0.0005942671
Consumption,1,5,5,FOOD_SERVICE,0.0038508041
Consumption,1,5,5,GROCERY,0.0022578639
Consumption,1,5,5,HEALTH_CARE,0.0022711
Consumption,1,5,5,K12_SCHOOLS,0.000822449
Consumption,1,5,5,LODGING,0.0015105912
Consumption,1,5,5,OFFICE,0.0015078324
Consumption,1,5,5,RESIDENTIAL,0.0006093804
Consumption,1,5,5,STAND_ALONE_RETAIL,0.0005976793
Consumption,1,5,6,FOOD_SERVICE,0.0054724948
Consumption,1,5,6,GROCERY,0.0022993896
Consumption,1,5,6,HEALTH_CARE,0.0022830312
Consumption,1,5,6,K12_SCHOOLS,0.0008185546
Consumption,1,5,6,LODGING,0.0017089071
Consumption,1,5,6,OFFICE,0.0015765507
Consumption,1,5,6,RESIDENTIAL,0.0007471722
Consumption,1,5,6,STAND_ALONE_RETAIL,0.0006120861
Consumption,1,5,7,FOOD_SERVICE,0.0112651333
Consumption,1,5,7,GROCERY,0.0030683882
Consumption,1,5,7,HEALTH_CARE,0.0032299419
Consumption,1,5,7,K12_SCHOOLS,0.000898227
Consumption,1,5,7,LODGING,0.0022536063
Consumption,1,5,7,OFFICE,0.0047554271
Consumption,1,5,7,RESIDENTIAL,0.0009075875
Consumption,1,5,7,STAND_ALONE_RETAIL,0.0011058758
Consumption,1,5,8,FOOD_SERVICE,0.0112444997
Consumption,1,5,8,GROCERY,0.0032623324
Consumption,1,5,8,HEALTH_CARE,0.0037475578
Consumption,1,5,8,K12_SCHOOLS,0.001773517
Consumption,1,5,8,LODGING,0.0025931402
Consumption,1,5,8,OFFICE,0.0042611403
Consumption,1,5,8,RESIDENTIAL,0.0009992738
Consumption,1,5,8,STAND_ALONE_RETAIL,0.0014270808
Consumption,1,5,9,FOOD_SERVICE,0.0082327625
Consumption,1,5,9,GROCERY,0.0046586257
Consumption,1,5,9,HEALTH_CARE,0.0038495084
Consumption,1,5,9,K12_SCHOOLS,0.0022752032
Consumption,1,5,9,LODGING,0.002282661
Consumption,1,5,9,OFFICE,0.0043801347
Consumption,1,5,9,RESIDENTIAL,0.0008438068
Consumption,1,5,9,STAND_ALONE_RETAIL,0.0017386218
Consumption,1,5,10,FOOD_SERVICE,0.0082369821
Consumption,1,5,10,GROCERY,0.0051905416
Consumption,1,5,10,HEALTH_CARE,0.0039762992
Consumption,1,5,10,K12_SCHOOLS,0.0022528848
Consumption,1,5,10,LODGING,0.0021518456
Consumption,1,5,10,OFFICE,0.0036251059
Consumption,1,5,10,RESIDENTIAL,0.000718691
Consumption,1,5,10,STAND_ALONE_RETAIL,0.0023675015
Consumption,1,5,11,FOOD_SERVICE,0.0102337511
Consumption,1,5,11,GROCERY,0.0049724226
Consumption,1,5,11,HEALTH_CARE,0.0039987028
Consumption,1,5,11,K12_SCHOOLS,0.0023053948
Consumption,1,5,11,LODGING,0.0017809289
Consumption,1,5,11,OFFICE,0.0033561835
Consumption,1,5,11,RESIDENTIAL,0.0006226594
Consumption,1,5,11,STAND_ALONE_RETAIL,0.0023555555
Consumption,1,5,12,FOOD_SERVICE,0.010695427
Consumption,1,5,12,GROCERY,0.0056621764
Consumption,1,5,12,HEALTH_CARE,0.0041812123
Consumption,1,5,12,K12_SCHOOLS,0.0023154016
Consumption,1,5,12,LODGING,0.0017893463
Consumption,1,5,12,OFFICE,0.0034554557
Consumption,1,5,12,RESIDENTIAL,0.0006269024
Consumption,1,5,12,STAND_ALONE_RETAIL,0.0023590266
Consumption,1,5,13,FOOD_SERVICE,0.0103187846
Consumption,1,5,13,GROCERY,0.0052125326
Consumption,1,5,13,HEALTH_CARE,0.0040429563
Consumption,1,5,13,K12_SCHOOLS,0.0023046224
Consumption,1,5,13,LODGING,0.001758445
Consumption,1,5,13,OFFICE,0.0035615887
Consumption,1,5,13,RESIDENTIAL,0.0006134178
Consumption,1,5,13,STAND_ALONE_RETAIL,0.0023608699
Consumption,1,5,14,FOOD_SERVICE,0.0102397963
Consumption,1,5,14,GROCERY,0.0051347684
Consumption,1,5,14,HEALTH_CARE,0.0042125224
Consumption,1,5,14,K12_SCHOOLS,0.0022503348
Consumption,1,5,14,LODGING,0.0017153967
Consumption,1,5,14,OFFICE,0.0033187853
Consumption,1,5,14,RESIDENTIAL,0.000599987
Consumption,1,5,14,STAND_ALONE_RETAIL,0.0023562423
Consumption,1,5,15,FOOD_SERVICE,0.0082418429
Consumption,1,5,15,GROCERY,0.0050509729
Consumption,1,5,15,HEALTH_CARE,0.0042254533
Consumption,1,5,15,K12_SCHOOLS,0.0022502535
Consumption,1,5,15,LODGING,0.0017064884
Consumption,1,5,15,OFFICE,0.0032416313
Consumption,1,5,15,RESIDENTIAL,0.0005956367
Consumption,1,5,15,STAND_ALONE_RETAIL,0.0023575552
Consumption,1,5,16,FOOD_SERVICE,0.0082370464
Consumption,1,5,16,GROCERY,0.0049754242
Consumption,1,5,16,HEALTH_CARE,0.004225881
Consumption,1,5,16,K12_SCHOOLS,0.0022228786
Consumption,1,5,16,LODGING,0.0016906733
Consumption,1,5,16,OFFICE,0.0032435808
Consumption,1,5,16,RESIDENTIAL,0.000635607
Consumption,1,5,16,STAND_ALONE_RETAIL,0.0023592267
Consumption,1,5,17,FOOD_SERVICE,0.0082044715
Consumption,1,5,17,GROCERY,0.00497558
Consumption,1,5,17,HEALTH_CARE,0.004247902
Consumption,1,5,17,K12_SCHOOLS,0.0022222121
Consumption,1,5,17,LODGING,0.0017519422
Consumption,1,5,17,OFFICE,0.003212965
Consumption,1,5,17,RESIDENTIAL,0.0008515339
Consumption,1,5,17,STAND_ALONE_RETAIL,0.0023576111
Consumption,1,5,18,FOOD_SERVICE,0.011216899
Consumption,1,5,18,GROCERY,0.0052765017
Consumption,1,5,18,HEALTH_CARE,0.0042959953
Consumption,1,5,18,K12_SCHOOLS,0.0017352613
Consumption,1,5,18,LODGING,0.0021422153
Consumption,1,5,18,OFFICE,0.0034900064
Consumption,1,5,18,RESIDENTIAL,0.0011521238
Consumption,1,5,18,STAND_ALONE_RETAIL,0.0026411809
Consumption,1,5,19,FOOD_SERVICE,0.0112167298
Consumption,1,5,19,GROCERY,0.0052668175
Consumption,1,5,19,HEALTH_CARE,0.0031888314
Consumption,1,5,19,K12_SCHOOLS,0.0017549706
Consumption,1,5,19,LODGING,0.0022394306
Consumption,1,5,19,OFFICE,0.0031090556
Consumption,1,5,19,RESIDENTIAL,0.0012361612
Consumption,1,5,19,STAND_ALONE_RETAIL,0.0021934098
Consumption,1,5,20,FOOD_SERVICE,0.011273513
Consumption,1,5,20,GROCERY,0.0049056585
Consumption,1,5,20,HEALTH_CARE,0.0031255171
Consumption,1,5,20,K12_SCHOOLS,0.0017583411
Consumption,1,5,20,LODGING,0.0022688677
Consumption,1,5,20,OFFICE,0.0031313495
Consumption,1,5,20,RESIDENTIAL,0.0012096572
Consumption,1,5,20,STAND_ALONE_RETAIL,0.0021971665
Consumption,1,5,21,FOOD_SERVICE,0.009269876
Consumption,1,5,21,GROCERY,0.0043497339
Consumption,1,5,21,HEALTH_CARE,0.0024491459
Consumption,1,5,21,K12_SCHOOLS,0.0017587851
Consumption,1,5,21,LODGING,0.0024202928
Consumption,1,5,21,OFFICE,0.0030989994
Consumption,1,5,21,RESIDENTIAL,0.0012012839
Consumption,1,5,21,STAND_ALONE_RETAIL,0.0019996094
Consumption,1,5,22,FOOD_SERVICE,0.0092449921
Consumption,1,5,22,GROCERY,0.0030896797
Consumption,1,5,22,HEALTH_CARE,0.0022073803
Consumption,1,5,22,K12_SCHOOLS,0.0007535595
Consumption,1,5,22,LODGING,0.0022798445
Consumption,1,5,22,OFFICE,0.0031468765
Consumption,1,5,22,RESIDENTIAL,0.0010421153
Consumption,1,5,22,STAND_ALONE_RETAIL,0.0008348854
Consumption,1,5,23,FOOD_SERVICE,0.0092038117
Consumption,1,5,23,GROCERY,0.0018385651
Consumption,1,5,23,HEALTH_CARE,0.0019364222
Consumption,1,5,23,K12_SCHOOLS,0.0007787502
Consumption,1,5,23,LODGING,0.0018608345
Consumption,1,5,23,OFFICE,0.0008279564
Consumption,1,5,23,RESIDENTIAL,0.000842688
Consumption,1,5,23,STAND_ALONE_RETAIL,0.0005354756
Consumption,1,5,24,FOOD_SERVICE,0.00968558
Consumption,1,5,24,GROCERY,0.0029271691
Consumption,1,5,24,HEALTH_CARE,0.0019395446
Consumption,1,5,24,K12_SCHOOLS,0.0008152208
Consumption,1,5,24,LODGING,0.0015393721
Consumption,1,5,24,OFFICE,0.0009086687
Consumption,1,5,24,RESIDENTIAL,0.0006756956
Consumption,1,5,24,STAND_ALONE_RETAIL,0.0005460938
Consumption,1,6,1,FOOD_SERVICE,0.0054955463
Consumption,1,6,1,GROCERY,0.0021625761
Consumption,1,6,1,HEALTH_CARE,0.0018937335
Consumption,1,6,1,K12_SCHOOLS,0.0008027411
Consumption,1,6,1,LODGING,0.0015002902
Consumption,1,6,1,OFFICE,0.0012634086
Consumption,1,6,1,RESIDENTIAL,0.0005752255
Consumption,1,6,1,STAND_ALONE_RETAIL,0.0005695289
Consumption,1,6,2,FOOD_SERVICE,0.0037789251
Consumption,1,6,2,GROCERY,0.0020987713
Consumption,1,6,2,HEALTH_CARE,0.0019019929
Consumption,1,6,2,K12_SCHOOLS,0.0008065896
Consumption,1,6,2,LODGING,0.0015358412
Consumption,1,6,2,OFFICE,0.0013103833
Consumption,1,6,2,RESIDENTIAL,0.0005663464
Consumption,1,6,2,STAND_ALONE_RETAIL,0.0005854936
Consumption,1,6,3,FOOD_SERVICE,0.0037840438
Consumption,1,6,3,GROCERY,0.0021371889
Consumption,1,6,3,HEALTH_CARE,0.0019068482
Consumption,1,6,3,K12_SCHOOLS,0.0008127804
Consumption,1,6,3,LODGING,0.0015508594
Consumption,1,6,3,OFFICE,0.0015137203
Consumption,1,6,3,RESIDENTIAL,0.0005635338
Consumption,1,6,3,STAND_ALONE_RETAIL,0.0006036686
Consumption,1,6,4,FOOD_SERVICE,0.0037887231
Consumption,1,6,4,GROCERY,0.0020727396
Consumption,1,6,4,HEALTH_CARE,0.0019108502
Consumption,1,6,4,K12_SCHOOLS,0.0008225592
Consumption,1,6,4,LODGING,0.0015978263
Consumption,1,6,4,OFFICE,0.0014672744
Consumption,1,6,4,RESIDENTIAL,0.0005642522
Consumption,1,6,4,STAND_ALONE_RETAIL,0.000608679
Consumption,1,6,5,FOOD_SERVICE,0.0040556027
Consumption,1,6,5,GROCERY,0.0026565916
Consumption,1,6,5,HEALTH_CARE,0.0022911898
Consumption,1,6,5,K12_SCHOOLS,0.0008303707
Consumption,1,6,5,LODGING,0.0016827194
Consumption,1,6,5,OFFICE,0.0016826141
Consumption,1,6,5,RESIDENTIAL,0.0006301322
Consumption,1,6,5,STAND_ALONE_RETAIL,0.0006230988
Consumption,1,6,6,FOOD_SERVICE,0.0056759644
Consumption,1,6,6,GROCERY,0.002675486
Consumption,1,6,6,HEALTH_CARE,0.0022971472
Consumption,1,6,6,K12_SCHOOLS,0.0008392823
Consumption,1,6,6,LODGING,0.0018655498
Consumption,1,6,6,OFFICE,0.0016426346
Consumption,1,6,6,RESIDENTIAL,0.0007653663
Consumption,1,6,6,STAND_ALONE_RETAIL,0.000624731
Consumption,1,6,7,FOOD_SERVICE,0.0113565482
Consumption,1,6,7,GROCERY,0.0034344782
Consumption,1,6,7,HEALTH_CARE,0.003233736
Consumption,1,6,7,K12_SCHOOLS,0.0009028315
Consumption,1,6,7,LODGING,0.0023507691
Consumption,1,6,7,OFFICE,0.0049518985
Consumption,1,6,7,RESIDENTIAL,0.0009203878
Consumption,1,6,7,STAND_ALONE_RETAIL,0.0011058758
Consumption,1,6,8,FOOD_SERVICE,0.0112444561
Consumption,1,6,8,GROCERY,0.0034648322
Consumption,1,6,8,HEALTH_CARE,0.0037444852
Consumption,1,6,8,K12_SCHOOLS,0.0017740159
Consumption,1,6,8,LODGING,0.0026748977
Consumption,1,6,8,OFFICE,0.004405932
Consumption,1,6,8,RESIDENTIAL,0.0010107613
Consumption,1,6,8,STAND_ALONE_RETAIL,0.0014295592
Consumption,1,6,9,FOOD_SERVICE,0.0082327658
Consumption,1,6,9,GROCERY,0.0046604227
